trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
33,5150,1,6500,10,left,0,18,12.953,Wed May 11 14:45:42 2016
34,1150,1,1450,10,left,0,24,10.734,Wed May 11 14:45:54 2016
35,5300,2,5450,3,right,1,2,6.128,Wed May 11 14:46:01 2016
36,6350,9,6200,8,left,1,8,7.397,Wed May 11 14:46:09 2016
37,6500,10,5600,4,right,0,17,25.597,Wed May 11 14:46:35 2016
38,1150,1,1450,10,left,0,24,9.132,Wed May 11 14:46:45 2016
39,6200,8,6350,9,right,1,8,9.715,Wed May 11 14:46:56 2016
40,1250,4,1450,10,left,0,23,13.386,Wed May 11 14:47:10 2016
41,5600,4,6050,7,left,0,14,24.998,Wed May 11 14:47:36 2016
42,5150,1,5300,2,right,1,1,13.304,Wed May 11 14:47:50 2016
43,5150,1,5300,2,right,1,1,6.613,Wed May 11 14:47:58 2016
44,6350,9,6050,7,left,1,10,22.996,Wed May 11 14:48:22 2016
45,6500,10,6050,7,left,1,12,10.0,Wed May 11 14:48:32 2016
46,6500,10,5600,4,right,0,17,19.728,Wed May 11 14:48:53 2016
47,1450,10,1150,1,right,0,24,6.647,Wed May 11 14:49:00 2016
48,1350,7,1150,1,right,0,22,5.663,Wed May 11 14:49:07 2016
49,5300,2,6200,8,left,0,13,5.495,Wed May 11 14:49:13 2016
50,5300,2,5600,4,left,0,5,12.602,Wed May 11 14:49:27 2016
51,5300,2,5450,3,right,1,2,16.523,Wed May 11 14:49:44 2016
52,5450,3,5600,4,right,1,3,6.529,Wed May 11 14:49:51 2016
53,5300,2,5600,4,right,1,5,11.667,Wed May 11 14:50:04 2016
54,5150,1,5600,4,right,1,6,6.029,Wed May 11 14:50:10 2016
55,5150,1,6050,7,left,0,16,11.734,Wed May 11 14:50:23 2016
56,1450,10,1350,7,right,0,21,5.763,Wed May 11 14:50:29 2016
57,1350,7,1450,10,left,0,21,7.279,Wed May 11 14:50:38 2016
58,5450,3,5150,1,left,1,4,13.053,Wed May 11 14:50:51 2016
59,1450,10,1350,7,right,0,21,16.872,Wed May 11 14:51:09 2016
60,1150,1,1450,10,left,0,24,8.883,Wed May 11 14:51:19 2016
61,5150,1,5600,4,right,1,6,6.296,Wed May 11 14:51:26 2016
62,5150,1,5450,3,right,1,4,7.414,Wed May 11 14:51:34 2016
63,1250,4,1350,7,left,0,20,7.961,Wed May 11 14:51:42 2016
64,5600,4,6050,7,left,0,14,6.964,Wed May 11 14:51:50 2016
65,1450,10,1350,7,right,0,21,5.576,Wed May 11 14:51:56 2016
66,5300,2,6200,8,left,0,13,13.153,Wed May 11 14:52:10 2016
67,5300,2,5150,1,left,1,1,8.997,Wed May 11 14:52:20 2016
68,6500,10,6200,8,left,1,11,6.646,Wed May 11 14:52:27 2016
69,5300,2,5450,3,right,1,2,5.612,Wed May 11 14:52:34 2016
70,5450,3,5600,4,right,1,3,14.973,Wed May 11 14:52:50 2016
71,5150,1,5300,2,right,1,1,3.942,Wed May 11 14:52:55 2016
72,1350,7,1450,10,left,0,21,5.996,Wed May 11 14:53:01 2016
73,1150,1,1350,7,left,0,22,9.014,Wed May 11 14:53:11 2016
74,1350,7,1150,1,right,0,22,3.827,Wed May 11 14:53:15 2016
75,5150,1,5450,3,right,1,4,9.365,Wed May 11 14:53:25 2016
76,6500,10,6350,9,left,1,9,5.076,Wed May 11 14:53:31 2016
77,5450,3,5300,2,left,1,2,5.477,Wed May 11 14:53:37 2016
78,6500,10,6050,7,right,0,12,20.277,Wed May 11 14:53:58 2016
79,6350,9,6500,10,right,1,9,6.779,Wed May 11 14:54:05 2016
80,5600,4,5150,1,right,0,6,5.095,Wed May 11 14:54:11 2016
81,1250,4,1350,7,left,0,20,3.909,Wed May 11 14:54:15 2016
82,6500,10,5600,4,right,0,17,9.783,Wed May 11 14:54:26 2016
83,5450,3,5300,2,left,1,2,7.13,Wed May 11 14:54:34 2016
84,6050,7,5150,1,right,0,16,4.845,Wed May 11 14:54:40 2016
85,6500,10,5600,4,right,0,17,5.144,Wed May 11 14:54:45 2016
86,6200,8,6500,10,left,0,11,5.462,Wed May 11 14:54:51 2016
87,5600,4,5450,3,left,1,3,20.743,Wed May 11 14:55:13 2016
88,6350,9,6200,8,left,1,8,6.128,Wed May 11 14:55:19 2016
89,6350,9,6050,7,left,1,10,4.743,Wed May 11 14:55:25 2016
90,6050,7,6350,9,right,1,10,4.027,Wed May 11 14:55:29 2016
91,6350,9,6500,10,right,1,9,4.61,Wed May 11 14:55:34 2016
92,5600,4,5300,2,right,0,5,9.082,Wed May 11 14:55:44 2016
93,5600,4,5450,3,left,1,3,5.093,Wed May 11 14:55:50 2016
94,6200,8,5300,2,right,0,13,9.967,Wed May 11 14:56:00 2016
95,6350,9,6200,8,left,1,8,5.027,Wed May 11 14:56:06 2016
96,5450,3,6350,9,left,0,15,10.149,Wed May 11 14:56:16 2016
97,6050,7,6350,9,right,1,10,6.111,Wed May 11 14:56:23 2016
98,1350,7,1250,4,right,0,20,5.795,Wed May 11 14:56:29 2016
99,6050,7,6500,10,right,1,12,10.481,Wed May 11 14:56:43 2016
100,6500,10,6350,9,left,1,9,5.644,Wed May 11 14:56:49 2016
101,5300,2,5450,3,right,1,2,4.709,Wed May 11 14:56:54 2016
102,6200,8,6050,7,left,1,7,4.327,Wed May 11 14:56:59 2016
103,6500,10,5150,1,right,0,18,6.961,Wed May 11 14:57:07 2016
104,5600,4,5300,2,left,1,5,15.522,Wed May 11 14:57:23 2016
105,5450,3,6350,9,left,0,15,15.756,Wed May 11 14:57:39 2016
106,6350,9,5450,3,right,0,15,2.391,Wed May 11 14:57:42 2016
107,6050,7,6200,8,right,1,7,3.775,Wed May 11 14:57:47 2016
108,1150,1,1450,10,left,0,24,2.794,Wed May 11 14:57:50 2016
109,6050,7,6200,8,right,1,7,3.223,Wed May 11 14:57:54 2016
110,6050,7,6350,9,right,1,10,4.394,Wed May 11 14:58:00 2016
111,6050,7,6500,10,right,1,12,4.409,Wed May 11 14:58:05 2016
112,1250,4,1150,1,right,0,19,6.645,Wed May 11 14:58:12 2016
113,1350,7,1450,10,left,0,21,5.093,Wed May 11 14:58:17 2016
114,6350,9,6500,10,right,1,9,5.011,Wed May 11 14:58:23 2016
115,6050,7,5150,1,right,0,16,3.709,Wed May 11 14:58:27 2016
116,6500,10,6350,9,left,1,9,7.298,Wed May 11 14:58:35 2016
117,1150,1,1250,4,left,0,19,7.681,Wed May 11 14:58:43 2016
118,6050,7,5600,4,right,0,14,9.483,Wed May 11 14:58:53 2016
119,5300,2,5150,1,left,1,1,7.747,Wed May 11 14:59:02 2016
120,6350,9,5450,3,right,0,15,3.96,Wed May 11 14:59:06 2016
121,5600,4,5450,3,left,1,3,2.991,Wed May 11 14:59:10 2016
122,1250,4,1350,7,left,0,20,13.037,Wed May 11 14:59:24 2016
123,1350,7,1150,1,right,0,22,3.692,Wed May 11 14:59:28 2016
124,5600,4,5300,2,left,1,5,3.226,Wed May 11 14:59:32 2016
125,1450,10,1250,4,right,0,23,2.727,Wed May 11 14:59:35 2016
126,6350,9,5450,3,right,0,15,3.576,Wed May 11 14:59:39 2016
127,6200,8,6050,7,left,1,7,5.077,Wed May 11 14:59:45 2016
128,5600,4,5300,2,right,0,5,3.327,Wed May 11 14:59:48 2016
129,1150,1,1250,4,left,0,19,4.994,Wed May 11 14:59:54 2016
130,1150,1,1450,10,left,0,24,2.575,Wed May 11 14:59:57 2016
131,6050,7,5150,1,right,0,16,5.461,Wed May 11 15:00:03 2016
132,5300,2,6200,8,left,0,13,5.811,Wed May 11 15:00:09 2016
133,5600,4,5450,3,left,1,3,4.776,Wed May 11 15:00:15 2016
134,6500,10,5600,4,right,0,17,8.014,Wed May 11 15:00:23 2016
135,1450,10,1250,4,right,0,23,3.625,Wed May 11 15:00:27 2016
136,1150,1,1250,4,left,0,19,4.428,Wed May 11 15:00:32 2016
137,6200,8,6050,7,left,1,7,12.234,Wed May 11 15:00:46 2016
138,6350,9,5450,3,right,0,15,3.16,Wed May 11 15:00:49 2016
139,6350,9,6500,10,right,1,9,4.359,Wed May 11 15:00:55 2016
140,6050,7,6500,10,right,1,12,7.26,Wed May 11 15:01:02 2016
141,5150,1,5300,2,right,1,1,5.277,Wed May 11 15:01:08 2016
142,5600,4,6500,10,left,0,17,6.696,Wed May 11 15:01:16 2016
143,6500,10,5600,4,right,0,17,4.81,Wed May 11 15:01:21 2016
144,5150,1,6050,7,left,0,16,3.859,Wed May 11 15:01:26 2016
145,1250,4,1150,1,right,0,19,4.926,Wed May 11 15:01:31 2016
146,6050,7,6350,9,right,1,10,8.248,Wed May 11 15:01:40 2016
147,6500,10,6200,8,left,1,11,9.565,Wed May 11 15:01:50 2016
148,5600,4,5450,3,left,1,3,5.194,Wed May 11 15:01:56 2016
149,5150,1,5300,2,right,1,1,11.767,Wed May 11 15:02:08 2016
150,6350,9,5450,3,right,0,15,15.421,Wed May 11 15:02:24 2016
151,6500,10,5150,1,right,0,18,3.106,Wed May 11 15:02:28 2016
152,6350,9,6200,8,left,1,8,4.995,Wed May 11 15:02:34 2016
153,5300,2,5600,4,right,1,5,8.448,Wed May 11 15:02:42 2016
154,6200,8,6500,10,right,1,11,5.644,Wed May 11 15:02:49 2016
155,5150,1,5600,4,right,1,6,6.578,Wed May 11 15:02:56 2016
156,1150,1,1250,4,left,0,19,3.093,Wed May 11 15:02:59 2016
157,5150,1,6500,10,left,0,18,5.676,Wed May 11 15:03:05 2016
158,5150,1,6050,7,left,0,16,2.776,Wed May 11 15:03:09 2016
159,1150,1,1450,10,left,0,24,3.19,Wed May 11 15:03:12 2016
160,1250,4,1450,10,left,0,23,1.974,Wed May 11 15:03:15 2016
161,6500,10,6200,8,left,1,11,2.908,Wed May 11 15:03:18 2016
162,6050,7,6500,10,right,1,12,5.158,Wed May 11 15:03:24 2016
163,5450,3,5300,2,left,1,2,13.169,Wed May 11 15:03:38 2016
164,5150,1,5450,3,right,1,4,3.142,Wed May 11 15:03:42 2016
165,6350,9,6200,8,left,1,8,3.29,Wed May 11 15:03:45 2016
166,6500,10,5150,1,right,0,18,2.258,Wed May 11 15:03:48 2016
167,6200,8,6350,9,right,1,8,2.708,Wed May 11 15:03:51 2016
168,5150,1,6500,10,left,0,18,2.608,Wed May 11 15:03:55 2016
169,6500,10,6350,9,left,1,9,2.558,Wed May 11 15:03:58 2016
170,1150,1,1250,4,left,0,19,8.698,Wed May 11 15:04:07 2016
171,6500,10,5150,1,right,0,18,5.761,Wed May 11 15:04:13 2016
172,6050,7,5600,4,right,0,14,3.342,Wed May 11 15:04:17 2016
173,5300,2,5450,3,right,1,2,8.814,Wed May 11 15:04:27 2016
174,5150,1,5600,4,right,1,6,4.327,Wed May 11 15:04:32 2016
175,6500,10,6050,7,left,1,12,11.734,Wed May 11 15:04:44 2016
176,6200,8,6350,9,right,1,8,3.892,Wed May 11 15:04:48 2016
177,5150,1,6050,7,left,0,16,3.375,Wed May 11 15:04:52 2016
178,5600,4,5450,3,left,1,3,3.16,Wed May 11 15:04:56 2016
179,6200,8,6050,7,left,1,7,4.376,Wed May 11 15:05:01 2016
180,6500,10,5600,4,right,0,17,2.009,Wed May 11 15:05:03 2016
181,6200,8,5300,2,right,0,13,1.74,Wed May 11 15:05:05 2016
182,6050,7,6200,8,right,1,7,3.275,Wed May 11 15:05:09 2016
183,1150,1,1450,10,left,0,24,6.261,Wed May 11 15:05:16 2016
184,6500,10,6050,7,right,0,12,4.61,Wed May 11 15:05:21 2016
185,5450,3,5300,2,left,1,2,7.062,Wed May 11 15:05:29 2016
186,1450,10,1350,7,right,0,21,5.328,Wed May 11 15:05:34 2016
187,5300,2,6200,8,left,0,13,9.248,Wed May 11 15:05:44 2016
188,6050,7,5150,1,right,0,16,2.392,Wed May 11 15:05:47 2016
189,1450,10,1250,4,right,0,23,1.839,Wed May 11 15:05:49 2016
190,6050,7,6350,9,right,1,10,4.394,Wed May 11 15:05:54 2016
191,1250,4,1350,7,left,0,20,2.573,Wed May 11 15:05:57 2016
192,6350,9,5450,3,right,0,15,1.39,Wed May 11 15:05:59 2016
193,1250,4,1450,10,left,0,23,2.025,Wed May 11 15:06:02 2016
194,5600,4,5450,3,left,1,3,3.125,Wed May 11 15:06:05 2016
195,1350,7,1150,1,right,0,22,1.972,Wed May 11 15:06:08 2016
196,1150,1,1350,7,left,0,22,2.858,Wed May 11 15:06:11 2016
197,6500,10,5600,4,right,0,17,5.995,Wed May 11 15:06:18 2016
198,6200,8,5300,2,right,0,13,6.062,Wed May 11 15:06:24 2016
199,1350,7,1250,4,right,0,20,3.892,Wed May 11 15:06:29 2016
200,5150,1,5450,3,right,1,4,6.128,Wed May 11 15:06:35 2016
201,1250,4,1450,10,left,0,23,3.091,Wed May 11 15:06:39 2016
202,6500,10,6200,8,left,1,11,9.248,Wed May 11 15:06:49 2016
203,5600,4,5150,1,right,0,6,3.876,Wed May 11 15:06:53 2016
204,5450,3,6350,9,left,0,15,1.441,Wed May 11 15:06:55 2016
205,1250,4,1350,7,left,0,20,1.555,Wed May 11 15:06:57 2016
206,1150,1,1350,7,left,0,22,1.708,Wed May 11 15:06:59 2016
207,1150,1,1450,10,left,0,24,1.74,Wed May 11 15:07:02 2016
208,1250,4,1350,7,left,0,20,1.391,Wed May 11 15:07:03 2016
209,6050,7,5150,1,right,0,16,2.223,Wed May 11 15:07:06 2016
210,6050,7,5600,4,right,0,14,5.394,Wed May 11 15:07:12 2016
211,1350,7,1250,4,right,0,20,5.51,Wed May 11 15:07:18 2016
212,6200,8,6500,10,right,1,11,4.009,Wed May 11 15:07:23 2016
213,5600,4,5300,2,left,1,5,15.571,Wed May 11 15:07:39 2016
214,5150,1,5300,2,left,0,1,4.043,Wed May 11 15:07:43 2016
215,1150,1,1250,4,left,0,19,4.091,Wed May 11 15:07:48 2016
216,6500,10,6200,8,left,1,11,3.593,Wed May 11 15:07:52 2016
217,6200,8,5300,2,right,0,13,2.657,Wed May 11 15:07:55 2016
218,6500,10,6050,7,left,1,12,3.708,Wed May 11 15:08:00 2016
219,6050,7,6200,8,right,1,7,5.376,Wed May 11 15:08:06 2016
220,1350,7,1450,10,left,0,21,8.615,Wed May 11 15:08:15 2016
221,5450,3,5150,1,right,0,4,2.371,Wed May 11 15:08:17 2016
222,6500,10,6200,8,left,1,11,7.631,Wed May 11 15:08:26 2016
223,6200,8,6050,7,left,1,7,7.545,Wed May 11 15:08:34 2016
224,6050,7,5600,4,right,0,14,4.192,Wed May 11 15:08:39 2016
225,1150,1,1350,7,left,0,22,2.257,Wed May 11 15:08:42 2016
226,5150,1,6500,10,left,0,18,2.523,Wed May 11 15:08:45 2016
227,1350,7,1250,4,right,0,20,2.274,Wed May 11 15:08:48 2016
228,6500,10,6050,7,right,0,12,3.258,Wed May 11 15:08:52 2016
229,6200,8,6350,9,right,1,8,4.143,Wed May 11 15:08:56 2016
230,1250,4,1150,1,right,0,19,1.59,Wed May 11 15:08:58 2016
231,6050,7,6200,8,right,1,7,4.492,Wed May 11 15:09:03 2016
232,1250,4,1450,10,left,0,23,5.128,Wed May 11 15:09:09 2016
233,1150,1,1350,7,left,0,22,1.806,Wed May 11 15:09:11 2016
234,6050,7,5150,1,right,0,16,1.858,Wed May 11 15:09:14 2016
235,6350,9,6050,7,right,0,10,2.958,Wed May 11 15:09:17 2016
236,6200,8,6350,9,left,0,8,7.498,Wed May 11 15:09:25 2016
237,5300,2,5600,4,left,0,5,4.092,Wed May 11 15:09:30 2016
238,5600,4,5150,1,right,0,6,1.94,Wed May 11 15:09:32 2016
239,6050,7,5600,4,right,0,14,1.605,Wed May 11 15:09:34 2016
240,1250,4,1150,1,right,0,19,1.305,Wed May 11 15:09:36 2016
