trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
59,5300,2,5450,3,right,1,2,2.675,Thu May 12 12:11:46 2016
60,5300,2,6200,8,left,0,13,1.924,Thu May 12 12:11:49 2016
61,1350,7,1150,1,right,0,22,3.475,Thu May 12 12:11:53 2016
62,6050,7,6350,9,right,1,10,3.543,Thu May 12 12:11:56 2016
63,1250,4,1150,1,right,0,19,13.77,Thu May 12 12:12:11 2016
64,5300,2,5150,1,left,1,1,4.261,Thu May 12 12:12:15 2016
65,6200,8,6350,9,right,1,8,3.46,Thu May 12 12:12:19 2016
66,1250,4,1150,1,right,0,19,2.476,Thu May 12 12:12:22 2016
67,6350,9,6500,10,left,0,9,2.709,Thu May 12 12:12:25 2016
68,1450,10,1150,1,right,0,24,20.963,Thu May 12 12:12:46 2016
69,6200,8,5300,2,right,0,13,4.008,Thu May 12 12:12:51 2016
70,6050,7,6200,8,right,1,7,5.128,Thu May 12 12:12:56 2016
71,6200,8,6350,9,right,1,8,6.445,Thu May 12 12:13:03 2016
72,1450,10,1350,7,right,0,21,24.099,Thu May 12 12:13:28 2016
73,5450,3,5300,2,left,1,2,5.161,Thu May 12 12:13:33 2016
74,5450,3,6350,9,left,0,15,3.16,Thu May 12 12:13:37 2016
75,5300,2,5450,3,right,1,2,2.741,Thu May 12 12:13:40 2016
76,6200,8,6050,7,left,1,7,2.526,Thu May 12 12:13:43 2016
77,6050,7,6350,9,right,1,10,2.638,Thu May 12 12:13:46 2016
78,6500,10,6350,9,left,1,9,5.428,Thu May 12 12:13:51 2016
79,6500,10,6200,8,right,0,11,11.501,Thu May 12 12:14:03 2016
80,6500,10,6350,9,left,1,9,4.178,Thu May 12 12:14:08 2016
81,5600,4,6050,7,left,0,14,10.317,Thu May 12 12:14:18 2016
82,6350,9,6050,7,right,0,10,2.86,Thu May 12 12:14:22 2016
83,5450,3,5150,1,right,0,4,2.39,Thu May 12 12:14:24 2016
84,6050,7,6200,8,right,1,7,2.96,Thu May 12 12:14:28 2016
85,5150,1,6050,7,left,0,16,5.411,Thu May 12 12:14:33 2016
86,1250,4,1150,1,right,0,19,3.379,Thu May 12 12:14:37 2016
87,5450,3,5300,2,left,1,2,3.576,Thu May 12 12:14:41 2016
88,1250,4,1450,10,left,0,23,2.409,Thu May 12 12:14:44 2016
89,5600,4,5300,2,left,1,5,5.077,Thu May 12 12:14:49 2016
90,5150,1,5600,4,left,0,6,3.712,Thu May 12 12:14:53 2016
91,5150,1,5600,4,left,0,6,2.005,Thu May 12 12:14:56 2016
92,1350,7,1150,1,right,0,22,3.443,Thu May 12 12:15:00 2016
93,1350,7,1250,4,left,1,20,9.132,Thu May 12 12:15:09 2016
94,6350,9,6200,8,left,1,8,2.809,Thu May 12 12:15:12 2016
95,5600,4,5450,3,left,1,3,2.958,Thu May 12 12:15:15 2016
96,6500,10,6050,7,left,1,12,2.775,Thu May 12 12:15:19 2016
97,6050,7,6200,8,right,1,7,4.026,Thu May 12 12:15:23 2016
98,5450,3,5600,4,right,1,3,3.526,Thu May 12 12:15:27 2016
99,5600,4,5450,3,left,1,3,13.42,Thu May 12 12:15:41 2016
100,1350,7,1250,4,right,0,20,19.027,Thu May 12 12:16:00 2016
101,6050,7,5150,1,right,0,16,8.547,Thu May 12 12:16:09 2016
102,6500,10,6200,8,left,1,11,2.16,Thu May 12 12:16:12 2016
103,5450,3,6350,9,left,0,15,2.373,Thu May 12 12:16:14 2016
104,1150,1,1350,7,left,0,22,1.407,Thu May 12 12:16:16 2016
105,5300,2,5150,1,left,1,1,2.557,Thu May 12 12:16:19 2016
106,6200,8,5300,2,right,0,13,2.008,Thu May 12 12:16:21 2016
107,5300,2,6200,8,left,0,13,2.242,Thu May 12 12:16:24 2016
108,1150,1,1450,10,left,0,24,3.828,Thu May 12 12:16:28 2016
109,1350,7,1250,4,right,0,20,1.706,Thu May 12 12:16:30 2016
110,5300,2,6200,8,left,0,13,2.108,Thu May 12 12:16:33 2016
111,6500,10,6200,8,left,1,11,2.941,Thu May 12 12:16:36 2016
112,5450,3,6350,9,left,0,15,4.526,Thu May 12 12:16:41 2016
113,1350,7,1150,1,right,0,22,3.359,Thu May 12 12:16:44 2016
114,6350,9,6200,8,left,1,8,2.826,Thu May 12 12:16:48 2016
115,5600,4,5450,3,left,1,3,2.226,Thu May 12 12:16:50 2016
116,5150,1,5450,3,right,1,4,3.676,Thu May 12 12:16:54 2016
117,1450,10,1350,7,left,1,21,2.373,Thu May 12 12:16:57 2016
118,6050,7,5600,4,right,0,14,3.994,Thu May 12 12:17:01 2016
119,1250,4,1350,7,left,0,20,1.909,Thu May 12 12:17:04 2016
120,6500,10,5600,4,right,0,17,9.885,Thu May 12 12:17:14 2016
121,5600,4,5150,1,right,0,6,2.124,Thu May 12 12:17:16 2016
122,6050,7,6500,10,right,1,12,2.49,Thu May 12 12:17:19 2016
123,5600,4,6050,7,left,0,14,2.375,Thu May 12 12:17:22 2016
124,6200,8,6350,9,right,1,8,1.94,Thu May 12 12:17:24 2016
125,1450,10,1250,4,right,0,23,1.674,Thu May 12 12:17:26 2016
126,5300,2,5450,3,right,1,2,2.175,Thu May 12 12:17:29 2016
127,5300,2,5450,3,right,1,2,2.591,Thu May 12 12:17:31 2016
128,5150,1,6050,7,left,0,16,1.79,Thu May 12 12:17:34 2016
129,6500,10,6200,8,left,1,11,1.941,Thu May 12 12:17:36 2016
130,6500,10,5150,1,right,0,18,1.925,Thu May 12 12:17:38 2016
131,5150,1,5300,2,right,1,1,3.376,Thu May 12 12:17:42 2016
132,6200,8,6050,7,left,1,7,2.692,Thu May 12 12:17:45 2016
133,5600,4,6500,10,left,0,17,5.445,Thu May 12 12:17:51 2016
134,6050,7,6350,9,right,1,10,2.141,Thu May 12 12:17:53 2016
135,1450,10,1350,7,left,1,21,1.807,Thu May 12 12:17:55 2016
136,6200,8,6050,7,left,1,7,2.259,Thu May 12 12:17:58 2016
137,5600,4,6050,7,left,0,14,1.855,Thu May 12 12:18:00 2016
138,6050,7,6350,9,right,1,10,2.157,Thu May 12 12:18:03 2016
139,5150,1,5600,4,left,0,6,1.941,Thu May 12 12:18:05 2016
140,6500,10,6050,7,left,1,12,2.523,Thu May 12 12:18:08 2016
141,6050,7,5150,1,right,0,16,3.591,Thu May 12 12:18:12 2016
142,5450,3,5300,2,left,1,2,1.976,Thu May 12 12:18:14 2016
143,1350,7,1450,10,right,1,21,3.378,Thu May 12 12:18:18 2016
144,1450,10,1150,1,right,0,24,19.678,Thu May 12 12:18:38 2016
145,5300,2,5600,4,right,1,5,2.023,Thu May 12 12:18:40 2016
146,6050,7,6500,10,right,1,12,1.774,Thu May 12 12:18:42 2016
147,1350,7,1150,1,right,0,22,6.762,Thu May 12 12:18:49 2016
148,6200,8,5300,2,right,0,13,2.709,Thu May 12 12:18:52 2016
149,6350,9,6500,10,right,1,9,1.808,Thu May 12 12:18:55 2016
150,6500,10,5150,1,right,0,18,1.492,Thu May 12 12:18:56 2016
151,5600,4,6050,7,left,0,14,1.86,Thu May 12 12:18:58 2016
152,6050,7,6500,10,left,0,12,1.124,Thu May 12 12:19:00 2016
153,5150,1,6500,10,left,0,18,5.277,Thu May 12 12:19:06 2016
154,5300,2,5600,4,right,1,5,2.993,Thu May 12 12:19:09 2016
155,6050,7,5600,4,right,0,14,12.936,Thu May 12 12:19:22 2016
156,6500,10,6050,7,left,1,12,2.092,Thu May 12 12:19:25 2016
157,1150,1,1450,10,left,0,24,1.573,Thu May 12 12:19:26 2016
158,1350,7,1250,4,right,0,20,1.975,Thu May 12 12:19:29 2016
159,6500,10,6050,7,left,1,12,1.407,Thu May 12 12:19:31 2016
160,1450,10,1350,7,left,1,21,1.108,Thu May 12 12:19:32 2016
161,6500,10,5600,4,right,0,17,2.558,Thu May 12 12:19:35 2016
162,5600,4,5150,1,right,0,6,1.924,Thu May 12 12:19:37 2016
163,6200,8,6500,10,right,1,11,1.69,Thu May 12 12:19:39 2016
164,5150,1,5300,2,right,1,1,2.624,Thu May 12 12:19:42 2016
165,5600,4,5150,1,right,0,6,3.208,Thu May 12 12:19:46 2016
166,6050,7,6350,9,left,0,10,9.7,Thu May 12 12:19:56 2016
167,5150,1,5450,3,left,0,4,2.44,Thu May 12 12:19:59 2016
168,6200,8,5300,2,right,0,13,3.609,Thu May 12 12:20:03 2016
169,1350,7,1450,10,right,1,21,2.842,Thu May 12 12:20:06 2016
170,1350,7,1250,4,right,0,20,1.842,Thu May 12 12:20:08 2016
171,5600,4,6500,10,left,0,17,1.474,Thu May 12 12:20:10 2016
172,1150,1,1250,4,left,0,19,30.637,Thu May 12 12:20:41 2016
173,1150,1,1450,10,left,0,24,2.774,Thu May 12 12:20:44 2016
174,1250,4,1450,10,left,0,23,1.692,Thu May 12 12:20:46 2016
175,1150,1,1250,4,left,0,19,3.208,Thu May 12 12:20:50 2016
176,5150,1,5300,2,right,1,1,3.176,Thu May 12 12:20:53 2016
177,6500,10,5600,4,right,0,17,2.641,Thu May 12 12:20:56 2016
178,6200,8,6500,10,left,0,11,1.059,Thu May 12 12:20:58 2016
179,5600,4,5150,1,right,0,6,2.14,Thu May 12 12:21:00 2016
180,6050,7,5150,1,right,0,16,0.958,Thu May 12 12:21:01 2016
181,1150,1,1450,10,left,0,24,2.876,Thu May 12 12:21:05 2016
182,6500,10,5150,1,right,0,18,1.458,Thu May 12 12:21:06 2016
183,5450,3,5150,1,right,0,4,0.855,Thu May 12 12:21:08 2016
184,1150,1,1250,4,right,1,19,5.095,Thu May 12 12:21:13 2016
185,1350,7,1450,10,right,1,21,2.189,Thu May 12 12:21:15 2016
186,5150,1,6500,10,left,0,18,7.247,Thu May 12 12:21:23 2016
187,1450,10,1350,7,left,1,21,3.291,Thu May 12 12:21:27 2016
188,6350,9,6200,8,left,1,8,2.894,Thu May 12 12:21:30 2016
189,5450,3,5600,4,right,1,3,2.792,Thu May 12 12:21:33 2016
190,5300,2,5600,4,right,1,5,2.758,Thu May 12 12:21:36 2016
191,5450,3,5600,4,right,1,3,2.592,Thu May 12 12:21:39 2016
192,5600,4,5150,1,right,0,6,2.543,Thu May 12 12:21:42 2016
193,6350,9,5450,3,right,0,15,3.926,Thu May 12 12:21:46 2016
194,5150,1,5300,2,right,1,1,2.426,Thu May 12 12:21:49 2016
195,1350,7,1450,10,right,1,21,2.025,Thu May 12 12:21:51 2016
196,6350,9,6500,10,right,1,9,1.658,Thu May 12 12:21:53 2016
197,6050,7,6500,10,right,1,12,7.114,Thu May 12 12:22:00 2016
198,6500,10,6200,8,left,1,11,7.598,Thu May 12 12:22:08 2016
199,1150,1,1450,10,left,0,24,1.471,Thu May 12 12:22:10 2016
200,5300,2,5450,3,right,1,2,2.191,Thu May 12 12:22:13 2016
201,5150,1,5450,3,right,1,4,2.54,Thu May 12 12:22:15 2016
202,6200,8,6500,10,right,1,11,5.011,Thu May 12 12:22:24 2016
203,5300,2,6200,8,left,0,13,8.598,Thu May 12 12:22:33 2016
204,6500,10,5150,1,left,1,18,2.076,Thu May 12 12:22:35 2016
205,1150,1,1450,10,left,0,24,5.995,Thu May 12 12:22:42 2016
206,6200,8,6050,7,left,1,7,8.848,Thu May 12 12:22:51 2016
207,6500,10,5600,4,right,0,17,1.807,Thu May 12 12:22:53 2016
208,6200,8,6350,9,right,1,8,1.79,Thu May 12 12:22:55 2016
209,1350,7,1250,4,right,0,20,2.041,Thu May 12 12:22:57 2016
210,1450,10,1150,1,right,0,24,1.324,Thu May 12 12:22:59 2016
211,6050,7,6500,10,left,0,12,2.541,Thu May 12 12:23:02 2016
212,5600,4,5300,2,left,1,5,2.225,Thu May 12 12:23:05 2016
213,1450,10,1350,7,left,1,21,2.056,Thu May 12 12:23:07 2016
214,5450,3,5600,4,right,1,3,2.091,Thu May 12 12:23:09 2016
215,6050,7,6350,9,right,1,10,4.66,Thu May 12 12:23:14 2016
216,5450,3,6350,9,left,0,15,5.128,Thu May 12 12:23:20 2016
217,1250,4,1150,1,right,0,19,29.02,Thu May 12 12:23:49 2016
218,6200,8,6350,9,right,1,8,1.89,Thu May 12 12:23:51 2016
219,1150,1,1350,7,left,0,22,1.423,Thu May 12 12:23:53 2016
220,1250,4,1150,1,left,1,19,2.825,Thu May 12 12:23:56 2016
221,5450,3,5150,1,left,1,4,2.791,Thu May 12 12:23:59 2016
222,1450,10,1250,4,right,0,23,2.125,Thu May 12 12:24:02 2016
223,5150,1,6500,10,left,0,18,1.607,Thu May 12 12:24:04 2016
224,6500,10,6350,9,left,1,9,1.792,Thu May 12 12:24:06 2016
225,6050,7,6350,9,right,1,10,2.291,Thu May 12 12:24:08 2016
226,6200,8,6050,7,left,1,7,2.192,Thu May 12 12:24:11 2016
227,1250,4,1450,10,left,0,23,19.01,Thu May 12 12:24:30 2016
228,6050,7,5600,4,right,0,14,2.16,Thu May 12 12:24:33 2016
229,1350,7,1150,1,right,0,22,2.157,Thu May 12 12:24:35 2016
230,5450,3,5300,2,left,1,2,2.209,Thu May 12 12:24:38 2016
231,6350,9,6500,10,right,1,9,1.64,Thu May 12 12:24:40 2016
232,5300,2,5150,1,left,1,1,1.974,Thu May 12 12:24:42 2016
233,5300,2,5450,3,right,1,2,2.824,Thu May 12 12:24:45 2016
234,6050,7,5150,1,right,0,16,1.792,Thu May 12 12:24:48 2016
235,6200,8,5300,2,right,0,13,1.339,Thu May 12 12:24:49 2016
236,6500,10,6350,9,left,1,9,2.593,Thu May 12 12:24:52 2016
237,5600,4,6050,7,left,0,14,1.473,Thu May 12 12:24:54 2016
238,1250,4,1450,10,left,0,23,1.391,Thu May 12 12:24:56 2016
239,1250,4,1350,7,left,0,20,1.056,Thu May 12 12:24:57 2016
240,5150,1,6500,10,left,0,18,1.222,Thu May 12 12:24:59 2016
