trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
121,5150,1,6500,10,left,0,18,1.525,Thu May 12 11:24:07 2016
122,5150,1,5600,4,left,0,6,2.059,Thu May 12 11:24:09 2016
123,6350,9,6050,7,left,1,10,2.758,Thu May 12 11:24:13 2016
124,5600,4,5150,1,left,1,6,1.409,Thu May 12 11:24:15 2016
125,6200,8,6050,7,right,0,7,3.275,Thu May 12 11:24:19 2016
126,5600,4,6500,10,left,0,17,4.626,Thu May 12 11:24:24 2016
127,5450,3,5300,2,left,1,2,1.558,Thu May 12 11:24:26 2016
128,1150,1,1450,10,left,0,24,1.491,Thu May 12 11:24:28 2016
129,1350,7,1450,10,left,0,21,3.075,Thu May 12 11:24:32 2016
130,1250,4,1350,7,left,0,20,1.658,Thu May 12 11:24:34 2016
131,5150,1,5300,2,right,1,1,1.74,Thu May 12 11:24:36 2016
132,1250,4,1450,10,left,0,23,2.694,Thu May 12 11:24:39 2016
133,6050,7,6500,10,left,0,12,1.674,Thu May 12 11:24:42 2016
134,6200,8,6050,7,left,1,7,2.592,Thu May 12 11:24:45 2016
135,1450,10,1150,1,right,0,24,3.326,Thu May 12 11:24:49 2016
136,5300,2,5600,4,right,1,5,2.626,Thu May 12 11:24:52 2016
137,5450,3,5300,2,left,1,2,1.954,Thu May 12 11:24:55 2016
138,5150,1,5300,2,right,1,1,1.207,Thu May 12 11:24:57 2016
139,5300,2,5600,4,right,1,5,1.607,Thu May 12 11:24:59 2016
140,6500,10,6200,8,left,1,11,1.708,Thu May 12 11:25:01 2016
141,1250,4,1350,7,left,0,20,2.358,Thu May 12 11:25:04 2016
142,6500,10,6200,8,left,1,11,3.025,Thu May 12 11:25:08 2016
143,6500,10,6350,9,left,1,9,4.11,Thu May 12 11:25:13 2016
144,6050,7,5600,4,right,0,14,4.395,Thu May 12 11:25:18 2016
145,1250,4,1150,1,right,0,19,3.092,Thu May 12 11:25:22 2016
146,5150,1,6050,7,left,0,16,2.042,Thu May 12 11:25:24 2016
147,1150,1,1250,4,left,0,19,1.423,Thu May 12 11:25:26 2016
148,1450,10,1250,4,right,0,23,3.191,Thu May 12 11:25:30 2016
149,1350,7,1150,1,right,0,22,1.606,Thu May 12 11:25:32 2016
150,6500,10,6200,8,left,1,11,2.977,Thu May 12 11:25:36 2016
151,1350,7,1250,4,right,0,20,2.057,Thu May 12 11:25:39 2016
152,6500,10,6200,8,right,0,11,1.308,Thu May 12 11:25:44 2016
153,5300,2,5600,4,right,1,5,1.623,Thu May 12 11:25:46 2016
154,6200,8,5300,2,right,0,13,1.742,Thu May 12 11:25:48 2016
155,6050,7,6200,8,right,1,7,2.107,Thu May 12 11:25:51 2016
156,6050,7,6500,10,left,0,12,2.493,Thu May 12 11:25:54 2016
157,1450,10,1350,7,right,0,21,1.974,Thu May 12 11:25:57 2016
158,1450,10,1150,1,right,0,24,1.775,Thu May 12 11:26:00 2016
159,5150,1,6050,7,left,0,16,1.789,Thu May 12 11:26:02 2016
160,5150,1,5600,4,left,0,6,4.278,Thu May 12 11:26:07 2016
161,6050,7,6500,10,left,0,12,2.34,Thu May 12 11:26:10 2016
162,6350,9,6500,10,right,1,9,1.992,Thu May 12 11:26:13 2016
163,6350,9,6500,10,right,1,9,2.007,Thu May 12 11:26:15 2016
164,6200,8,6050,7,left,1,7,2.091,Thu May 12 11:26:19 2016
165,6050,7,6500,10,left,0,12,1.673,Thu May 12 11:26:21 2016
166,5150,1,5450,3,right,1,4,2.426,Thu May 12 11:26:24 2016
167,6500,10,5150,1,right,0,18,1.739,Thu May 12 11:26:26 2016
168,5300,2,6200,8,left,0,13,2.478,Thu May 12 11:26:29 2016
169,5150,1,5300,2,right,1,1,1.34,Thu May 12 11:26:31 2016
170,5450,3,6350,9,left,0,15,2.008,Thu May 12 11:26:34 2016
171,6200,8,6050,7,left,1,7,1.706,Thu May 12 11:26:36 2016
172,5300,2,5600,4,right,1,5,2.425,Thu May 12 11:26:39 2016
173,6500,10,6350,9,left,1,9,1.491,Thu May 12 11:26:41 2016
174,5600,4,6050,7,left,0,14,1.858,Thu May 12 11:26:44 2016
175,6350,9,6050,7,left,1,10,1.707,Thu May 12 11:26:46 2016
176,6350,9,6200,8,left,1,8,1.491,Thu May 12 11:26:48 2016
177,5300,2,5450,3,right,1,2,2.324,Thu May 12 11:26:51 2016
178,6350,9,6200,8,left,1,8,1.792,Thu May 12 11:26:53 2016
179,1150,1,1250,4,left,0,19,2.708,Thu May 12 11:26:57 2016
180,1450,10,1350,7,right,0,21,2.009,Thu May 12 11:26:59 2016
181,1250,4,1350,7,left,0,20,2.741,Thu May 12 11:27:03 2016
182,6200,8,6350,9,right,1,8,1.192,Thu May 12 11:27:04 2016
183,1250,4,1150,1,right,0,19,4.794,Thu May 12 11:27:10 2016
184,1250,4,1450,10,left,0,23,1.674,Thu May 12 11:27:12 2016
185,5150,1,6050,7,left,0,16,2.207,Thu May 12 11:27:15 2016
186,5300,2,5600,4,right,1,5,1.555,Thu May 12 11:27:17 2016
187,5150,1,5600,4,left,0,6,1.923,Thu May 12 11:27:19 2016
188,6050,7,6200,8,right,1,7,1.725,Thu May 12 11:27:22 2016
189,5600,4,5450,3,left,1,3,2.358,Thu May 12 11:27:24 2016
190,5150,1,6500,10,left,0,18,2.358,Thu May 12 11:27:27 2016
191,1350,7,1450,10,left,0,21,4.125,Thu May 12 11:27:32 2016
192,6050,7,5600,4,right,0,14,1.99,Thu May 12 11:27:35 2016
193,1450,10,1250,4,right,0,23,1.34,Thu May 12 11:27:37 2016
194,5450,3,6350,9,left,0,15,1.957,Thu May 12 11:27:39 2016
195,5300,2,6200,8,left,0,13,1.44,Thu May 12 11:27:41 2016
196,1350,7,1150,1,right,0,22,1.723,Thu May 12 11:27:43 2016
197,5450,3,5150,1,left,1,4,3.359,Thu May 12 11:27:47 2016
198,5300,2,5600,4,right,1,5,1.323,Thu May 12 11:27:49 2016
199,1150,1,1450,10,left,0,24,1.907,Thu May 12 11:27:51 2016
200,1350,7,1150,1,right,0,22,3.426,Thu May 12 11:27:55 2016
201,5150,1,6500,10,left,0,18,1.84,Thu May 12 11:27:58 2016
202,6500,10,5150,1,right,0,18,1.089,Thu May 12 11:28:00 2016
203,1350,7,1450,10,left,0,21,1.524,Thu May 12 11:28:01 2016
204,6200,8,5300,2,right,0,13,1.808,Thu May 12 11:28:04 2016
205,6500,10,5600,4,right,0,17,2.323,Thu May 12 11:28:07 2016
206,6350,9,6500,10,left,0,9,1.809,Thu May 12 11:28:09 2016
207,5450,3,5150,1,right,0,4,1.606,Thu May 12 11:28:13 2016
208,5300,2,5450,3,right,1,2,1.208,Thu May 12 11:28:15 2016
209,1450,10,1350,7,right,0,21,2.641,Thu May 12 11:28:18 2016
210,5450,3,6350,9,left,0,15,2.975,Thu May 12 11:28:21 2016
211,6500,10,6050,7,right,0,12,2.775,Thu May 12 11:28:25 2016
212,6200,8,6350,9,right,1,8,1.559,Thu May 12 11:28:27 2016
213,6350,9,6050,7,left,1,10,2.357,Thu May 12 11:28:30 2016
214,5450,3,5300,2,left,1,2,2.258,Thu May 12 11:28:33 2016
215,6050,7,6200,8,right,1,7,1.773,Thu May 12 11:28:35 2016
216,1250,4,1350,7,left,0,20,2.91,Thu May 12 11:28:38 2016
217,1250,4,1450,10,left,0,23,1.689,Thu May 12 11:28:41 2016
218,5450,3,5150,1,right,0,4,2.124,Thu May 12 11:28:43 2016
219,1350,7,1250,4,right,0,20,2.624,Thu May 12 11:28:46 2016
220,6200,8,5300,2,right,0,13,2.526,Thu May 12 11:28:49 2016
221,6050,7,6200,8,right,1,7,1.94,Thu May 12 11:28:52 2016
222,6350,9,5450,3,right,0,15,1.508,Thu May 12 11:28:54 2016
223,5300,2,5450,3,left,0,2,0.737,Thu May 12 11:28:56 2016
224,6350,9,6050,7,left,1,10,2.041,Thu May 12 11:29:00 2016
225,5450,3,5300,2,left,1,2,1.974,Thu May 12 11:29:03 2016
226,1150,1,1250,4,left,0,19,2.608,Thu May 12 11:29:06 2016
227,5150,1,6500,10,left,0,18,1.406,Thu May 12 11:29:08 2016
228,5600,4,5450,3,left,1,3,1.307,Thu May 12 11:29:09 2016
229,6050,7,5600,4,right,0,14,1.807,Thu May 12 11:29:12 2016
230,1450,10,1150,1,right,0,24,1.557,Thu May 12 11:29:14 2016
231,5300,2,5150,1,left,1,1,1.304,Thu May 12 11:29:16 2016
232,5600,4,6500,10,left,0,17,2.458,Thu May 12 11:29:19 2016
233,5600,4,5150,1,right,0,6,1.79,Thu May 12 11:29:21 2016
234,6200,8,5300,2,right,0,13,1.657,Thu May 12 11:29:23 2016
235,6500,10,5600,4,right,0,17,1.306,Thu May 12 11:29:25 2016
236,6050,7,5600,4,right,0,14,1.508,Thu May 12 11:29:27 2016
237,6050,7,5600,4,right,0,14,1.274,Thu May 12 11:29:29 2016
238,6200,8,6500,10,right,1,11,2.492,Thu May 12 11:29:32 2016
239,6200,8,6500,10,right,1,11,1.74,Thu May 12 11:29:34 2016
240,6350,9,6200,8,left,1,8,2.59,Thu May 12 11:29:38 2016
