trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
57,1450,10,1150,1,right,0,24,2.186,Tue Apr 12 14:22:41 2016
58,5600,4,6500,10,left,0,17,19.505,Tue Apr 12 14:23:01 2016
59,6050,7,5600,4,right,0,14,2.47,Tue Apr 12 14:23:04 2016
60,1150,1,1250,4,left,0,19,8.394,Tue Apr 12 14:23:14 2016
61,6050,7,5600,4,right,0,14,2.47,Tue Apr 12 14:23:16 2016
62,6500,10,6350,9,right,0,9,2.638,Tue Apr 12 14:23:20 2016
63,6350,9,5450,3,right,0,15,4.005,Tue Apr 12 14:23:25 2016
64,1350,7,1250,4,right,0,20,3.271,Tue Apr 12 14:23:29 2016
65,6050,7,6500,10,left,0,12,3.537,Tue Apr 12 14:23:33 2016
66,1450,10,1150,1,right,0,24,3.255,Tue Apr 12 14:23:37 2016
67,6500,10,5150,1,right,0,18,4.137,Tue Apr 12 14:23:41 2016
68,5450,3,5150,1,right,0,4,3.957,Tue Apr 12 14:23:46 2016
69,6050,7,5150,1,right,0,16,3.755,Tue Apr 12 14:23:50 2016
70,6350,9,6050,7,right,0,10,2.687,Tue Apr 12 14:23:53 2016
71,5150,1,5300,2,left,0,1,6.256,Tue Apr 12 14:24:00 2016
72,1350,7,1450,10,left,0,21,3.372,Tue Apr 12 14:24:04 2016
73,1250,4,1150,1,right,0,19,2.454,Tue Apr 12 14:24:07 2016
74,5150,1,6050,7,left,0,16,2.988,Tue Apr 12 14:24:10 2016
75,1150,1,1350,7,left,0,22,2.452,Tue Apr 12 14:24:13 2016
76,1350,7,1250,4,right,0,20,3.772,Tue Apr 12 14:24:17 2016
77,5150,1,6050,7,left,0,16,3.038,Tue Apr 12 14:24:21 2016
78,5600,4,5150,1,right,0,6,4.256,Tue Apr 12 14:24:25 2016
79,6350,9,6500,10,left,0,9,7.692,Tue Apr 12 14:24:34 2016
80,5300,2,5450,3,left,0,2,2.588,Tue Apr 12 14:24:37 2016
81,1150,1,1450,10,left,0,24,1.734,Tue Apr 12 14:24:39 2016
82,5150,1,6500,10,left,0,18,1.404,Tue Apr 12 14:24:41 2016
83,5300,2,6200,8,left,0,13,2.952,Tue Apr 12 14:24:44 2016
84,1250,4,1350,7,left,0,20,2.487,Tue Apr 12 14:24:47 2016
85,6200,8,5300,2,right,0,13,6.824,Tue Apr 12 14:24:54 2016
86,1150,1,1250,4,left,0,19,2.62,Tue Apr 12 14:24:58 2016
87,6500,10,5150,1,right,0,18,2.952,Tue Apr 12 14:25:02 2016
88,6500,10,6200,8,right,0,11,2.937,Tue Apr 12 14:25:05 2016
89,5600,4,5150,1,right,0,6,2.135,Tue Apr 12 14:25:07 2016
90,6500,10,6200,8,right,0,11,4.089,Tue Apr 12 14:25:12 2016
91,1450,10,1150,1,right,0,24,2.419,Tue Apr 12 14:25:15 2016
92,1450,10,1250,4,right,0,23,2.555,Tue Apr 12 14:25:18 2016
93,6200,8,5300,2,right,0,13,5.038,Tue Apr 12 14:25:23 2016
94,5300,2,5600,4,left,0,5,2.337,Tue Apr 12 14:25:26 2016
95,1350,7,1150,1,right,0,22,2.169,Tue Apr 12 14:25:29 2016
96,5300,2,5150,1,right,0,1,2.738,Tue Apr 12 14:25:32 2016
97,5150,1,6500,10,left,0,18,2.52,Tue Apr 12 14:25:35 2016
98,6200,8,5300,2,right,0,13,2.037,Tue Apr 12 14:25:37 2016
99,5150,1,5600,4,left,0,6,3.588,Tue Apr 12 14:25:41 2016
100,6500,10,5600,4,right,0,17,3.372,Tue Apr 12 14:25:45 2016
101,5450,3,6350,9,left,0,15,4.654,Tue Apr 12 14:25:50 2016
102,6350,9,6050,7,right,0,10,2.085,Tue Apr 12 14:25:53 2016
103,5150,1,5450,3,left,0,4,2.703,Tue Apr 12 14:25:56 2016
104,6050,7,6200,8,left,0,7,4.606,Tue Apr 12 14:26:01 2016
105,1250,4,1350,7,left,0,20,2.319,Tue Apr 12 14:26:04 2016
106,6500,10,6350,9,right,0,9,7.643,Tue Apr 12 14:26:12 2016
107,6500,10,6200,8,right,0,11,2.869,Tue Apr 12 14:26:16 2016
108,1150,1,1250,4,left,0,19,1.67,Tue Apr 12 14:26:18 2016
109,6500,10,5150,1,right,0,18,2.954,Tue Apr 12 14:26:21 2016
110,6500,10,6050,7,right,0,12,5.239,Tue Apr 12 14:26:27 2016
111,5600,4,5450,3,right,0,3,2.964,Tue Apr 12 14:26:31 2016
112,1450,10,1350,7,right,0,21,5.609,Tue Apr 12 14:26:37 2016
113,5300,2,5150,1,right,0,1,4.738,Tue Apr 12 14:26:42 2016
114,5300,2,5150,1,right,0,1,2.37,Tue Apr 12 14:26:45 2016
115,6350,9,5450,3,right,0,15,5.471,Tue Apr 12 14:26:51 2016
116,5600,4,6050,7,left,0,14,9.111,Tue Apr 12 14:27:00 2016
117,6500,10,5150,1,right,0,18,3.336,Tue Apr 12 14:27:04 2016
118,5600,4,6500,10,left,0,17,5.122,Tue Apr 12 14:27:10 2016
119,1450,10,1150,1,right,0,24,2.721,Tue Apr 12 14:27:13 2016
120,6200,8,6350,9,left,0,8,5.023,Tue Apr 12 14:27:19 2016
121,1250,4,1150,1,right,0,19,2.503,Tue Apr 12 14:27:22 2016
122,5150,1,6500,10,left,0,18,3.755,Tue Apr 12 14:27:26 2016
123,5150,1,5450,3,left,0,4,1.569,Tue Apr 12 14:27:28 2016
124,6350,9,6500,10,left,0,9,3.754,Tue Apr 12 14:27:32 2016
125,5600,4,5150,1,right,0,6,2.767,Tue Apr 12 14:27:35 2016
126,5300,2,5150,1,right,0,1,2.952,Tue Apr 12 14:27:39 2016
127,6350,9,5450,3,right,0,15,2.249,Tue Apr 12 14:27:41 2016
128,6050,7,5150,1,right,0,16,4.839,Tue Apr 12 14:27:47 2016
129,1350,7,1250,4,right,0,20,4.621,Tue Apr 12 14:27:52 2016
130,5300,2,5600,4,left,0,5,2.171,Tue Apr 12 14:27:55 2016
131,1350,7,1450,10,left,0,21,13.747,Tue Apr 12 14:28:09 2016
132,6050,7,6500,10,left,0,12,6.875,Tue Apr 12 14:28:16 2016
133,5150,1,5600,4,left,0,6,2.269,Tue Apr 12 14:28:19 2016
134,5450,3,5600,4,left,0,3,1.969,Tue Apr 12 14:28:22 2016
135,5300,2,5600,4,left,0,5,3.304,Tue Apr 12 14:28:25 2016
136,6350,9,6500,10,left,0,9,3.704,Tue Apr 12 14:28:29 2016
137,1450,10,1150,1,right,0,24,2.983,Tue Apr 12 14:28:33 2016
138,5600,4,6050,7,left,0,14,3.22,Tue Apr 12 14:28:37 2016
139,6350,9,6500,10,left,0,9,2.289,Tue Apr 12 14:28:39 2016
140,6350,9,6050,7,right,0,10,3.372,Tue Apr 12 14:28:43 2016
141,5300,2,5150,1,right,0,1,3.254,Tue Apr 12 14:28:47 2016
142,1150,1,1250,4,left,0,19,5.859,Tue Apr 12 14:28:53 2016
143,6050,7,6200,8,left,0,7,3.836,Tue Apr 12 14:28:58 2016
144,6500,10,6200,8,right,0,11,3.09,Tue Apr 12 14:29:01 2016
145,5450,3,5300,2,right,0,2,6.322,Tue Apr 12 14:29:08 2016
146,6200,8,6050,7,right,0,7,6.507,Tue Apr 12 14:29:15 2016
147,6200,8,5300,2,right,0,13,4.937,Tue Apr 12 14:29:21 2016
148,5450,3,5150,1,right,0,4,3.438,Tue Apr 12 14:29:25 2016
149,6200,8,6050,7,right,0,7,2.504,Tue Apr 12 14:29:28 2016
150,5600,4,5450,3,right,0,3,1.837,Tue Apr 12 14:29:30 2016
151,5600,4,5450,3,right,0,3,1.7,Tue Apr 12 14:29:32 2016
152,5450,3,5300,2,right,0,2,1.77,Tue Apr 12 14:29:34 2016
153,6500,10,5600,4,right,0,17,1.9,Tue Apr 12 14:29:38 2016
154,1250,4,1350,7,left,0,20,4.374,Tue Apr 12 14:29:43 2016
155,5450,3,5600,4,left,0,3,3.835,Tue Apr 12 14:29:47 2016
156,1350,7,1450,10,left,0,21,2.738,Tue Apr 12 14:29:51 2016
157,6500,10,6050,7,right,0,12,5.79,Tue Apr 12 14:29:57 2016
158,1350,7,1450,10,left,0,21,1.552,Tue Apr 12 14:29:59 2016
159,6350,9,5450,3,right,0,15,3.402,Tue Apr 12 14:30:03 2016
160,1450,10,1150,1,right,0,24,2.837,Tue Apr 12 14:30:06 2016
161,1150,1,1350,7,left,0,22,1.785,Tue Apr 12 14:30:08 2016
162,1350,7,1450,10,left,0,21,3.888,Tue Apr 12 14:30:13 2016
163,1450,10,1150,1,right,0,24,4.639,Tue Apr 12 14:30:18 2016
164,6050,7,5600,4,right,0,14,5.922,Tue Apr 12 14:30:24 2016
165,6350,9,6200,8,right,0,8,6.308,Tue Apr 12 14:30:31 2016
166,6050,7,6200,8,left,0,7,2.468,Tue Apr 12 14:30:34 2016
167,5600,4,5300,2,right,0,5,10.045,Tue Apr 12 14:30:46 2016
168,6500,10,5600,4,right,0,17,2.706,Tue Apr 12 14:30:49 2016
169,6050,7,6500,10,left,0,12,3.504,Tue Apr 12 14:30:53 2016
170,6050,7,5600,4,right,0,14,4.356,Tue Apr 12 14:30:57 2016
171,6200,8,6050,7,right,0,7,4.857,Tue Apr 12 14:31:03 2016
172,1150,1,1350,7,left,0,22,2.868,Tue Apr 12 14:31:06 2016
173,6200,8,6500,10,left,0,11,5.204,Tue Apr 12 14:31:12 2016
174,5600,4,5300,2,right,0,5,2.786,Tue Apr 12 14:31:15 2016
175,6050,7,6350,9,left,0,10,2.585,Tue Apr 12 14:31:18 2016
176,5600,4,5300,2,right,0,5,5.91,Tue Apr 12 14:31:24 2016
177,5150,1,5300,2,left,0,1,3.57,Tue Apr 12 14:31:28 2016
178,6050,7,6500,10,left,0,12,3.455,Tue Apr 12 14:31:33 2016
179,1450,10,1250,4,right,0,23,2.619,Tue Apr 12 14:31:36 2016
180,5450,3,5600,4,left,0,3,5.34,Tue Apr 12 14:31:42 2016
181,6200,8,5300,2,right,0,13,6.739,Tue Apr 12 14:31:49 2016
182,1350,7,1150,1,right,0,22,1.752,Tue Apr 12 14:31:51 2016
183,5450,3,5300,2,right,0,2,2.317,Tue Apr 12 14:31:54 2016
184,1350,7,1450,10,left,0,21,6.057,Tue Apr 12 14:32:00 2016
185,5450,3,5600,4,left,0,3,3.351,Tue Apr 12 14:32:04 2016
186,1250,4,1450,10,left,0,23,2.903,Tue Apr 12 14:32:07 2016
187,5450,3,5150,1,right,0,4,2.584,Tue Apr 12 14:32:10 2016
188,5150,1,5300,2,left,0,1,1.467,Tue Apr 12 14:32:12 2016
189,6050,7,5150,1,right,0,16,1.717,Tue Apr 12 14:32:14 2016
190,1250,4,1450,10,left,0,23,3.021,Tue Apr 12 14:32:17 2016
191,6050,7,6350,9,left,0,10,2.803,Tue Apr 12 14:32:20 2016
192,1250,4,1450,10,left,0,23,2.07,Tue Apr 12 14:32:23 2016
193,5600,4,6500,10,left,0,17,3.053,Tue Apr 12 14:32:26 2016
194,6500,10,5150,1,right,0,18,2.405,Tue Apr 12 14:32:29 2016
195,6500,10,6050,7,right,0,12,6.074,Tue Apr 12 14:32:35 2016
196,6050,7,6500,10,left,0,12,9.259,Tue Apr 12 14:32:45 2016
197,5600,4,6500,10,left,0,17,4.89,Tue Apr 12 14:32:50 2016
198,6500,10,5150,1,right,0,18,1.435,Tue Apr 12 14:32:52 2016
199,6200,8,6350,9,left,0,8,2.453,Tue Apr 12 14:32:55 2016
200,5600,4,5150,1,right,0,6,1.886,Tue Apr 12 14:32:57 2016
201,6200,8,6350,9,left,0,8,3.62,Tue Apr 12 14:33:01 2016
202,6500,10,6350,9,right,0,9,3.122,Tue Apr 12 14:33:05 2016
203,6500,10,6200,8,right,0,11,6.74,Tue Apr 12 14:33:13 2016
204,5450,3,6350,9,left,0,15,2.839,Tue Apr 12 14:33:16 2016
205,5300,2,5600,4,left,0,5,1.815,Tue Apr 12 14:33:19 2016
206,5450,3,5150,1,right,0,4,2.521,Tue Apr 12 14:33:21 2016
207,1250,4,1150,1,right,0,19,4.702,Tue Apr 12 14:33:27 2016
208,6050,7,5150,1,right,0,16,2.802,Tue Apr 12 14:33:30 2016
209,5300,2,6200,8,left,0,13,1.47,Tue Apr 12 14:33:32 2016
210,5300,2,5450,3,left,0,2,3.305,Tue Apr 12 14:33:36 2016
211,6200,8,5300,2,right,0,13,2.953,Tue Apr 12 14:33:39 2016
212,6200,8,6050,7,right,0,7,4.839,Tue Apr 12 14:33:45 2016
213,6050,7,5150,1,right,0,16,1.901,Tue Apr 12 14:33:47 2016
214,6050,7,6200,8,left,0,7,2.55,Tue Apr 12 14:33:50 2016
215,5150,1,5450,3,left,0,4,2.751,Tue Apr 12 14:33:53 2016
216,6500,10,6050,7,right,0,12,4.688,Tue Apr 12 14:33:58 2016
217,6050,7,5150,1,right,0,16,2.669,Tue Apr 12 14:34:01 2016
218,6050,7,6200,8,left,0,7,2.653,Tue Apr 12 14:34:04 2016
219,6350,9,6200,8,right,0,8,4.839,Tue Apr 12 14:34:09 2016
220,5300,2,6200,8,left,0,13,6.175,Tue Apr 12 14:34:16 2016
221,6200,8,6350,9,left,0,8,2.202,Tue Apr 12 14:34:18 2016
222,6500,10,5600,4,right,0,17,4.22,Tue Apr 12 14:34:23 2016
223,5300,2,5450,3,left,0,2,2.919,Tue Apr 12 14:34:26 2016
224,6200,8,6500,10,left,0,11,7.527,Tue Apr 12 14:34:34 2016
225,1250,4,1450,10,left,0,23,2.202,Tue Apr 12 14:34:37 2016
226,1350,7,1250,4,right,0,20,2.051,Tue Apr 12 14:34:39 2016
227,5450,3,5150,1,right,0,4,2.75,Tue Apr 12 14:34:43 2016
228,1250,4,1450,10,left,0,23,2.035,Tue Apr 12 14:34:45 2016
229,5600,4,6050,7,left,0,14,2.185,Tue Apr 12 14:34:48 2016
230,6350,9,6500,10,left,0,9,3.37,Tue Apr 12 14:34:51 2016
231,5300,2,6200,8,left,0,13,1.634,Tue Apr 12 14:34:53 2016
232,1350,7,1450,10,left,0,21,2.551,Tue Apr 12 14:34:56 2016
233,1250,4,1150,1,right,0,19,3.684,Tue Apr 12 14:35:00 2016
234,1250,4,1350,7,left,0,20,4.222,Tue Apr 12 14:35:05 2016
235,1150,1,1250,4,left,0,19,5.174,Tue Apr 12 14:35:11 2016
236,5450,3,5600,4,left,0,3,5.174,Tue Apr 12 14:35:16 2016
237,5150,1,6050,7,left,0,16,1.985,Tue Apr 12 14:35:19 2016
238,5450,3,5600,4,left,0,3,3.086,Tue Apr 12 14:35:22 2016
239,1250,4,1450,10,left,0,23,1.619,Tue Apr 12 14:35:24 2016
240,6050,7,5150,1,right,0,16,1.934,Tue Apr 12 14:35:27 2016
