trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
106,6350,9,6200,8,right,0,8,2.392,Thu May  5 16:20:45 2016
107,1450,10,1250,4,left,1,23,1.824,Thu May  5 16:20:47 2016
108,5300,2,5600,4,right,1,5,2.175,Thu May  5 16:20:49 2016
109,1250,4,1350,7,right,1,20,1.857,Thu May  5 16:20:51 2016
110,5300,2,6200,8,right,1,13,2.308,Thu May  5 16:20:54 2016
111,1250,4,1350,7,right,1,20,1.424,Thu May  5 16:20:56 2016
112,1250,4,1150,1,left,1,19,1.441,Thu May  5 16:20:57 2016
113,5600,4,6500,10,left,0,17,6.478,Thu May  5 16:21:04 2016
114,5450,3,6350,9,right,1,15,1.291,Thu May  5 16:21:06 2016
115,5300,2,5450,3,right,1,2,2.039,Thu May  5 16:21:08 2016
116,5300,2,5450,3,right,1,2,5.412,Thu May  5 16:21:14 2016
117,6200,8,6500,10,right,1,11,5.243,Thu May  5 16:21:19 2016
118,6350,9,5450,3,left,1,15,7.682,Thu May  5 16:21:28 2016
119,6050,7,5600,4,left,1,14,1.774,Thu May  5 16:21:30 2016
120,1450,10,1250,4,left,1,23,2.308,Thu May  5 16:21:32 2016
121,6200,8,6050,7,left,1,7,2.909,Thu May  5 16:21:36 2016
122,5150,1,5450,3,right,1,4,4.01,Thu May  5 16:21:40 2016
123,6500,10,5600,4,left,1,17,1.99,Thu May  5 16:21:42 2016
124,5600,4,5450,3,left,1,3,2.676,Thu May  5 16:21:45 2016
125,5150,1,5600,4,right,1,6,14.871,Thu May  5 16:22:00 2016
126,6350,9,6050,7,left,1,10,1.707,Thu May  5 16:22:02 2016
127,1450,10,1250,4,left,1,23,1.139,Thu May  5 16:22:03 2016
128,5300,2,6200,8,right,1,13,3.892,Thu May  5 16:22:08 2016
129,1450,10,1250,4,left,1,23,3.174,Thu May  5 16:22:16 2016
130,5300,2,6200,8,right,1,13,1.957,Thu May  5 16:22:19 2016
131,6500,10,6050,7,left,1,12,2.29,Thu May  5 16:22:21 2016
132,5150,1,5300,2,right,1,1,4.81,Thu May  5 16:22:26 2016
133,1350,7,1250,4,left,1,20,2.607,Thu May  5 16:22:30 2016
134,5300,2,5450,3,right,1,2,2.475,Thu May  5 16:22:32 2016
135,5150,1,6500,10,right,1,18,2.507,Thu May  5 16:22:36 2016
136,1350,7,1150,1,right,0,22,6.246,Thu May  5 16:22:43 2016
137,5150,1,5300,2,right,1,1,4.709,Thu May  5 16:22:47 2016
138,5450,3,5300,2,left,1,2,2.059,Thu May  5 16:22:50 2016
139,1250,4,1450,10,left,0,23,5.393,Thu May  5 16:22:55 2016
140,1450,10,1250,4,right,0,23,2.408,Thu May  5 16:22:58 2016
141,6200,8,6350,9,right,1,8,3.691,Thu May  5 16:23:02 2016
142,5600,4,5450,3,left,1,3,2.274,Thu May  5 16:23:05 2016
143,5150,1,5450,3,right,1,4,5.944,Thu May  5 16:23:11 2016
144,1150,1,1450,10,right,1,24,2.676,Thu May  5 16:23:14 2016
145,6200,8,5300,2,left,1,13,3.191,Thu May  5 16:23:17 2016
146,1350,7,1150,1,right,0,22,4.926,Thu May  5 16:23:22 2016
147,5600,4,6500,10,left,0,17,4.659,Thu May  5 16:23:27 2016
148,6050,7,6200,8,right,1,7,2.208,Thu May  5 16:23:30 2016
149,6200,8,5300,2,left,1,13,1.689,Thu May  5 16:23:32 2016
150,6200,8,6500,10,right,1,11,2.275,Thu May  5 16:23:34 2016
151,1350,7,1150,1,left,1,22,2.056,Thu May  5 16:23:37 2016
152,1150,1,1350,7,right,1,22,1.492,Thu May  5 16:23:38 2016
153,5300,2,5450,3,right,1,2,2.125,Thu May  5 16:23:41 2016
154,1350,7,1250,4,left,1,20,2.389,Thu May  5 16:23:43 2016
155,5450,3,5600,4,right,1,3,2.642,Thu May  5 16:23:46 2016
156,6200,8,6500,10,right,1,11,2.024,Thu May  5 16:23:49 2016
157,6200,8,6350,9,right,1,8,2.221,Thu May  5 16:23:51 2016
158,1250,4,1150,1,left,1,19,3.626,Thu May  5 16:23:55 2016
159,1250,4,1350,7,right,1,20,2.224,Thu May  5 16:23:58 2016
160,6500,10,6350,9,left,1,9,11.868,Thu May  5 16:24:10 2016
161,5150,1,5600,4,right,1,6,1.757,Thu May  5 16:24:12 2016
162,5450,3,5150,1,left,1,4,1.591,Thu May  5 16:24:14 2016
163,5600,4,6050,7,right,1,14,3.141,Thu May  5 16:24:17 2016
164,5600,4,5150,1,left,1,6,3.076,Thu May  5 16:24:20 2016
165,5600,4,5150,1,left,1,6,1.59,Thu May  5 16:24:22 2016
166,5300,2,5150,1,left,1,1,2.576,Thu May  5 16:24:25 2016
167,6200,8,6350,9,right,1,8,4.241,Thu May  5 16:24:30 2016
168,6200,8,6500,10,right,1,11,3.809,Thu May  5 16:24:34 2016
169,5600,4,5300,2,left,1,5,4.46,Thu May  5 16:24:39 2016
170,5450,3,5150,1,left,1,4,1.873,Thu May  5 16:24:41 2016
171,6050,7,6350,9,right,1,10,3.057,Thu May  5 16:24:44 2016
172,5600,4,6050,7,left,0,14,17.707,Thu May  5 16:25:02 2016
173,1150,1,1350,7,right,1,22,1.689,Thu May  5 16:25:04 2016
174,1150,1,1250,4,right,1,19,3.776,Thu May  5 16:25:08 2016
175,6350,9,6500,10,right,1,9,2.357,Thu May  5 16:25:11 2016
176,1350,7,1450,10,right,1,21,4.06,Thu May  5 16:25:15 2016
177,6350,9,6200,8,left,1,8,1.823,Thu May  5 16:25:17 2016
178,5600,4,5300,2,left,1,5,3.459,Thu May  5 16:25:21 2016
179,5150,1,5600,4,right,1,6,4.026,Thu May  5 16:25:25 2016
180,6350,9,6050,7,left,1,10,4.343,Thu May  5 16:25:30 2016
181,1450,10,1150,1,right,0,24,2.407,Thu May  5 16:25:32 2016
182,5150,1,6050,7,right,1,16,12.2,Thu May  5 16:25:45 2016
183,1450,10,1350,7,left,1,21,2.473,Thu May  5 16:25:48 2016
184,1150,1,1450,10,left,0,24,6.263,Thu May  5 16:25:54 2016
185,1250,4,1150,1,left,1,19,4.093,Thu May  5 16:25:58 2016
186,5150,1,5600,4,right,1,6,3.326,Thu May  5 16:26:02 2016
187,6350,9,5450,3,left,1,15,3.024,Thu May  5 16:26:05 2016
188,5150,1,5450,3,right,1,4,1.658,Thu May  5 16:26:07 2016
189,6350,9,6200,8,left,1,8,2.307,Thu May  5 16:26:10 2016
190,6050,7,5150,1,right,0,16,3.927,Thu May  5 16:26:14 2016
191,5150,1,6500,10,left,0,18,2.841,Thu May  5 16:26:17 2016
192,6050,7,6500,10,right,1,12,3.842,Thu May  5 16:26:21 2016
193,6200,8,6500,10,right,1,11,2.706,Thu May  5 16:26:24 2016
194,6500,10,5150,1,right,0,18,1.958,Thu May  5 16:26:26 2016
195,1150,1,1450,10,left,0,24,2.041,Thu May  5 16:26:29 2016
196,6050,7,5600,4,left,1,14,2.492,Thu May  5 16:26:31 2016
197,5600,4,5150,1,left,1,6,2.057,Thu May  5 16:26:34 2016
198,5600,4,6500,10,right,1,17,1.759,Thu May  5 16:26:36 2016
199,6200,8,5300,2,left,1,13,2.758,Thu May  5 16:26:39 2016
200,6050,7,5600,4,left,1,14,1.839,Thu May  5 16:26:41 2016
201,5150,1,6500,10,left,0,18,2.307,Thu May  5 16:26:43 2016
202,6350,9,5450,3,left,1,15,1.357,Thu May  5 16:26:45 2016
203,6200,8,6350,9,right,1,8,1.841,Thu May  5 16:26:47 2016
204,1250,4,1150,1,left,1,19,2.158,Thu May  5 16:26:49 2016
205,6350,9,5450,3,left,1,15,2.824,Thu May  5 16:26:52 2016
206,6500,10,6200,8,left,1,11,2.441,Thu May  5 16:26:55 2016
207,5600,4,5300,2,left,1,5,1.439,Thu May  5 16:26:57 2016
208,5600,4,5300,2,left,1,5,1.975,Thu May  5 16:26:59 2016
209,6350,9,6500,10,right,1,9,1.773,Thu May  5 16:27:01 2016
210,1350,7,1450,10,right,1,21,1.14,Thu May  5 16:27:02 2016
211,5300,2,6200,8,right,1,13,1.39,Thu May  5 16:27:04 2016
212,6350,9,6500,10,right,1,9,1.508,Thu May  5 16:27:06 2016
213,6050,7,5600,4,left,1,14,2.373,Thu May  5 16:27:08 2016
214,6500,10,6350,9,left,1,9,4.977,Thu May  5 16:27:13 2016
215,6200,8,6050,7,left,1,7,2.107,Thu May  5 16:27:16 2016
216,5450,3,5150,1,left,1,4,1.891,Thu May  5 16:27:18 2016
217,6050,7,6500,10,right,1,12,1.638,Thu May  5 16:27:20 2016
218,6350,9,6500,10,right,1,9,1.19,Thu May  5 16:27:21 2016
219,6350,9,5450,3,left,1,15,1.29,Thu May  5 16:27:23 2016
220,6050,7,6500,10,right,1,12,1.492,Thu May  5 16:27:24 2016
221,6050,7,5150,1,right,0,16,1.955,Thu May  5 16:27:27 2016
222,5300,2,5150,1,left,1,1,1.607,Thu May  5 16:27:29 2016
223,1450,10,1350,7,left,1,21,2.139,Thu May  5 16:27:31 2016
224,6500,10,6350,9,left,1,9,1.657,Thu May  5 16:27:33 2016
225,6500,10,5150,1,right,0,18,1.94,Thu May  5 16:27:35 2016
226,1350,7,1150,1,right,0,22,3.673,Thu May  5 16:27:39 2016
227,1250,4,1150,1,left,1,19,2.29,Thu May  5 16:27:41 2016
228,1350,7,1150,1,right,0,22,2.121,Thu May  5 16:27:44 2016
229,6050,7,6200,8,right,1,7,3.375,Thu May  5 16:27:47 2016
230,6050,7,6350,9,right,1,10,3.393,Thu May  5 16:27:51 2016
231,6050,7,5600,4,left,1,14,2.056,Thu May  5 16:27:53 2016
232,1350,7,1250,4,left,1,20,1.623,Thu May  5 16:27:55 2016
233,5450,3,5600,4,right,1,3,1.672,Thu May  5 16:27:57 2016
234,1250,4,1150,1,left,1,19,1.689,Thu May  5 16:27:59 2016
235,6050,7,5150,1,left,1,16,1.539,Thu May  5 16:28:01 2016
236,1350,7,1450,10,right,1,21,1.474,Thu May  5 16:28:03 2016
237,6050,7,5600,4,left,1,14,1.723,Thu May  5 16:28:05 2016
238,6200,8,6050,7,left,1,7,1.606,Thu May  5 16:28:07 2016
239,5450,3,5150,1,left,1,4,2.956,Thu May  5 16:28:10 2016
240,5450,3,5300,2,left,1,2,1.624,Thu May  5 16:28:12 2016
