trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
1,5450,3,5300,2,left,1,2,6.744,Thu Apr 21 16:00:16 2016
2,6500,10,6350,9,left,1,9,6.411,Thu Apr 21 16:00:23 2016
3,6200,8,6050,7,left,1,7,9.783,Thu Apr 21 16:00:34 2016
4,1250,4,1150,1,right,0,19,17.875,Thu Apr 21 16:00:53 2016
5,6350,9,6200,8,left,1,8,5.346,Thu Apr 21 16:00:59 2016
6,5150,1,6050,7,left,0,16,9.767,Thu Apr 21 16:01:10 2016
7,1150,1,1250,4,left,0,19,15.188,Thu Apr 21 16:01:26 2016
8,6200,8,6500,10,right,1,11,4.527,Thu Apr 21 16:01:31 2016
9,6350,9,6500,10,right,1,9,6.544,Thu Apr 21 16:01:38 2016
10,5300,2,5150,1,left,1,1,7.063,Thu Apr 21 16:01:46 2016
11,6350,9,6500,10,right,1,9,4.143,Thu Apr 21 16:01:51 2016
12,5300,2,6200,8,left,0,13,5.779,Thu Apr 21 16:01:57 2016
13,5450,3,5300,2,left,1,2,9.214,Thu Apr 21 16:02:07 2016
14,6350,9,5450,3,right,0,15,5.761,Thu Apr 21 16:02:13 2016
15,5600,4,5450,3,left,1,3,3.925,Thu Apr 21 16:02:18 2016
16,6500,10,5600,4,left,1,17,7.797,Thu Apr 21 16:02:27 2016
17,5600,4,5150,1,left,1,6,10.35,Thu Apr 21 16:02:38 2016
18,1450,10,1150,1,right,0,24,6.862,Thu Apr 21 16:02:45 2016
19,6050,7,6500,10,left,0,12,7.078,Thu Apr 21 16:02:53 2016
20,6500,10,6050,7,left,1,12,15.874,Thu Apr 21 16:03:09 2016
21,6200,8,5300,2,left,1,13,7.896,Thu Apr 21 16:03:18 2016
22,5600,4,6500,10,right,1,17,16.24,Thu Apr 21 16:03:35 2016
23,1350,7,1150,1,right,0,22,19.776,Thu Apr 21 16:03:55 2016
24,5450,3,5300,2,left,1,2,4.111,Thu Apr 21 16:04:00 2016
25,5150,1,5300,2,right,1,1,4.443,Thu Apr 21 16:04:05 2016
26,5300,2,6200,8,right,1,13,5.879,Thu Apr 21 16:04:12 2016
27,1250,4,1350,7,right,1,20,9.015,Thu Apr 21 16:04:21 2016
28,6500,10,5150,1,right,0,18,8.831,Thu Apr 21 16:04:31 2016
29,1450,10,1150,1,right,0,24,6.079,Thu Apr 21 16:04:38 2016
30,1450,10,1350,7,left,1,21,5.128,Thu Apr 21 16:04:44 2016
31,5150,1,6500,10,left,0,18,10.665,Thu Apr 21 16:04:55 2016
32,5300,2,5600,4,right,1,5,4.477,Thu Apr 21 16:05:00 2016
33,1350,7,1250,4,right,0,20,10.05,Thu Apr 21 16:05:11 2016
34,6500,10,5150,1,right,0,18,7.362,Thu Apr 21 16:05:19 2016
35,5150,1,6050,7,left,0,16,9.65,Thu Apr 21 16:05:29 2016
36,5300,2,5450,3,right,1,2,4.027,Thu Apr 21 16:05:34 2016
37,1150,1,1450,10,left,0,24,3.526,Thu Apr 21 16:05:38 2016
38,6350,9,6050,7,left,1,10,18.36,Thu Apr 21 16:05:57 2016
39,6500,10,6200,8,left,1,11,3.592,Thu Apr 21 16:06:01 2016
40,1350,7,1150,1,right,0,22,5.611,Thu Apr 21 16:06:08 2016
41,6350,9,5450,3,right,0,15,16.788,Thu Apr 21 16:06:25 2016
42,6050,7,6200,8,right,1,7,5.311,Thu Apr 21 16:06:31 2016
43,5450,3,6350,9,left,0,15,6.612,Thu Apr 21 16:06:38 2016
44,1450,10,1150,1,right,0,24,9.816,Thu Apr 21 16:06:49 2016
45,6200,8,6350,9,right,1,8,12.051,Thu Apr 21 16:07:02 2016
46,5300,2,5450,3,right,1,2,10.568,Thu Apr 21 16:07:13 2016
47,5300,2,5150,1,left,1,1,4.125,Thu Apr 21 16:07:18 2016
48,5150,1,5300,2,right,1,1,7.815,Thu Apr 21 16:07:26 2016
49,6500,10,5600,4,left,1,17,4.809,Thu Apr 21 16:07:32 2016
50,1250,4,1350,7,left,0,20,11.084,Thu Apr 21 16:07:43 2016
51,5600,4,6050,7,left,0,14,6.328,Thu Apr 21 16:07:50 2016
52,5450,3,6350,9,left,0,15,5.529,Thu Apr 21 16:07:56 2016
53,1150,1,1350,7,left,0,22,2.625,Thu Apr 21 16:07:59 2016
54,6350,9,5450,3,right,0,15,4.394,Thu Apr 21 16:08:04 2016
55,6050,7,6200,8,right,1,7,8.966,Thu Apr 21 16:08:14 2016
56,5300,2,5600,4,right,1,5,8.465,Thu Apr 21 16:08:23 2016
57,5300,2,6200,8,left,0,13,26.065,Thu Apr 21 16:08:52 2016
58,5450,3,5600,4,right,1,3,4.177,Thu Apr 21 16:08:57 2016
59,6200,8,6350,9,right,1,8,3.859,Thu Apr 21 16:09:02 2016
60,5600,4,5450,3,left,1,3,5.111,Thu Apr 21 16:09:08 2016
61,1250,4,1450,10,left,0,23,3.308,Thu Apr 21 16:09:12 2016
62,5300,2,6200,8,right,1,13,3.91,Thu Apr 21 16:09:16 2016
63,5600,4,5300,2,left,1,5,4.626,Thu Apr 21 16:09:21 2016
64,1250,4,1450,10,left,0,23,5.494,Thu Apr 21 16:09:28 2016
65,5450,3,5300,2,left,1,2,2.441,Thu Apr 21 16:09:31 2016
66,5300,2,6200,8,left,0,13,5.277,Thu Apr 21 16:09:37 2016
67,5450,3,5300,2,left,1,2,1.739,Thu Apr 21 16:09:39 2016
68,1250,4,1150,1,left,1,19,2.309,Thu Apr 21 16:09:42 2016
69,6350,9,6200,8,left,1,8,2.891,Thu Apr 21 16:09:45 2016
70,5450,3,6350,9,left,0,15,8.464,Thu Apr 21 16:09:54 2016
71,6500,10,5600,4,left,1,17,5.975,Thu Apr 21 16:10:01 2016
72,1250,4,1350,7,left,0,20,12.485,Thu Apr 21 16:10:14 2016
73,5450,3,5300,2,left,1,2,2.224,Thu Apr 21 16:10:17 2016
74,5300,2,6200,8,left,0,13,3.542,Thu Apr 21 16:10:21 2016
75,5450,3,5150,1,left,1,4,2.908,Thu Apr 21 16:10:24 2016
76,1450,10,1350,7,left,1,21,7.446,Thu Apr 21 16:10:32 2016
77,1450,10,1350,7,left,1,21,3.408,Thu Apr 21 16:10:36 2016
78,1150,1,1250,4,right,1,19,10.584,Thu Apr 21 16:10:48 2016
79,5150,1,5450,3,right,1,4,2.823,Thu Apr 21 16:10:51 2016
80,1250,4,1450,10,left,0,23,2.875,Thu Apr 21 16:10:55 2016
81,5600,4,6050,7,right,1,14,8.38,Thu Apr 21 16:11:04 2016
82,6050,7,5600,4,left,1,14,7.88,Thu Apr 21 16:11:12 2016
83,5300,2,5600,4,right,1,5,5.059,Thu Apr 21 16:11:18 2016
84,6500,10,6200,8,left,1,11,3.992,Thu Apr 21 16:11:23 2016
85,1350,7,1150,1,right,0,22,8.996,Thu Apr 21 16:11:33 2016
86,1150,1,1250,4,right,1,19,9.85,Thu Apr 21 16:11:43 2016
87,1350,7,1450,10,right,1,21,3.474,Thu Apr 21 16:11:47 2016
88,1350,7,1150,1,right,0,22,8.349,Thu Apr 21 16:11:56 2016
89,1350,7,1250,4,left,1,20,4.677,Thu Apr 21 16:12:02 2016
90,1450,10,1150,1,right,0,24,2.325,Thu Apr 21 16:12:04 2016
91,1150,1,1450,10,left,0,24,3.675,Thu Apr 21 16:12:09 2016
92,5600,4,5300,2,left,1,5,2.892,Thu Apr 21 16:12:12 2016
93,5300,2,5450,3,right,1,2,8.347,Thu Apr 21 16:12:21 2016
94,6050,7,5150,1,right,0,16,4.376,Thu Apr 21 16:12:27 2016
95,1250,4,1450,10,left,0,23,5.976,Thu Apr 21 16:12:33 2016
96,5300,2,5600,4,right,1,5,5.578,Thu Apr 21 16:12:39 2016
97,6050,7,5600,4,left,1,14,5.727,Thu Apr 21 16:12:46 2016
98,1450,10,1150,1,right,0,24,3.71,Thu Apr 21 16:12:50 2016
99,6350,9,6200,8,left,1,8,2.859,Thu Apr 21 16:12:54 2016
100,6200,8,6350,9,right,1,8,2.058,Thu Apr 21 16:12:56 2016
101,5150,1,6500,10,right,1,18,5.225,Thu Apr 21 16:13:02 2016
102,6500,10,5150,1,left,1,18,4.594,Thu Apr 21 16:13:07 2016
103,6050,7,5150,1,right,0,16,6.959,Thu Apr 21 16:13:15 2016
104,6200,8,6050,7,left,1,7,3.843,Thu Apr 21 16:13:20 2016
105,1250,4,1450,10,left,0,23,19.808,Thu Apr 21 16:13:40 2016
106,6350,9,6200,8,left,1,8,2.007,Thu Apr 21 16:13:43 2016
107,6050,7,5150,1,right,0,16,4.459,Thu Apr 21 16:13:48 2016
108,6200,8,6050,7,left,1,7,1.841,Thu Apr 21 16:13:50 2016
109,6500,10,6350,9,left,1,9,2.69,Thu Apr 21 16:13:53 2016
110,5600,4,5150,1,left,1,6,4.46,Thu Apr 21 16:13:58 2016
111,6200,8,5300,2,left,1,13,4.961,Thu Apr 21 16:14:03 2016
112,5150,1,5600,4,right,1,6,4.477,Thu Apr 21 16:14:08 2016
113,1150,1,1350,7,left,0,22,12.351,Thu Apr 21 16:14:21 2016
114,1250,4,1450,10,left,0,23,10.049,Thu Apr 21 16:14:32 2016
115,5150,1,5300,2,right,1,1,1.706,Thu Apr 21 16:14:34 2016
116,6050,7,6500,10,right,1,12,6.212,Thu Apr 21 16:14:41 2016
117,1150,1,1250,4,right,1,19,2.507,Thu Apr 21 16:14:44 2016
118,6350,9,6200,8,left,1,8,1.958,Thu Apr 21 16:14:47 2016
119,1150,1,1250,4,right,1,19,4.659,Thu Apr 21 16:14:52 2016
120,6050,7,6350,9,right,1,10,4.293,Thu Apr 21 16:14:57 2016
121,6500,10,6200,8,left,1,11,2.338,Thu Apr 21 16:15:00 2016
122,5150,1,5300,2,right,1,1,2.442,Thu Apr 21 16:15:03 2016
123,6500,10,5150,1,right,0,18,2.958,Thu Apr 21 16:15:06 2016
124,5150,1,6050,7,left,0,16,4.627,Thu Apr 21 16:15:11 2016
125,6050,7,5600,4,left,1,14,6.694,Thu Apr 21 16:15:19 2016
126,1350,7,1450,10,right,1,21,3.042,Thu Apr 21 16:15:22 2016
127,5600,4,6050,7,right,1,14,2.007,Thu Apr 21 16:15:25 2016
