trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
118,5450,3,5600,4,right,1,3,6.647,Thu Apr 14 13:50:52 2016
119,6500,10,6050,7,right,0,12,3.758,Thu Apr 14 13:50:56 2016
120,5150,1,5600,4,left,0,6,4.993,Thu Apr 14 13:51:02 2016
121,5150,1,5450,3,left,0,4,3.808,Thu Apr 14 13:51:08 2016
122,5600,4,5450,3,right,0,3,6.696,Thu Apr 14 13:51:15 2016
123,6050,7,5600,4,right,0,14,9.648,Thu Apr 14 13:51:26 2016
124,1450,10,1150,1,right,0,24,5.811,Thu Apr 14 13:51:32 2016
125,5450,3,5300,2,left,1,2,8.914,Thu Apr 14 13:51:42 2016
126,1150,1,1450,10,left,0,24,3.09,Thu Apr 14 13:51:46 2016
127,6050,7,6500,10,left,0,12,6.179,Thu Apr 14 13:51:53 2016
128,1350,7,1450,10,left,0,21,14.772,Thu Apr 14 13:52:08 2016
129,5450,3,5600,4,left,0,3,9.13,Thu Apr 14 13:52:18 2016
130,6050,7,5150,1,right,0,16,6.146,Thu Apr 14 13:52:25 2016
131,6200,8,6350,9,right,1,8,5.861,Thu Apr 14 13:52:32 2016
132,6200,8,5300,2,right,0,13,4.693,Thu Apr 14 13:52:37 2016
133,6500,10,6350,9,right,0,9,9.098,Thu Apr 14 13:52:47 2016
134,1350,7,1250,4,right,0,20,9.465,Thu Apr 14 13:52:57 2016
135,5300,2,5450,3,left,0,2,7.545,Thu Apr 14 13:53:05 2016
136,5150,1,5600,4,left,0,6,4.961,Thu Apr 14 13:53:11 2016
137,1350,7,1150,1,right,0,22,2.741,Thu Apr 14 13:53:14 2016
138,5150,1,6500,10,left,0,18,5.694,Thu Apr 14 13:53:21 2016
139,6350,9,6200,8,right,0,8,5.977,Thu Apr 14 13:53:27 2016
140,5450,3,5300,2,right,0,2,7.613,Thu Apr 14 13:53:36 2016
141,5600,4,6050,7,right,1,14,20.21,Thu Apr 14 13:53:57 2016
142,5300,2,5450,3,left,0,2,9.015,Thu Apr 14 13:54:07 2016
143,5150,1,5300,2,left,0,1,3.825,Thu Apr 14 13:54:12 2016
144,1250,4,1150,1,right,0,19,3.375,Thu Apr 14 13:54:16 2016
145,5300,2,5450,3,left,0,2,6.228,Thu Apr 14 13:54:23 2016
146,1350,7,1150,1,right,0,22,2.641,Thu Apr 14 13:54:27 2016
147,6350,9,6200,8,right,0,8,5.777,Thu Apr 14 13:54:34 2016
148,5600,4,5300,2,right,0,5,10.082,Thu Apr 14 13:54:45 2016
149,5150,1,6050,7,left,0,16,4.175,Thu Apr 14 13:54:50 2016
150,6500,10,6350,9,right,0,9,12.101,Thu Apr 14 13:55:03 2016
151,5150,1,5450,3,left,0,4,6.077,Thu Apr 14 13:55:10 2016
152,1150,1,1350,7,left,0,22,2.257,Thu Apr 14 13:55:13 2016
153,6500,10,6050,7,right,0,12,11.933,Thu Apr 14 13:55:25 2016
154,1150,1,1250,4,left,0,19,2.991,Thu Apr 14 13:55:29 2016
155,5150,1,5300,2,left,0,1,6.093,Thu Apr 14 13:55:36 2016
156,6500,10,5600,4,right,0,17,5.945,Thu Apr 14 13:55:42 2016
157,6350,9,6050,7,right,0,10,6.178,Thu Apr 14 13:55:49 2016
158,1450,10,1250,4,right,0,23,11.701,Thu Apr 14 13:56:02 2016
159,1350,7,1450,10,left,0,21,4.209,Thu Apr 14 13:56:07 2016
160,5150,1,6050,7,left,0,16,5.212,Thu Apr 14 13:56:13 2016
161,6350,9,6050,7,left,1,10,10.397,Thu Apr 14 13:56:24 2016
162,1350,7,1250,4,right,0,20,4.711,Thu Apr 14 13:56:30 2016
163,5450,3,6350,9,left,0,15,5.443,Thu Apr 14 13:56:36 2016
164,6200,8,5300,2,right,0,13,6.094,Thu Apr 14 13:56:43 2016
165,5300,2,5600,4,left,0,5,4.593,Thu Apr 14 13:56:48 2016
166,6350,9,6050,7,right,0,10,4.644,Thu Apr 14 13:56:53 2016
167,6050,7,6200,8,right,1,7,7.512,Thu Apr 14 13:57:02 2016
168,5150,1,6050,7,left,0,16,2.792,Thu Apr 14 13:57:05 2016
169,6200,8,6500,10,left,0,11,5.843,Thu Apr 14 13:57:12 2016
170,6050,7,5150,1,right,0,16,4.31,Thu Apr 14 13:57:19 2016
171,1450,10,1350,7,right,0,21,4.459,Thu Apr 14 13:57:24 2016
172,5450,3,5600,4,right,1,3,4.175,Thu Apr 14 13:57:28 2016
173,6350,9,6500,10,left,0,9,6.061,Thu Apr 14 13:57:35 2016
174,5300,2,5150,1,right,0,1,5.477,Thu Apr 14 13:57:41 2016
175,6200,8,6050,7,left,1,7,6.828,Thu Apr 14 13:57:48 2016
176,6500,10,6200,8,right,0,11,9.965,Thu Apr 14 13:57:59 2016
177,5150,1,5300,2,left,0,1,13.719,Thu Apr 14 13:58:14 2016
178,5600,4,5300,2,right,0,5,2.909,Thu Apr 14 13:58:17 2016
179,6200,8,6500,10,left,0,11,11.065,Thu Apr 14 13:58:29 2016
180,6200,8,6050,7,right,0,7,14.37,Thu Apr 14 13:58:44 2016
181,6200,8,6500,10,left,0,11,5.56,Thu Apr 14 13:58:50 2016
182,5600,4,5150,1,right,0,6,5.078,Thu Apr 14 13:58:55 2016
183,6200,8,6050,7,right,0,7,6.245,Thu Apr 14 13:59:02 2016
184,6500,10,6350,9,right,0,9,6.045,Thu Apr 14 13:59:09 2016
185,5150,1,5600,4,left,0,6,5.394,Thu Apr 14 13:59:14 2016
186,5600,4,6050,7,left,0,14,3.493,Thu Apr 14 13:59:18 2016
187,6350,9,6500,10,left,0,9,10.379,Thu Apr 14 13:59:29 2016
188,5450,3,5300,2,right,0,2,6.23,Thu Apr 14 13:59:36 2016
189,5600,4,6500,10,left,0,17,8.314,Thu Apr 14 13:59:45 2016
190,5300,2,5600,4,left,0,5,5.227,Thu Apr 14 13:59:51 2016
191,1150,1,1250,4,left,0,19,4.208,Thu Apr 14 13:59:56 2016
192,6500,10,6050,7,right,0,12,3.042,Thu Apr 14 13:59:59 2016
193,5600,4,5300,2,right,0,5,6.729,Thu Apr 14 14:00:07 2016
194,6050,7,6500,10,left,0,12,4.243,Thu Apr 14 14:00:11 2016
195,5450,3,5150,1,right,0,4,9.998,Thu Apr 14 14:00:22 2016
196,5300,2,6200,8,left,0,13,2.975,Thu Apr 14 14:00:25 2016
197,6200,8,6050,7,right,0,7,7.03,Thu Apr 14 14:00:33 2016
198,1150,1,1450,10,left,0,24,7.78,Thu Apr 14 14:00:41 2016
199,6350,9,5450,3,right,0,15,6.36,Thu Apr 14 14:00:48 2016
200,1450,10,1250,4,right,0,23,3.973,Thu Apr 14 14:00:52 2016
201,6200,8,6500,10,left,0,11,5.594,Thu Apr 14 14:00:58 2016
202,6350,9,5450,3,right,0,15,4.96,Thu Apr 14 14:01:04 2016
203,1250,4,1150,1,right,0,19,4.091,Thu Apr 14 14:01:08 2016
204,6200,8,6050,7,right,0,7,3.71,Thu Apr 14 14:01:12 2016
205,1350,7,1250,4,right,0,20,2.808,Thu Apr 14 14:01:16 2016
206,5150,1,6050,7,left,0,16,8.863,Thu Apr 14 14:01:25 2016
207,1350,7,1450,10,left,0,21,9.465,Thu Apr 14 14:01:34 2016
208,5600,4,6050,7,left,0,14,5.711,Thu Apr 14 14:01:41 2016
209,1150,1,1250,4,left,0,19,2.507,Thu Apr 14 14:01:44 2016
210,5450,3,6350,9,left,0,15,6.296,Thu Apr 14 14:01:50 2016
211,5450,3,6350,9,left,0,15,4.182,Thu Apr 14 14:01:55 2016
212,6500,10,6050,7,right,0,12,7.714,Thu Apr 14 14:02:03 2016
213,1350,7,1150,1,right,0,22,3.107,Thu Apr 14 14:02:06 2016
214,1250,4,1150,1,right,0,19,3.91,Thu Apr 14 14:02:10 2016
215,5150,1,6050,7,right,1,16,6.258,Thu Apr 14 14:02:17 2016
216,1350,7,1450,10,left,0,21,5.143,Thu Apr 14 14:02:22 2016
217,6500,10,6050,7,right,0,12,5.626,Thu Apr 14 14:02:28 2016
218,6500,10,5600,4,right,0,17,8.013,Thu Apr 14 14:02:37 2016
219,1450,10,1350,7,right,0,21,3.89,Thu Apr 14 14:02:41 2016
220,6500,10,6050,7,right,0,12,5.195,Thu Apr 14 14:02:47 2016
221,1350,7,1150,1,right,0,22,4.108,Thu Apr 14 14:02:51 2016
222,5600,4,5300,2,right,0,5,3.525,Thu Apr 14 14:02:55 2016
223,6350,9,5450,3,right,0,15,6.278,Thu Apr 14 14:03:01 2016
224,5600,4,6050,7,left,0,14,3.475,Thu Apr 14 14:03:05 2016
225,5150,1,5450,3,left,0,4,7.129,Thu Apr 14 14:03:12 2016
226,1250,4,1150,1,right,0,19,5.01,Thu Apr 14 14:03:18 2016
227,5300,2,6200,8,left,0,13,3.824,Thu Apr 14 14:03:22 2016
228,5300,2,5150,1,right,0,1,5.295,Thu Apr 14 14:03:28 2016
229,1350,7,1450,10,left,0,21,7.579,Thu Apr 14 14:03:36 2016
230,5450,3,5150,1,right,0,4,3.91,Thu Apr 14 14:03:40 2016
231,6350,9,6200,8,right,0,8,3.809,Thu Apr 14 14:03:45 2016
232,5300,2,5150,1,right,0,1,6.245,Thu Apr 14 14:03:51 2016
233,6200,8,6350,9,left,0,8,4.475,Thu Apr 14 14:03:56 2016
234,6350,9,6500,10,left,0,9,4.561,Thu Apr 14 14:04:01 2016
235,6050,7,5150,1,right,0,16,3.124,Thu Apr 14 14:04:04 2016
236,5600,4,5150,1,right,0,6,3.342,Thu Apr 14 14:04:08 2016
237,6200,8,6050,7,left,1,7,5.259,Thu Apr 14 14:04:13 2016
238,1250,4,1450,10,left,0,23,3.258,Thu Apr 14 14:04:17 2016
239,5450,3,5150,1,left,1,4,6.86,Thu Apr 14 14:04:24 2016
240,5150,1,6500,10,left,0,18,4.192,Thu Apr 14 14:04:28 2016
