trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
101,5300,2,5600,4,right,1,5,20.008,Mon May  2 13:16:34 2016
102,1150,1,1450,10,left,0,24,2.842,Mon May  2 13:16:37 2016
103,5150,1,5600,4,right,1,6,3.944,Mon May  2 13:16:41 2016
104,6500,10,5150,1,right,0,18,10.703,Mon May  2 13:16:53 2016
105,5600,4,5150,1,right,0,6,4.293,Mon May  2 13:16:58 2016
106,1250,4,1150,1,right,0,19,3.743,Mon May  2 13:17:02 2016
107,1250,4,1350,7,left,0,20,8.931,Mon May  2 13:17:12 2016
108,1150,1,1250,4,left,0,19,2.909,Mon May  2 13:17:15 2016
109,1450,10,1150,1,right,0,24,2.788,Mon May  2 13:17:18 2016
110,5600,4,5150,1,left,1,6,9.45,Mon May  2 13:17:28 2016
111,1250,4,1150,1,right,0,19,2.808,Mon May  2 13:17:32 2016
112,5600,4,5150,1,right,0,6,1.991,Mon May  2 13:17:34 2016
113,1250,4,1450,10,left,0,23,5.093,Mon May  2 13:17:40 2016
114,5150,1,5450,3,right,1,4,3.009,Mon May  2 13:17:43 2016
115,6500,10,6200,8,left,1,11,3.058,Mon May  2 13:17:47 2016
116,6500,10,5600,4,right,0,17,3.711,Mon May  2 13:17:51 2016
117,5150,1,6050,7,right,1,16,13.519,Mon May  2 13:18:05 2016
118,1150,1,1450,10,left,0,24,2.058,Mon May  2 13:18:08 2016
119,5300,2,6200,8,left,0,13,3.927,Mon May  2 13:18:12 2016
120,5450,3,6350,9,left,0,15,2.492,Mon May  2 13:18:15 2016
121,5600,4,6050,7,left,0,14,4.076,Mon May  2 13:18:20 2016
122,1350,7,1250,4,right,0,20,4.678,Mon May  2 13:18:25 2016
123,1450,10,1350,7,right,0,21,3.84,Mon May  2 13:18:29 2016
124,6050,7,5600,4,right,0,14,13.887,Mon May  2 13:18:44 2016
125,1150,1,1450,10,left,0,24,3.126,Mon May  2 13:18:47 2016
126,1450,10,1350,7,right,0,21,2.075,Mon May  2 13:18:50 2016
127,6050,7,6200,8,right,1,7,3.258,Mon May  2 13:18:54 2016
128,5300,2,5600,4,right,1,5,3.007,Mon May  2 13:18:57 2016
129,5450,3,5300,2,left,1,2,4.293,Mon May  2 13:19:02 2016
130,5600,4,5450,3,left,1,3,9.266,Mon May  2 13:19:12 2016
131,1250,4,1450,10,left,0,23,2.791,Mon May  2 13:19:15 2016
132,5600,4,5300,2,left,1,5,5.745,Mon May  2 13:19:22 2016
133,6350,9,5450,3,right,0,15,6.228,Mon May  2 13:19:28 2016
134,1150,1,1350,7,left,0,22,2.325,Mon May  2 13:19:31 2016
135,5450,3,5150,1,right,0,4,2.709,Mon May  2 13:19:35 2016
136,6050,7,6200,8,right,1,7,6.144,Mon May  2 13:19:41 2016
137,1250,4,1150,1,right,0,19,11.249,Mon May  2 13:19:53 2016
138,1350,7,1150,1,right,0,22,1.84,Mon May  2 13:19:56 2016
139,1150,1,1350,7,left,0,22,1.59,Mon May  2 13:19:58 2016
140,1250,4,1450,10,left,0,23,2.692,Mon May  2 13:20:01 2016
141,6050,7,6200,8,right,1,7,2.39,Mon May  2 13:20:04 2016
142,5300,2,5600,4,right,1,5,4.427,Mon May  2 13:20:09 2016
143,5150,1,5450,3,right,1,4,14.47,Mon May  2 13:20:24 2016
144,1250,4,1450,10,left,0,23,1.876,Mon May  2 13:20:26 2016
145,6500,10,6350,9,left,1,9,2.791,Mon May  2 13:20:30 2016
146,5450,3,5300,2,left,1,2,2.075,Mon May  2 13:20:32 2016
147,5300,2,6200,8,left,0,13,3.993,Mon May  2 13:20:37 2016
148,5150,1,5450,3,right,1,4,11.65,Mon May  2 13:20:49 2016
149,5600,4,5300,2,left,1,5,4.043,Mon May  2 13:20:53 2016
150,6500,10,5150,1,right,0,18,3.325,Mon May  2 13:20:57 2016
151,6050,7,6200,8,right,1,7,2.207,Mon May  2 13:21:00 2016
152,5600,4,5450,3,left,1,3,4.408,Mon May  2 13:21:05 2016
153,6500,10,6200,8,right,0,11,3.926,Mon May  2 13:21:09 2016
154,5150,1,6050,7,left,0,16,4.344,Mon May  2 13:21:14 2016
155,1250,4,1150,1,right,0,19,2.741,Mon May  2 13:21:18 2016
156,5150,1,5300,2,right,1,1,4.278,Mon May  2 13:21:22 2016
157,1450,10,1350,7,right,0,21,2.158,Mon May  2 13:21:25 2016
158,5150,1,6500,10,left,0,18,3.426,Mon May  2 13:21:29 2016
159,6200,8,6350,9,right,1,8,3.892,Mon May  2 13:21:34 2016
160,6050,7,6500,10,right,1,12,3.277,Mon May  2 13:21:37 2016
161,5600,4,5150,1,left,1,6,3.959,Mon May  2 13:21:42 2016
162,6200,8,6350,9,right,1,8,9.883,Mon May  2 13:21:52 2016
163,6050,7,6350,9,right,1,10,4.075,Mon May  2 13:21:57 2016
164,5300,2,5150,1,left,1,1,3.26,Mon May  2 13:22:01 2016
165,6500,10,5600,4,right,0,17,7.461,Mon May  2 13:22:09 2016
166,5300,2,5600,4,right,1,5,6.092,Mon May  2 13:22:15 2016
167,5150,1,6500,10,left,0,18,3.742,Mon May  2 13:22:19 2016
168,1350,7,1250,4,right,0,20,3.209,Mon May  2 13:22:23 2016
169,5450,3,6350,9,left,0,15,2.159,Mon May  2 13:22:26 2016
170,6050,7,5150,1,right,0,16,2.875,Mon May  2 13:22:29 2016
171,6050,7,6500,10,left,0,12,7.829,Mon May  2 13:22:37 2016
172,5450,3,6350,9,left,0,15,3.96,Mon May  2 13:22:42 2016
173,5150,1,5300,2,right,1,1,4.927,Mon May  2 13:22:47 2016
174,1150,1,1250,4,left,0,19,5.712,Mon May  2 13:22:53 2016
175,1350,7,1250,4,right,0,20,7.429,Mon May  2 13:23:01 2016
176,5600,4,5150,1,right,0,6,2.692,Mon May  2 13:23:05 2016
177,6350,9,5450,3,right,0,15,9.098,Mon May  2 13:23:14 2016
178,6350,9,6200,8,left,1,8,4.862,Mon May  2 13:23:20 2016
179,6500,10,5150,1,right,0,18,3.725,Mon May  2 13:23:25 2016
180,1450,10,1350,7,right,0,21,3.042,Mon May  2 13:23:28 2016
181,1350,7,1450,10,left,0,21,5.312,Mon May  2 13:23:35 2016
182,1350,7,1150,1,right,0,22,4.744,Mon May  2 13:23:40 2016
183,5600,4,6500,10,left,0,17,2.923,Mon May  2 13:23:44 2016
184,6350,9,6500,10,right,1,9,5.478,Mon May  2 13:23:50 2016
185,5150,1,6050,7,left,0,16,13.066,Mon May  2 13:24:03 2016
186,6050,7,5150,1,right,0,16,8.047,Mon May  2 13:24:12 2016
187,6050,7,6500,10,left,0,12,4.526,Mon May  2 13:24:17 2016
188,1350,7,1450,10,left,0,21,6.163,Mon May  2 13:24:24 2016
189,5450,3,5300,2,left,1,2,4.91,Mon May  2 13:24:29 2016
190,5600,4,6500,10,left,0,17,5.962,Mon May  2 13:24:35 2016
191,5450,3,5300,2,left,1,2,4.161,Mon May  2 13:24:40 2016
192,5300,2,5150,1,left,1,1,6.346,Mon May  2 13:24:47 2016
193,6350,9,6500,10,right,1,9,8.531,Mon May  2 13:24:56 2016
194,6350,9,5450,3,right,0,15,3.726,Mon May  2 13:25:00 2016
195,5600,4,5300,2,right,0,5,2.174,Mon May  2 13:25:03 2016
196,6350,9,6200,8,left,1,8,4.044,Mon May  2 13:25:08 2016
197,5450,3,5600,4,right,1,3,4.159,Mon May  2 13:25:12 2016
198,6200,8,5300,2,right,0,13,7.363,Mon May  2 13:25:20 2016
199,6200,8,6500,10,right,1,11,4.81,Mon May  2 13:25:26 2016
200,6350,9,6500,10,right,1,9,3.725,Mon May  2 13:25:30 2016
201,5450,3,5150,1,left,1,4,9.715,Mon May  2 13:25:40 2016
202,1350,7,1150,1,right,0,22,2.574,Mon May  2 13:25:43 2016
203,1450,10,1250,4,right,0,23,2.505,Mon May  2 13:25:46 2016
204,5600,4,5450,3,left,1,3,6.363,Mon May  2 13:25:53 2016
205,5600,4,5450,3,left,1,3,7.947,Mon May  2 13:26:02 2016
206,1450,10,1350,7,right,0,21,3.793,Mon May  2 13:26:07 2016
207,6200,8,6350,9,right,1,8,5.811,Mon May  2 13:26:13 2016
208,6350,9,6500,10,right,1,9,2.892,Mon May  2 13:26:16 2016
209,6050,7,6200,8,right,1,7,5.01,Mon May  2 13:26:22 2016
210,6350,9,5450,3,right,0,15,9.399,Mon May  2 13:26:32 2016
211,6500,10,6350,9,left,1,9,2.093,Mon May  2 13:26:34 2016
212,1250,4,1150,1,right,0,19,2.175,Mon May  2 13:26:37 2016
213,6500,10,6050,7,left,1,12,5.16,Mon May  2 13:26:43 2016
214,5450,3,5150,1,left,1,4,4.493,Mon May  2 13:26:48 2016
215,1250,4,1150,1,right,0,19,13.351,Mon May  2 13:27:02 2016
216,6200,8,6350,9,right,1,8,3.043,Mon May  2 13:27:05 2016
217,5450,3,5600,4,right,1,3,2.305,Mon May  2 13:27:08 2016
218,6050,7,5600,4,right,0,14,2.442,Mon May  2 13:27:11 2016
219,1450,10,1350,7,right,0,21,2.708,Mon May  2 13:27:14 2016
220,6050,7,6350,9,right,1,10,3.243,Mon May  2 13:27:18 2016
221,6500,10,6350,9,left,1,9,3.107,Mon May  2 13:27:21 2016
222,5600,4,5450,3,left,1,3,3.412,Mon May  2 13:27:25 2016
223,5600,4,6500,10,left,0,17,3.976,Mon May  2 13:27:30 2016
224,5600,4,6500,10,left,0,17,7.08,Mon May  2 13:27:37 2016
225,6500,10,5150,1,right,0,18,4.659,Mon May  2 13:27:42 2016
226,5450,3,5150,1,right,0,4,3.726,Mon May  2 13:27:47 2016
227,5450,3,5300,2,left,1,2,16.238,Mon May  2 13:28:04 2016
228,5150,1,6500,10,left,0,18,8.731,Mon May  2 13:28:13 2016
229,6050,7,6500,10,left,0,12,2.641,Mon May  2 13:28:16 2016
230,6200,8,5300,2,right,0,13,2.725,Mon May  2 13:28:20 2016
231,5600,4,6050,7,left,0,14,3.893,Mon May  2 13:28:24 2016
232,6200,8,6350,9,right,1,8,3.126,Mon May  2 13:28:28 2016
233,5450,3,5150,1,left,1,4,2.341,Mon May  2 13:28:30 2016
234,1450,10,1150,1,right,0,24,3.911,Mon May  2 13:28:35 2016
235,1350,7,1250,4,right,0,20,4.694,Mon May  2 13:28:40 2016
236,6500,10,6350,9,left,1,9,3.093,Mon May  2 13:28:43 2016
237,6500,10,6050,7,left,1,12,4.276,Mon May  2 13:28:48 2016
238,6050,7,6500,10,left,0,12,3.861,Mon May  2 13:28:53 2016
239,6350,9,6050,7,left,1,10,5.995,Mon May  2 13:28:59 2016
240,6500,10,5600,4,right,0,17,3.41,Mon May  2 13:29:03 2016
