trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
107,5450,3,5150,1,right,0,4,2.274,Wed May  4 07:45:24 2016
108,6050,7,6350,9,left,0,10,3.326,Wed May  4 07:45:28 2016
109,5450,3,5150,1,right,0,4,5.842,Wed May  4 07:45:34 2016
110,6500,10,5150,1,right,0,18,3.493,Wed May  4 07:45:38 2016
111,5600,4,5450,3,left,1,3,4.626,Wed May  4 07:45:43 2016
112,5450,3,5600,4,right,1,3,2.423,Wed May  4 07:45:45 2016
113,6050,7,6200,8,right,1,7,2.624,Wed May  4 07:45:48 2016
114,6050,7,6500,10,left,0,12,2.726,Wed May  4 07:45:52 2016
115,5600,4,6050,7,left,0,14,13.368,Wed May  4 07:46:06 2016
116,1250,4,1450,10,left,0,23,9.765,Wed May  4 07:46:16 2016
117,6350,9,6200,8,left,1,8,5.628,Wed May  4 07:46:22 2016
118,5150,1,6500,10,left,0,18,7.063,Wed May  4 07:46:29 2016
119,5450,3,5600,4,right,1,3,4.059,Wed May  4 07:46:33 2016
120,1450,10,1350,7,right,0,21,5.177,Wed May  4 07:46:39 2016
121,5300,2,6200,8,left,0,13,2.558,Wed May  4 07:46:42 2016
122,6050,7,6350,9,right,1,10,10.467,Wed May  4 07:46:52 2016
123,1450,10,1250,4,right,0,23,3.391,Wed May  4 07:46:56 2016
124,5150,1,5450,3,right,1,4,9.082,Wed May  4 07:47:05 2016
125,5300,2,5450,3,right,1,2,7.663,Wed May  4 07:47:13 2016
126,5300,2,6200,8,left,0,13,24.68,Wed May  4 07:47:39 2016
127,6500,10,5600,4,right,0,17,1.906,Wed May  4 07:47:41 2016
128,6200,8,6350,9,right,1,8,2.542,Wed May  4 07:47:44 2016
129,1350,7,1450,10,left,0,21,3.574,Wed May  4 07:47:48 2016
130,5300,2,5450,3,right,1,2,2.491,Wed May  4 07:47:50 2016
131,5300,2,5600,4,left,0,5,2.973,Wed May  4 07:47:54 2016
132,1350,7,1450,10,left,0,21,4.16,Wed May  4 07:47:58 2016
133,1450,10,1350,7,right,0,21,4.761,Wed May  4 07:48:03 2016
134,5150,1,6050,7,left,0,16,4.711,Wed May  4 07:48:08 2016
135,6350,9,6500,10,right,1,9,3.041,Wed May  4 07:48:12 2016
136,6050,7,6200,8,right,1,7,13.168,Wed May  4 07:48:25 2016
137,1350,7,1150,1,right,0,22,2.457,Wed May  4 07:48:28 2016
138,6350,9,6050,7,right,0,10,4.394,Wed May  4 07:48:33 2016
139,6200,8,6500,10,left,0,11,3.124,Wed May  4 07:48:36 2016
140,6200,8,6350,9,right,1,8,5.794,Wed May  4 07:48:42 2016
141,6050,7,6350,9,left,0,10,8.512,Wed May  4 07:48:51 2016
142,5150,1,6050,7,left,0,16,2.057,Wed May  4 07:48:53 2016
143,6200,8,5300,2,right,0,13,6.862,Wed May  4 07:49:00 2016
144,5150,1,5600,4,left,0,6,2.04,Wed May  4 07:49:03 2016
145,5600,4,5450,3,left,1,3,3.625,Wed May  4 07:49:07 2016
146,5600,4,6500,10,right,1,17,3.677,Wed May  4 07:49:14 2016
147,6500,10,5600,4,right,0,17,4.009,Wed May  4 07:49:18 2016
148,1150,1,1450,10,left,0,24,1.974,Wed May  4 07:49:20 2016
149,5450,3,6350,9,left,0,15,1.555,Wed May  4 07:49:22 2016
150,1250,4,1350,7,left,0,20,4.261,Wed May  4 07:49:27 2016
151,5450,3,5150,1,right,0,4,3.473,Wed May  4 07:49:30 2016
152,1150,1,1250,4,left,0,19,2.025,Wed May  4 07:49:33 2016
153,6350,9,6200,8,left,1,8,6.045,Wed May  4 07:49:39 2016
154,5600,4,5300,2,left,1,5,5.359,Wed May  4 07:49:46 2016
155,5600,4,6500,10,left,0,17,9.947,Wed May  4 07:49:56 2016
156,5450,3,5300,2,left,1,2,1.956,Wed May  4 07:49:59 2016
157,5300,2,5600,4,left,0,5,6.913,Wed May  4 07:50:06 2016
158,6350,9,5450,3,right,0,15,4.044,Wed May  4 07:50:10 2016
159,1250,4,1350,7,left,0,20,2.174,Wed May  4 07:50:13 2016
160,6200,8,5300,2,right,0,13,3.827,Wed May  4 07:50:17 2016
161,1450,10,1350,7,right,0,21,9.397,Wed May  4 07:50:27 2016
162,1250,4,1150,1,right,0,19,4.727,Wed May  4 07:50:32 2016
163,6350,9,6500,10,right,1,9,2.89,Wed May  4 07:50:35 2016
164,1150,1,1450,10,left,0,24,2.575,Wed May  4 07:50:38 2016
165,5150,1,5300,2,right,1,1,3.024,Wed May  4 07:50:41 2016
166,1150,1,1350,7,left,0,22,3.01,Wed May  4 07:50:45 2016
167,1150,1,1350,7,left,0,22,2.941,Wed May  4 07:50:48 2016
168,5150,1,6050,7,left,0,16,4.228,Wed May  4 07:50:53 2016
169,6200,8,6050,7,left,1,7,2.725,Wed May  4 07:50:56 2016
170,6350,9,6500,10,left,0,9,6.663,Wed May  4 07:51:07 2016
171,5150,1,5450,3,left,0,4,16.304,Wed May  4 07:51:24 2016
172,1250,4,1150,1,right,0,19,2.624,Wed May  4 07:51:27 2016
173,1150,1,1250,4,left,0,19,2.857,Wed May  4 07:51:30 2016
174,5600,4,5150,1,right,0,6,12.485,Wed May  4 07:51:43 2016
175,6200,8,6350,9,right,1,8,2.408,Wed May  4 07:51:46 2016
176,5150,1,5300,2,right,1,1,4.593,Wed May  4 07:51:50 2016
177,6500,10,5150,1,right,0,18,1.839,Wed May  4 07:51:53 2016
178,1450,10,1250,4,right,0,23,5.577,Wed May  4 07:51:59 2016
179,5150,1,5450,3,left,0,4,2.975,Wed May  4 07:52:02 2016
180,5150,1,5600,4,left,0,6,6.745,Wed May  4 07:52:09 2016
181,1150,1,1350,7,left,0,22,2.89,Wed May  4 07:52:12 2016
182,6050,7,6500,10,left,0,12,3.225,Wed May  4 07:52:15 2016
183,6500,10,5150,1,right,0,18,4.175,Wed May  4 07:52:20 2016
184,1250,4,1350,7,left,0,20,9.797,Wed May  4 07:52:30 2016
185,1150,1,1250,4,left,0,19,2.623,Wed May  4 07:52:33 2016
186,6200,8,6050,7,left,1,7,4.044,Wed May  4 07:52:37 2016
187,5600,4,6050,7,left,0,14,4.241,Wed May  4 07:52:42 2016
188,5450,3,5600,4,right,1,3,11.885,Wed May  4 07:52:54 2016
189,6200,8,6350,9,right,1,8,3.64,Wed May  4 07:52:58 2016
190,5150,1,6050,7,left,0,16,7.714,Wed May  4 07:53:06 2016
191,6200,8,5300,2,right,0,13,2.591,Wed May  4 07:53:09 2016
192,6350,9,6050,7,right,0,10,2.375,Wed May  4 07:53:12 2016
193,6200,8,5300,2,right,0,13,1.54,Wed May  4 07:53:14 2016
194,5600,4,5450,3,left,1,3,2.923,Wed May  4 07:53:17 2016
195,5150,1,5450,3,left,0,4,3.424,Wed May  4 07:53:21 2016
196,6050,7,6350,9,left,0,10,9.515,Wed May  4 07:53:30 2016
197,6500,10,5150,1,right,0,18,2.457,Wed May  4 07:53:33 2016
198,6050,7,6500,10,left,0,12,3.992,Wed May  4 07:53:37 2016
199,5150,1,5450,3,left,0,4,14.419,Wed May  4 07:53:52 2016
200,6050,7,5150,1,right,0,16,2.641,Wed May  4 07:53:55 2016
201,5450,3,6350,9,left,0,15,1.572,Wed May  4 07:53:57 2016
202,1250,4,1350,7,left,0,20,3.509,Wed May  4 07:54:01 2016
203,6500,10,6200,8,right,0,11,3.089,Wed May  4 07:54:04 2016
204,5300,2,5450,3,right,1,2,2.859,Wed May  4 07:54:08 2016
205,6500,10,5600,4,right,0,17,2.323,Wed May  4 07:54:10 2016
206,1350,7,1250,4,right,0,20,11.55,Wed May  4 07:54:22 2016
207,6500,10,6200,8,left,1,11,7.144,Wed May  4 07:54:30 2016
208,5600,4,6050,7,left,0,14,20.111,Wed May  4 07:54:50 2016
209,5300,2,5600,4,left,0,5,1.972,Wed May  4 07:54:52 2016
210,5150,1,5300,2,right,1,1,4.361,Wed May  4 07:54:57 2016
211,5600,4,5150,1,right,0,6,2.04,Wed May  4 07:54:59 2016
212,5150,1,6500,10,left,0,18,2.292,Wed May  4 07:55:02 2016
213,6050,7,6200,8,right,1,7,6.961,Wed May  4 07:55:10 2016
214,6500,10,6350,9,left,1,9,5.295,Wed May  4 07:55:15 2016
215,5300,2,6200,8,left,0,13,3.141,Wed May  4 07:55:19 2016
216,5300,2,6200,8,left,0,13,2.141,Wed May  4 07:55:21 2016
217,6200,8,6500,10,left,0,11,3.491,Wed May  4 07:55:25 2016
218,6350,9,6050,7,right,0,10,1.974,Wed May  4 07:55:27 2016
219,1150,1,1450,10,left,0,24,1.339,Wed May  4 07:55:29 2016
220,6500,10,6200,8,right,0,11,2.158,Wed May  4 07:55:31 2016
221,6350,9,5450,3,right,0,15,6.511,Wed May  4 07:55:38 2016
222,1350,7,1150,1,right,0,22,1.773,Wed May  4 07:55:40 2016
223,1250,4,1150,1,right,0,19,3.073,Wed May  4 07:55:43 2016
224,1450,10,1250,4,right,0,23,2.474,Wed May  4 07:55:46 2016
225,1150,1,1350,7,left,0,22,9.581,Wed May  4 07:55:56 2016
226,1450,10,1350,7,right,0,21,4.677,Wed May  4 07:56:01 2016
227,6350,9,5450,3,right,0,15,2.106,Wed May  4 07:56:03 2016
228,5450,3,6350,9,left,0,15,1.423,Wed May  4 07:56:05 2016
229,6500,10,6350,9,left,1,9,2.291,Wed May  4 07:56:08 2016
230,6050,7,6500,10,left,0,12,6.045,Wed May  4 07:56:14 2016
231,5600,4,5150,1,right,0,6,11.283,Wed May  4 07:56:26 2016
232,6500,10,6200,8,right,0,11,2.441,Wed May  4 07:56:28 2016
233,5450,3,5300,2,left,1,2,2.122,Wed May  4 07:56:31 2016
234,6350,9,6500,10,right,1,9,5.928,Wed May  4 07:56:37 2016
235,1350,7,1450,10,left,0,21,2.256,Wed May  4 07:56:39 2016
236,5150,1,5300,2,right,1,1,2.04,Wed May  4 07:56:42 2016
237,1450,10,1150,1,right,0,24,4.058,Wed May  4 07:56:46 2016
238,6050,7,6350,9,left,0,10,6.027,Wed May  4 07:56:53 2016
239,5600,4,6050,7,left,0,14,2.005,Wed May  4 07:56:55 2016
240,5600,4,5300,2,right,0,5,1.874,Wed May  4 07:56:57 2016
