trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
147,6350,9,6500,10,right,1,9,4.961,Wed May  4 12:58:42 2016
148,1150,1,1250,4,left,0,19,2.591,Wed May  4 12:58:45 2016
149,5450,3,5300,2,left,1,2,2.941,Wed May  4 12:58:49 2016
150,1450,10,1350,7,right,0,21,8.114,Wed May  4 12:58:57 2016
151,5300,2,5150,1,left,1,1,4.759,Wed May  4 12:59:03 2016
152,5450,3,6350,9,right,1,15,6.747,Wed May  4 12:59:10 2016
153,5600,4,6500,10,right,1,17,4.692,Wed May  4 12:59:15 2016
154,5600,4,5450,3,left,1,3,39.863,Wed May  4 12:59:56 2016
155,6500,10,6200,8,left,1,11,10.516,Wed May  4 13:00:07 2016
156,1250,4,1150,1,right,0,19,3.394,Wed May  4 13:00:11 2016
157,5150,1,5300,2,right,1,1,2.442,Wed May  4 13:00:14 2016
158,1250,4,1150,1,right,0,19,2.658,Wed May  4 13:00:17 2016
159,5600,4,5450,3,left,1,3,6.794,Wed May  4 13:00:24 2016
160,1250,4,1150,1,right,0,19,6.346,Wed May  4 13:00:31 2016
161,5450,3,6350,9,right,1,15,3.641,Wed May  4 13:00:35 2016
162,1450,10,1250,4,right,0,23,3.459,Wed May  4 13:00:39 2016
163,6350,9,6050,7,right,0,10,5.811,Wed May  4 13:00:45 2016
164,5600,4,5450,3,left,1,3,7.763,Wed May  4 13:00:54 2016
165,5150,1,5600,4,right,1,6,12.834,Wed May  4 13:01:07 2016
166,1350,7,1250,4,right,0,20,9.482,Wed May  4 13:01:17 2016
167,6200,8,6050,7,left,1,7,3.909,Wed May  4 13:01:21 2016
168,5600,4,6500,10,right,1,17,7.929,Wed May  4 13:01:29 2016
169,6200,8,5300,2,left,1,13,2.924,Wed May  4 13:01:33 2016
170,5450,3,6350,9,right,1,15,9.433,Wed May  4 13:01:43 2016
171,6350,9,6050,7,left,1,10,7.362,Wed May  4 13:01:50 2016
172,6500,10,5150,1,left,1,18,30.051,Wed May  4 13:02:21 2016
173,1450,10,1350,7,right,0,21,10.783,Wed May  4 13:02:33 2016
174,6200,8,5300,2,left,1,13,21.111,Wed May  4 13:02:55 2016
175,5600,4,6500,10,right,1,17,8.497,Wed May  4 13:03:04 2016
176,1450,10,1150,1,right,0,24,5.294,Wed May  4 13:03:10 2016
177,5150,1,6050,7,right,1,16,5.91,Wed May  4 13:03:17 2016
178,5300,2,6200,8,right,1,13,14.605,Wed May  4 13:03:32 2016
179,5150,1,5450,3,left,0,4,10.682,Wed May  4 13:03:43 2016
180,6350,9,6200,8,left,1,8,3.542,Wed May  4 13:03:47 2016
181,1250,4,1450,10,left,0,23,3.224,Wed May  4 13:03:51 2016
182,1450,10,1350,7,right,0,21,4.577,Wed May  4 13:03:56 2016
183,5450,3,5300,2,left,1,2,19.976,Wed May  4 13:04:16 2016
184,5150,1,6500,10,right,1,18,8.448,Wed May  4 13:04:25 2016
185,6200,8,6500,10,left,0,11,5.86,Wed May  4 13:04:31 2016
186,5150,1,6050,7,right,1,16,15.888,Wed May  4 13:04:49 2016
187,1150,1,1350,7,left,0,22,4.142,Wed May  4 13:04:53 2016
188,5150,1,5300,2,right,1,1,7.096,Wed May  4 13:05:01 2016
189,5600,4,6050,7,right,1,14,19.657,Wed May  4 13:05:21 2016
190,6350,9,6050,7,left,1,10,11.783,Wed May  4 13:05:33 2016
191,1250,4,1350,7,left,0,20,7.413,Wed May  4 13:05:41 2016
192,5150,1,5450,3,right,1,4,5.761,Wed May  4 13:05:47 2016
193,5450,3,5150,1,left,1,4,20.358,Wed May  4 13:06:08 2016
194,1150,1,1450,10,left,0,24,6.946,Wed May  4 13:06:16 2016
195,5450,3,6350,9,right,1,15,3.008,Wed May  4 13:06:19 2016
196,6350,9,6050,7,left,1,10,6.195,Wed May  4 13:06:26 2016
197,6050,7,5150,1,left,1,16,6.577,Wed May  4 13:06:33 2016
198,1350,7,1250,4,right,0,20,5.027,Wed May  4 13:06:38 2016
199,6050,7,6200,8,right,1,7,4.074,Wed May  4 13:06:43 2016
200,5150,1,5300,2,right,1,1,3.476,Wed May  4 13:06:46 2016
201,1250,4,1450,10,left,0,23,8.747,Wed May  4 13:06:56 2016
202,5450,3,5600,4,right,1,3,8.281,Wed May  4 13:07:04 2016
203,1250,4,1150,1,right,0,19,3.224,Wed May  4 13:07:08 2016
204,5600,4,5300,2,left,1,5,8.031,Wed May  4 13:07:17 2016
205,6050,7,5150,1,left,1,16,19.507,Wed May  4 13:07:36 2016
206,5600,4,5450,3,left,1,3,4.293,Wed May  4 13:07:41 2016
207,1450,10,1150,1,right,0,24,2.373,Wed May  4 13:07:44 2016
208,1350,7,1150,1,right,0,22,3.225,Wed May  4 13:07:47 2016
209,6350,9,6050,7,right,0,10,3.492,Wed May  4 13:07:51 2016
210,1250,4,1350,7,left,0,20,4.327,Wed May  4 13:07:56 2016
211,6350,9,6500,10,right,1,9,2.857,Wed May  4 13:07:59 2016
212,6200,8,6500,10,right,1,11,3.441,Wed May  4 13:08:03 2016
213,1250,4,1450,10,left,0,23,10.232,Wed May  4 13:08:13 2016
214,5600,4,6050,7,right,1,14,22.01,Wed May  4 13:08:36 2016
215,1350,7,1450,10,left,0,21,4.475,Wed May  4 13:08:41 2016
216,6200,8,6050,7,left,1,7,3.307,Wed May  4 13:08:44 2016
217,5600,4,6050,7,right,1,14,3.124,Wed May  4 13:08:48 2016
218,1350,7,1250,4,right,0,20,9.382,Wed May  4 13:08:58 2016
219,6500,10,6050,7,left,1,12,6.143,Wed May  4 13:09:04 2016
220,6350,9,5450,3,left,1,15,9.381,Wed May  4 13:09:14 2016
221,6200,8,6050,7,left,1,7,3.909,Wed May  4 13:09:19 2016
222,5600,4,5450,3,left,1,3,5.611,Wed May  4 13:09:25 2016
223,6050,7,6500,10,right,1,12,13.735,Wed May  4 13:09:42 2016
224,5600,4,6050,7,right,1,14,6.662,Wed May  4 13:09:49 2016
225,5150,1,6500,10,right,1,18,6.729,Wed May  4 13:09:56 2016
226,6500,10,6200,8,left,1,11,7.363,Wed May  4 13:10:04 2016
227,5600,4,6500,10,right,1,17,3.758,Wed May  4 13:10:08 2016
228,5150,1,5600,4,right,1,6,6.527,Wed May  4 13:10:15 2016
229,5150,1,5300,2,right,1,1,4.508,Wed May  4 13:10:20 2016
230,6200,8,6500,10,right,1,11,5.161,Wed May  4 13:10:25 2016
231,1450,10,1250,4,right,0,23,4.177,Wed May  4 13:10:30 2016
232,1350,7,1450,10,left,0,21,2.424,Wed May  4 13:10:33 2016
233,6350,9,6200,8,left,1,8,4.71,Wed May  4 13:10:38 2016
234,5300,2,5450,3,right,1,2,4.376,Wed May  4 13:10:42 2016
235,5150,1,6500,10,right,1,18,3.576,Wed May  4 13:10:46 2016
236,5150,1,5600,4,right,1,6,6.779,Wed May  4 13:10:53 2016
237,6050,7,5150,1,left,1,16,20.558,Wed May  4 13:11:14 2016
238,6050,7,6200,8,right,1,7,3.659,Wed May  4 13:11:18 2016
239,1350,7,1150,1,right,0,22,2.942,Wed May  4 13:11:22 2016
240,6500,10,6050,7,right,0,12,1.823,Wed May  4 13:11:24 2016
