trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
41,5150,1,5600,4,right,1,6,2.657,Fri Apr 22 15:36:24 2016
42,1150,1,1450,10,left,0,24,2.475,Fri Apr 22 15:36:27 2016
43,6350,9,6200,8,left,1,8,6.094,Fri Apr 22 15:36:34 2016
44,6350,9,6500,10,right,1,9,2.008,Fri Apr 22 15:36:36 2016
45,5300,2,5450,3,right,1,2,2.991,Fri Apr 22 15:36:39 2016
46,1350,7,1150,1,right,0,22,11.484,Fri Apr 22 15:36:51 2016
47,5300,2,5150,1,left,1,1,1.722,Fri Apr 22 15:36:53 2016
48,1250,4,1350,7,left,0,20,2.457,Fri Apr 22 15:36:56 2016
49,5300,2,6200,8,right,1,13,1.606,Fri Apr 22 15:36:58 2016
50,6050,7,6200,8,right,1,7,3.159,Fri Apr 22 15:37:02 2016
51,5300,2,5150,1,left,1,1,5.543,Fri Apr 22 15:37:08 2016
52,6350,9,5450,3,right,0,15,2.658,Fri Apr 22 15:37:11 2016
53,1250,4,1350,7,left,0,20,1.773,Fri Apr 22 15:37:13 2016
54,6500,10,5600,4,left,1,17,2.341,Fri Apr 22 15:37:15 2016
55,5300,2,5450,3,right,1,2,5.525,Fri Apr 22 15:37:21 2016
56,1250,4,1150,1,left,1,19,6.945,Fri Apr 22 15:37:28 2016
57,5150,1,6500,10,right,1,18,4.125,Fri Apr 22 15:37:33 2016
58,5150,1,6050,7,right,1,16,7.88,Fri Apr 22 15:37:41 2016
59,5600,4,5300,2,right,0,5,10.549,Fri Apr 22 15:37:52 2016
60,6500,10,5600,4,left,1,17,10.6,Fri Apr 22 15:38:03 2016
61,5300,2,6200,8,right,1,13,2.007,Fri Apr 22 15:38:05 2016
62,1150,1,1450,10,left,0,24,2.808,Fri Apr 22 15:38:08 2016
63,5600,4,6050,7,right,1,14,8.814,Fri Apr 22 15:38:17 2016
64,6500,10,6050,7,left,1,12,1.473,Fri Apr 22 15:38:19 2016
65,5150,1,6050,7,right,1,16,5.494,Fri Apr 22 15:38:25 2016
66,5450,3,6350,9,right,1,15,5.494,Fri Apr 22 15:38:31 2016
67,6500,10,5600,4,left,1,17,2.724,Fri Apr 22 15:38:34 2016
68,1450,10,1350,7,left,1,21,2.941,Fri Apr 22 15:38:37 2016
69,6200,8,6350,9,right,1,8,1.805,Fri Apr 22 15:38:39 2016
70,5450,3,5600,4,right,1,3,3.575,Fri Apr 22 15:38:43 2016
71,6050,7,6500,10,right,1,12,11.316,Fri Apr 22 15:38:54 2016
72,5600,4,5450,3,left,1,3,5.759,Fri Apr 22 15:39:00 2016
73,6050,7,6200,8,right,1,7,1.873,Fri Apr 22 15:39:03 2016
74,5300,2,6200,8,left,0,13,3.66,Fri Apr 22 15:39:07 2016
75,6500,10,6200,8,left,1,11,2.19,Fri Apr 22 15:39:09 2016
76,6350,9,6050,7,left,1,10,1.524,Fri Apr 22 15:39:11 2016
77,5600,4,5450,3,left,1,3,1.688,Fri Apr 22 15:39:13 2016
78,5300,2,6200,8,right,1,13,2.508,Fri Apr 22 15:39:16 2016
79,5150,1,6500,10,right,1,18,3.408,Fri Apr 22 15:39:20 2016
80,1450,10,1250,4,right,0,23,16.239,Fri Apr 22 15:39:36 2016
81,1350,7,1450,10,right,1,21,2.222,Fri Apr 22 15:39:39 2016
82,5600,4,5300,2,left,1,5,5.362,Fri Apr 22 15:39:44 2016
83,6050,7,6350,9,right,1,10,2.523,Fri Apr 22 15:39:47 2016
84,6500,10,5150,1,left,1,18,2.323,Fri Apr 22 15:39:50 2016
85,6050,7,6500,10,right,1,12,1.99,Fri Apr 22 15:39:52 2016
86,1250,4,1150,1,left,1,19,2.106,Fri Apr 22 15:39:55 2016
87,1250,4,1450,10,right,1,23,1.188,Fri Apr 22 15:39:56 2016
88,1150,1,1250,4,right,1,19,2.39,Fri Apr 22 15:39:59 2016
89,6050,7,5600,4,left,1,14,2.523,Fri Apr 22 15:40:02 2016
90,5600,4,6500,10,right,1,17,2.073,Fri Apr 22 15:40:04 2016
91,6200,8,6350,9,right,1,8,9.916,Fri Apr 22 15:40:14 2016
92,6350,9,5450,3,left,1,15,4.526,Fri Apr 22 15:40:19 2016
93,5450,3,5300,2,left,1,2,3.526,Fri Apr 22 15:40:23 2016
94,6350,9,5450,3,left,1,15,2.84,Fri Apr 22 15:40:26 2016
95,6050,7,5150,1,left,1,16,4.693,Fri Apr 22 15:40:31 2016
96,5600,4,6500,10,right,1,17,6.562,Fri Apr 22 15:40:38 2016
97,1250,4,1350,7,left,0,20,13.386,Fri Apr 22 15:40:52 2016
98,5300,2,5150,1,left,1,1,4.829,Fri Apr 22 15:40:57 2016
99,1250,4,1450,10,left,0,23,6.011,Fri Apr 22 15:41:03 2016
100,5300,2,5600,4,right,1,5,2.474,Fri Apr 22 15:41:06 2016
101,1250,4,1450,10,right,1,23,4.792,Fri Apr 22 15:41:11 2016
102,6200,8,6500,10,right,1,11,1.873,Fri Apr 22 15:41:13 2016
103,1350,7,1450,10,right,1,21,1.539,Fri Apr 22 15:41:15 2016
104,6200,8,6500,10,right,1,11,1.623,Fri Apr 22 15:41:17 2016
105,6500,10,6200,8,left,1,11,1.088,Fri Apr 22 15:41:19 2016
106,5600,4,6050,7,right,1,14,3.043,Fri Apr 22 15:41:22 2016
107,5300,2,5150,1,left,1,1,1.972,Fri Apr 22 15:41:24 2016
108,1250,4,1450,10,right,1,23,2.707,Fri Apr 22 15:41:27 2016
109,6050,7,5600,4,left,1,14,4.642,Fri Apr 22 15:41:32 2016
110,6350,9,6050,7,left,1,10,2.674,Fri Apr 22 15:41:35 2016
111,1250,4,1350,7,left,0,20,12.251,Fri Apr 22 15:41:48 2016
112,1150,1,1250,4,left,0,19,6.16,Fri Apr 22 15:41:54 2016
113,5300,2,5600,4,right,1,5,13.55,Fri Apr 22 15:42:08 2016
114,6050,7,6500,10,right,1,12,3.225,Fri Apr 22 15:42:12 2016
115,1150,1,1350,7,left,0,22,1.555,Fri Apr 22 15:42:14 2016
116,6350,9,6050,7,left,1,10,1.539,Fri Apr 22 15:42:16 2016
117,6050,7,6200,8,right,1,7,1.087,Fri Apr 22 15:42:17 2016
118,1350,7,1450,10,right,1,21,1.155,Fri Apr 22 15:42:19 2016
119,5150,1,6050,7,right,1,16,3.94,Fri Apr 22 15:42:23 2016
120,6050,7,6500,10,right,1,12,1.24,Fri Apr 22 15:42:24 2016
121,5300,2,5600,4,right,1,5,1.77,Fri Apr 22 15:42:26 2016
122,6500,10,6050,7,left,1,12,1.839,Fri Apr 22 15:42:29 2016
123,1450,10,1350,7,left,1,21,2.071,Fri Apr 22 15:42:31 2016
124,5300,2,5600,4,right,1,5,1.373,Fri Apr 22 15:42:33 2016
125,5450,3,5150,1,left,1,4,1.672,Fri Apr 22 15:42:35 2016
126,1250,4,1350,7,right,1,20,1.672,Fri Apr 22 15:42:37 2016
127,1150,1,1350,7,left,0,22,1.45,Fri Apr 22 15:42:38 2016
128,5150,1,5300,2,right,1,1,2.258,Fri Apr 22 15:42:41 2016
129,1250,4,1450,10,left,0,23,4.975,Fri Apr 22 15:42:46 2016
130,1150,1,1350,7,left,0,22,12.518,Fri Apr 22 15:42:59 2016
131,1350,7,1250,4,left,1,20,4.374,Fri Apr 22 15:43:04 2016
132,5300,2,5150,1,left,1,1,3.591,Fri Apr 22 15:43:08 2016
133,5450,3,5150,1,left,1,4,4.308,Fri Apr 22 15:43:12 2016
134,6500,10,5150,1,left,1,18,2.073,Fri Apr 22 15:43:14 2016
135,6500,10,6200,8,left,1,11,2.891,Fri Apr 22 15:43:18 2016
136,6200,8,5300,2,left,1,13,2.207,Fri Apr 22 15:43:20 2016
137,5600,4,5450,3,left,1,3,3.491,Fri Apr 22 15:43:24 2016
138,6500,10,6050,7,left,1,12,1.406,Fri Apr 22 15:43:26 2016
139,5450,3,6350,9,right,1,15,3.607,Fri Apr 22 15:43:30 2016
140,5600,4,5300,2,left,1,5,12.435,Fri Apr 22 15:43:43 2016
141,5600,4,6050,7,right,1,14,1.422,Fri Apr 22 15:43:44 2016
142,6350,9,6500,10,right,1,9,0.972,Fri Apr 22 15:43:46 2016
143,5450,3,5300,2,left,1,2,1.154,Fri Apr 22 15:43:47 2016
144,6050,7,5600,4,left,1,14,1.49,Fri Apr 22 15:43:49 2016
145,5150,1,6500,10,right,1,18,2.423,Fri Apr 22 15:43:51 2016
146,6050,7,5150,1,left,1,16,3.593,Fri Apr 22 15:43:55 2016
147,6350,9,6200,8,left,1,8,1.989,Fri Apr 22 15:43:58 2016
148,6200,8,6350,9,right,1,8,1.89,Fri Apr 22 15:44:00 2016
149,1150,1,1350,7,left,0,22,2.922,Fri Apr 22 15:44:03 2016
150,5300,2,5450,3,right,1,2,1.439,Fri Apr 22 15:44:05 2016
151,5150,1,5600,4,right,1,6,2.823,Fri Apr 22 15:44:08 2016
152,6350,9,6500,10,right,1,9,1.541,Fri Apr 22 15:44:10 2016
153,1350,7,1450,10,right,1,21,0.955,Fri Apr 22 15:44:11 2016
154,6350,9,6500,10,right,1,9,0.888,Fri Apr 22 15:44:12 2016
155,1450,10,1350,7,left,1,21,1.037,Fri Apr 22 15:44:14 2016
156,1450,10,1150,1,right,0,24,3.859,Fri Apr 22 15:44:18 2016
157,6500,10,6050,7,left,1,12,3.505,Fri Apr 22 15:44:22 2016
158,5450,3,6350,9,right,1,15,1.089,Fri Apr 22 15:44:23 2016
159,1350,7,1150,1,right,0,22,6.978,Fri Apr 22 15:44:30 2016
160,6500,10,6350,9,left,1,9,1.455,Fri Apr 22 15:44:32 2016
161,5450,3,5600,4,right,1,3,1.955,Fri Apr 22 15:44:34 2016
162,1450,10,1250,4,right,0,23,1.991,Fri Apr 22 15:44:37 2016
163,6350,9,5450,3,left,1,15,4.625,Fri Apr 22 15:44:41 2016
164,1350,7,1450,10,right,1,21,1.572,Fri Apr 22 15:44:43 2016
165,5300,2,5450,3,right,1,2,1.839,Fri Apr 22 15:44:45 2016
166,6350,9,6200,8,left,1,8,1.238,Fri Apr 22 15:44:47 2016
167,5150,1,6050,7,right,1,16,3.156,Fri Apr 22 15:44:50 2016
168,1350,7,1250,4,right,0,20,2.658,Fri Apr 22 15:44:53 2016
169,5600,4,6050,7,right,1,14,3.441,Fri Apr 22 15:44:57 2016
170,1250,4,1150,1,right,0,19,8.48,Fri Apr 22 15:45:06 2016
171,5300,2,5150,1,left,1,1,3.258,Fri Apr 22 15:45:09 2016
172,6050,7,5150,1,right,0,16,1.873,Fri Apr 22 15:45:12 2016
173,5600,4,6500,10,right,1,17,5.859,Fri Apr 22 15:45:18 2016
174,5150,1,5450,3,right,1,4,5.06,Fri Apr 22 15:45:23 2016
175,6050,7,5150,1,left,1,16,3.892,Fri Apr 22 15:45:27 2016
176,5600,4,5450,3,left,1,3,7.212,Fri Apr 22 15:45:35 2016
177,5150,1,5600,4,right,1,6,1.522,Fri Apr 22 15:45:36 2016
178,5300,2,6200,8,right,1,13,1.806,Fri Apr 22 15:45:39 2016
179,6050,7,6200,8,right,1,7,1.972,Fri Apr 22 15:45:41 2016
180,6350,9,6200,8,left,1,8,1.623,Fri Apr 22 15:45:43 2016
181,5450,3,5150,1,left,1,4,1.905,Fri Apr 22 15:45:45 2016
182,1350,7,1450,10,left,0,21,3.741,Fri Apr 22 15:45:49 2016
183,1150,1,1250,4,right,1,19,8.379,Fri Apr 22 15:45:58 2016
184,1150,1,1250,4,left,0,19,4.759,Fri Apr 22 15:46:03 2016
185,6200,8,6500,10,right,1,11,9.196,Fri Apr 22 15:46:12 2016
186,6350,9,6050,7,left,1,10,2.574,Fri Apr 22 15:46:15 2016
187,5150,1,5600,4,right,1,6,5.993,Fri Apr 22 15:46:21 2016
188,6050,7,6200,8,right,1,7,1.94,Fri Apr 22 15:46:24 2016
189,1450,10,1250,4,right,0,23,6.959,Fri Apr 22 15:46:31 2016
190,5600,4,6050,7,right,1,14,2.108,Fri Apr 22 15:46:34 2016
191,5450,3,5300,2,left,1,2,1.921,Fri Apr 22 15:46:36 2016
192,5150,1,5600,4,right,1,6,3.024,Fri Apr 22 15:46:40 2016
193,1450,10,1350,7,left,1,21,2.189,Fri Apr 22 15:46:42 2016
194,6200,8,6500,10,right,1,11,1.656,Fri Apr 22 15:46:44 2016
195,6500,10,6350,9,left,1,9,1.438,Fri Apr 22 15:46:46 2016
196,1150,1,1250,4,left,0,19,2.201,Fri Apr 22 15:46:48 2016
197,5450,3,5600,4,right,1,3,8.061,Fri Apr 22 15:46:57 2016
198,6500,10,5150,1,right,0,18,2.007,Fri Apr 22 15:46:59 2016
199,5600,4,6050,7,right,1,14,1.956,Fri Apr 22 15:47:01 2016
200,5150,1,5600,4,right,1,6,1.922,Fri Apr 22 15:47:03 2016
201,6200,8,6050,7,left,1,7,2.256,Fri Apr 22 15:47:06 2016
202,6350,9,6050,7,left,1,10,1.772,Fri Apr 22 15:47:08 2016
203,5150,1,6500,10,left,0,18,2.622,Fri Apr 22 15:47:12 2016
204,5600,4,6500,10,right,1,17,7.912,Fri Apr 22 15:47:20 2016
205,6050,7,6350,9,right,1,10,1.639,Fri Apr 22 15:47:22 2016
206,6500,10,6350,9,left,1,9,1.89,Fri Apr 22 15:47:24 2016
207,5450,3,5150,1,left,1,4,5.141,Fri Apr 22 15:47:29 2016
208,5600,4,5150,1,left,1,6,5.026,Fri Apr 22 15:47:35 2016
209,6500,10,6050,7,left,1,12,1.337,Fri Apr 22 15:47:37 2016
210,6350,9,6500,10,right,1,9,1.321,Fri Apr 22 15:47:38 2016
211,6200,8,6500,10,right,1,11,2.122,Fri Apr 22 15:47:41 2016
212,6050,7,5150,1,left,1,16,11.05,Fri Apr 22 15:47:52 2016
213,5300,2,5600,4,right,1,5,1.887,Fri Apr 22 15:47:55 2016
214,5600,4,5300,2,left,1,5,1.505,Fri Apr 22 15:47:56 2016
215,6350,9,5450,3,left,1,15,2.423,Fri Apr 22 15:47:59 2016
216,6350,9,5450,3,left,1,15,3.056,Fri Apr 22 15:48:03 2016
217,5300,2,5150,1,left,1,1,2.939,Fri Apr 22 15:48:06 2016
218,6050,7,6500,10,right,1,12,2.456,Fri Apr 22 15:48:09 2016
219,1350,7,1150,1,right,0,22,4.791,Fri Apr 22 15:48:14 2016
220,5150,1,5450,3,right,1,4,5.343,Fri Apr 22 15:48:19 2016
221,6350,9,6500,10,right,1,9,4.558,Fri Apr 22 15:48:24 2016
222,6200,8,6350,9,right,1,8,1.806,Fri Apr 22 15:48:26 2016
223,5450,3,5300,2,left,1,2,4.408,Fri Apr 22 15:48:31 2016
224,1450,10,1250,4,right,0,23,2.091,Fri Apr 22 15:48:33 2016
225,1150,1,1450,10,right,1,24,1.771,Fri Apr 22 15:48:35 2016
226,1250,4,1350,7,right,1,20,10.782,Fri Apr 22 15:48:46 2016
227,1450,10,1150,1,right,0,24,3.039,Fri Apr 22 15:48:50 2016
228,5150,1,5600,4,right,1,6,3.541,Fri Apr 22 15:48:54 2016
229,6200,8,6050,7,left,1,7,1.37,Fri Apr 22 15:48:55 2016
230,6350,9,5450,3,left,1,15,2.306,Fri Apr 22 15:48:58 2016
231,1150,1,1450,10,left,0,24,1.905,Fri Apr 22 15:49:00 2016
232,1250,4,1450,10,left,0,23,2.272,Fri Apr 22 15:49:02 2016
233,6350,9,6200,8,left,1,8,2.356,Fri Apr 22 15:49:05 2016
234,1250,4,1350,7,left,0,20,2.206,Fri Apr 22 15:49:08 2016
235,1250,4,1150,1,right,0,19,2.606,Fri Apr 22 15:49:10 2016
236,1150,1,1450,10,left,0,24,2.657,Fri Apr 22 15:49:13 2016
237,5150,1,6500,10,right,1,18,4.558,Fri Apr 22 15:49:18 2016
238,1450,10,1150,1,right,0,24,5.125,Fri Apr 22 15:49:24 2016
239,6200,8,5300,2,left,1,13,6.693,Fri Apr 22 15:49:30 2016
240,6050,7,5150,1,left,1,16,2.639,Fri Apr 22 15:49:33 2016
