trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
156,1150,1,1450,10,left,0,24,1.221,Tue May  3 14:02:23 2016
157,6050,7,5150,1,right,0,16,1.456,Tue May  3 14:02:25 2016
158,1250,4,1350,7,left,0,20,2.874,Tue May  3 14:02:29 2016
159,6200,8,6500,10,left,0,11,4.709,Tue May  3 14:02:34 2016
160,6350,9,6500,10,left,0,9,3.24,Tue May  3 14:02:38 2016
161,5600,4,5300,2,right,0,5,9.247,Tue May  3 14:02:48 2016
162,5600,4,6050,7,left,0,14,3.673,Tue May  3 14:02:53 2016
163,5150,1,5600,4,left,0,6,4.843,Tue May  3 14:02:59 2016
164,1350,7,1450,10,left,0,21,1.84,Tue May  3 14:03:01 2016
165,5600,4,6500,10,left,0,17,2.324,Tue May  3 14:03:04 2016
166,1250,4,1350,7,left,0,20,3.908,Tue May  3 14:03:09 2016
167,5450,3,5300,2,left,1,2,3.108,Tue May  3 14:03:12 2016
168,1250,4,1450,10,left,0,23,2.773,Tue May  3 14:03:16 2016
169,1150,1,1250,4,left,0,19,3.742,Tue May  3 14:03:20 2016
170,6200,8,5300,2,right,0,13,1.939,Tue May  3 14:03:23 2016
171,6350,9,6500,10,right,1,9,4.359,Tue May  3 14:03:28 2016
172,5150,1,6050,7,left,0,16,7.279,Tue May  3 14:03:36 2016
173,6500,10,6200,8,right,0,11,4.527,Tue May  3 14:03:41 2016
174,1350,7,1150,1,right,0,22,3.608,Tue May  3 14:03:47 2016
175,5450,3,6350,9,left,0,15,2.841,Tue May  3 14:03:50 2016
176,6500,10,5600,4,right,0,17,2.423,Tue May  3 14:03:55 2016
177,6350,9,6500,10,right,1,9,14.353,Tue May  3 14:04:10 2016
178,6050,7,6200,8,right,1,7,3.059,Tue May  3 14:04:14 2016
179,5150,1,5450,3,left,0,4,1.122,Tue May  3 14:04:16 2016
180,6500,10,6200,8,right,0,11,3.323,Tue May  3 14:04:20 2016
181,5450,3,6350,9,left,0,15,2.541,Tue May  3 14:04:23 2016
182,1250,4,1150,1,right,0,19,2.039,Tue May  3 14:04:26 2016
183,5450,3,6350,9,left,0,15,2.056,Tue May  3 14:04:29 2016
184,5150,1,5300,2,left,0,1,1.122,Tue May  3 14:04:31 2016
185,1150,1,1450,10,left,0,24,1.006,Tue May  3 14:04:33 2016
186,6350,9,6200,8,left,1,8,10.699,Tue May  3 14:04:44 2016
187,6500,10,6350,9,left,1,9,3.276,Tue May  3 14:04:48 2016
188,5600,4,5150,1,right,0,6,2.606,Tue May  3 14:04:51 2016
189,6050,7,6350,9,left,0,10,5.861,Tue May  3 14:04:58 2016
190,5150,1,6050,7,left,0,16,1.138,Tue May  3 14:04:59 2016
191,6500,10,6350,9,left,1,9,3.876,Tue May  3 14:05:04 2016
192,5600,4,5300,2,right,0,5,4.091,Tue May  3 14:05:08 2016
193,5450,3,5150,1,right,0,4,1.273,Tue May  3 14:05:10 2016
194,6050,7,5600,4,right,0,14,2.908,Tue May  3 14:05:14 2016
195,5600,4,5450,3,left,1,3,9.048,Tue May  3 14:05:24 2016
196,6500,10,6050,7,right,0,12,4.208,Tue May  3 14:05:29 2016
197,1250,4,1150,1,right,0,19,1.891,Tue May  3 14:05:31 2016
198,5300,2,6200,8,left,0,13,3.307,Tue May  3 14:05:35 2016
199,6350,9,6200,8,left,1,8,3.893,Tue May  3 14:05:40 2016
200,6350,9,6050,7,left,1,10,3.789,Tue May  3 14:05:45 2016
201,5300,2,6200,8,left,0,13,2.157,Tue May  3 14:05:47 2016
202,5150,1,5600,4,left,0,6,2.506,Tue May  3 14:05:51 2016
203,6500,10,5600,4,right,0,17,8.23,Tue May  3 14:06:00 2016
204,6050,7,5600,4,right,0,14,7.177,Tue May  3 14:06:08 2016
205,5600,4,6500,10,left,0,17,2.258,Tue May  3 14:06:10 2016
206,6350,9,6200,8,left,1,8,2.588,Tue May  3 14:06:14 2016
207,1250,4,1350,7,left,0,20,5.744,Tue May  3 14:06:20 2016
208,1450,10,1150,1,right,0,24,1.972,Tue May  3 14:06:24 2016
209,6050,7,5600,4,left,1,14,3.009,Tue May  3 14:06:28 2016
210,6200,8,6350,9,right,1,8,2.374,Tue May  3 14:06:31 2016
211,6350,9,6500,10,right,1,9,1.823,Tue May  3 14:06:33 2016
212,5150,1,6500,10,left,0,18,1.49,Tue May  3 14:06:36 2016
213,5300,2,5600,4,left,0,5,2.69,Tue May  3 14:06:39 2016
214,6200,8,6350,9,right,1,8,1.955,Tue May  3 14:06:41 2016
215,1350,7,1250,4,right,0,20,3.843,Tue May  3 14:06:46 2016
216,6200,8,5300,2,right,0,13,5.043,Tue May  3 14:06:52 2016
217,1250,4,1150,1,right,0,19,1.657,Tue May  3 14:06:54 2016
218,6350,9,6050,7,right,0,10,7.562,Tue May  3 14:07:02 2016
219,1450,10,1250,4,right,0,23,3.408,Tue May  3 14:07:06 2016
220,1450,10,1250,4,right,0,23,3.89,Tue May  3 14:07:11 2016
221,1150,1,1350,7,left,0,22,3.343,Tue May  3 14:07:15 2016
222,5300,2,5150,1,right,0,1,1.405,Tue May  3 14:07:17 2016
223,6350,9,5450,3,right,0,15,6.228,Tue May  3 14:07:24 2016
224,5150,1,5450,3,left,0,4,1.789,Tue May  3 14:07:27 2016
225,6500,10,5150,1,right,0,18,1.874,Tue May  3 14:07:29 2016
226,5150,1,5600,4,left,0,6,4.174,Tue May  3 14:07:34 2016
227,6350,9,6050,7,right,0,10,5.71,Tue May  3 14:07:41 2016
228,6050,7,6500,10,right,1,12,8.312,Tue May  3 14:07:54 2016
229,6200,8,5300,2,right,0,13,4.157,Tue May  3 14:07:59 2016
230,5450,3,6350,9,left,0,15,2.339,Tue May  3 14:08:02 2016
231,1250,4,1350,7,left,0,20,6.144,Tue May  3 14:08:09 2016
232,5450,3,5150,1,right,0,4,1.805,Tue May  3 14:08:11 2016
233,5300,2,5450,3,right,1,2,2.707,Tue May  3 14:08:14 2016
234,1350,7,1450,10,left,0,21,5.875,Tue May  3 14:08:21 2016
235,5300,2,5600,4,left,0,5,13.068,Tue May  3 14:08:35 2016
236,5450,3,5150,1,right,0,4,6.862,Tue May  3 14:08:43 2016
237,1450,10,1150,1,right,0,24,2.84,Tue May  3 14:08:49 2016
238,1350,7,1450,10,left,0,21,2.939,Tue May  3 14:08:52 2016
239,6050,7,5600,4,right,0,14,1.739,Tue May  3 14:08:54 2016
240,1450,10,1350,7,right,0,21,2.423,Tue May  3 14:08:57 2016
