trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
1,5300,2,5450,3,right,1,2,8.44,Tue Apr 12 12:22:45 2016
2,6350,9,6200,8,left,1,8,8.944,Tue Apr 12 12:22:55 2016
3,6350,9,6500,10,right,1,9,8.007,Tue Apr 12 12:23:04 2016
4,6350,9,6050,7,right,0,10,20.84,Tue Apr 12 12:23:26 2016
5,1150,1,1250,4,left,0,19,11.178,Tue Apr 12 12:23:38 2016
6,1450,10,1350,7,right,0,21,9.31,Tue Apr 12 12:23:48 2016
7,5600,4,5300,2,right,0,5,9.442,Tue Apr 12 12:23:59 2016
8,6050,7,5150,1,right,0,16,4.339,Tue Apr 12 12:24:04 2016
9,6050,7,5600,4,right,0,14,15.432,Tue Apr 12 12:24:20 2016
10,1150,1,1250,4,left,0,19,9.895,Tue Apr 12 12:24:31 2016
11,5600,4,5150,1,right,0,6,9.209,Tue Apr 12 12:24:41 2016
12,6500,10,6350,9,left,1,9,5.957,Tue Apr 12 12:24:49 2016
13,6050,7,6200,8,right,1,7,7.641,Tue Apr 12 12:24:58 2016
14,1450,10,1250,4,right,0,23,7.594,Tue Apr 12 12:25:06 2016
15,6350,9,6200,8,left,1,8,9.793,Tue Apr 12 12:25:16 2016
16,5300,2,6200,8,left,0,13,5.021,Tue Apr 12 12:25:22 2016
17,5150,1,6500,10,left,0,18,4.84,Tue Apr 12 12:25:28 2016
18,5150,1,5600,4,left,0,6,6.81,Tue Apr 12 12:25:36 2016
19,1350,7,1150,1,right,0,22,6.49,Tue Apr 12 12:25:44 2016
20,5450,3,5150,1,right,0,4,11.614,Tue Apr 12 12:25:56 2016
21,6350,9,6200,8,left,1,8,5.789,Tue Apr 12 12:26:03 2016
22,6050,7,5600,4,right,0,14,9.641,Tue Apr 12 12:26:13 2016
23,5300,2,5600,4,right,1,5,13.882,Tue Apr 12 12:26:28 2016
24,6500,10,5600,4,right,0,17,4.041,Tue Apr 12 12:26:32 2016
25,6200,8,5300,2,right,0,13,4.087,Tue Apr 12 12:26:37 2016
26,6200,8,6500,10,left,0,11,17.571,Tue Apr 12 12:26:55 2016
27,6050,7,6500,10,left,0,12,7.64,Tue Apr 12 12:27:04 2016
28,6500,10,5150,1,right,0,18,3.387,Tue Apr 12 12:27:08 2016
29,6350,9,5450,3,right,0,15,3.848,Tue Apr 12 12:27:13 2016
30,1350,7,1150,1,right,0,22,13.684,Tue Apr 12 12:27:27 2016
31,1250,4,1150,1,right,0,19,11.127,Tue Apr 12 12:27:39 2016
32,1250,4,1150,1,right,0,19,5.492,Tue Apr 12 12:27:45 2016
33,1150,1,1450,10,left,0,24,4.205,Tue Apr 12 12:27:50 2016
34,5150,1,6500,10,left,0,18,3.688,Tue Apr 12 12:27:54 2016
35,5150,1,5450,3,right,1,4,7.423,Tue Apr 12 12:28:02 2016
36,1450,10,1150,1,right,0,24,8.745,Tue Apr 12 12:28:11 2016
37,6350,9,6500,10,right,1,9,7.425,Tue Apr 12 12:28:19 2016
38,5300,2,5600,4,left,0,5,7.258,Tue Apr 12 12:28:27 2016
39,5600,4,5450,3,left,1,3,7.04,Tue Apr 12 12:28:35 2016
40,5450,3,5150,1,left,1,4,12.531,Tue Apr 12 12:28:49 2016
41,6350,9,6200,8,left,1,8,9.377,Tue Apr 12 12:28:58 2016
42,5150,1,5600,4,left,0,6,9.878,Tue Apr 12 12:29:09 2016
43,5600,4,5150,1,left,1,6,8.875,Tue Apr 12 12:29:18 2016
44,6200,8,5300,2,right,0,13,10.379,Tue Apr 12 12:29:29 2016
45,1450,10,1250,4,right,0,23,5.223,Tue Apr 12 12:29:35 2016
46,1250,4,1350,7,left,0,20,12.985,Tue Apr 12 12:29:48 2016
47,6350,9,6050,7,left,1,10,6.288,Tue Apr 12 12:29:55 2016
48,5300,2,5450,3,right,1,2,8.576,Tue Apr 12 12:30:07 2016
49,1450,10,1150,1,right,0,24,6.623,Tue Apr 12 12:30:15 2016
50,1450,10,1250,4,right,0,23,4.456,Tue Apr 12 12:30:20 2016
51,5150,1,5600,4,right,1,6,6.29,Tue Apr 12 12:30:27 2016
52,5300,2,5150,1,left,1,1,3.803,Tue Apr 12 12:30:31 2016
53,5450,3,5300,2,left,1,2,3.254,Tue Apr 12 12:30:35 2016
54,6350,9,5450,3,right,0,15,14.668,Tue Apr 12 12:30:50 2016
55,5450,3,5600,4,right,1,3,3.887,Tue Apr 12 12:30:55 2016
56,6350,9,5450,3,right,0,15,3.871,Tue Apr 12 12:30:59 2016
57,6500,10,6050,7,right,0,12,10.345,Tue Apr 12 12:31:12 2016
58,5300,2,5450,3,right,1,2,4.39,Tue Apr 12 12:31:17 2016
59,6050,7,5150,1,right,0,16,35.086,Tue Apr 12 12:31:52 2016
60,6050,7,5600,4,left,1,14,6.874,Tue Apr 12 12:32:00 2016
61,5600,4,6050,7,left,0,14,13.881,Tue Apr 12 12:32:23 2016
62,1450,10,1150,1,right,0,24,3.853,Tue Apr 12 12:32:27 2016
63,1250,4,1450,10,left,0,23,3.436,Tue Apr 12 12:32:31 2016
64,1350,7,1150,1,right,0,22,4.207,Tue Apr 12 12:32:35 2016
65,6350,9,5450,3,right,0,15,9.745,Tue Apr 12 12:32:45 2016
66,1350,7,1250,4,right,0,20,4.791,Tue Apr 12 12:32:50 2016
67,6050,7,6200,8,right,1,7,22.49,Tue Apr 12 12:33:14 2016
68,5450,3,5600,4,right,1,3,8.21,Tue Apr 12 12:33:24 2016
69,6500,10,6200,8,left,1,11,4.836,Tue Apr 12 12:33:30 2016
70,5600,4,5300,2,left,1,5,5.439,Tue Apr 12 12:33:41 2016
71,6050,7,6500,10,right,1,12,3.471,Tue Apr 12 12:33:44 2016
72,5450,3,5150,1,right,0,4,7.309,Tue Apr 12 12:33:56 2016
73,6200,8,6500,10,right,1,11,3.304,Tue Apr 12 12:34:04 2016
74,1250,4,1350,7,left,0,20,25.645,Tue Apr 12 12:34:33 2016
75,6050,7,6200,8,right,1,7,2.652,Tue Apr 12 12:34:36 2016
76,5600,4,5300,2,left,1,5,4.138,Tue Apr 12 12:34:41 2016
77,6350,9,6050,7,left,1,10,4.888,Tue Apr 12 12:34:46 2016
78,5600,4,6500,10,left,0,17,82.42,Tue Apr 12 12:36:10 2016
79,5600,4,6500,10,left,0,17,8.942,Tue Apr 12 12:36:20 2016
80,1150,1,1250,4,left,0,19,4.672,Tue Apr 12 12:36:25 2016
81,5450,3,5150,1,left,1,4,4.955,Tue Apr 12 12:36:30 2016
82,5450,3,5150,1,left,1,4,4.441,Tue Apr 12 12:36:35 2016
83,6050,7,6500,10,right,1,12,5.089,Tue Apr 12 12:36:40 2016
84,5600,4,5150,1,left,1,6,40.327,Tue Apr 12 12:37:21 2016
85,5450,3,5600,4,right,1,3,3.168,Tue Apr 12 12:37:25 2016
86,6500,10,5600,4,right,0,17,2.869,Tue Apr 12 12:37:28 2016
87,5300,2,5450,3,right,1,2,2.502,Tue Apr 12 12:37:31 2016
88,1150,1,1350,7,left,0,22,3.069,Tue Apr 12 12:37:34 2016
89,1150,1,1450,10,left,0,24,4.505,Tue Apr 12 12:37:39 2016
90,5450,3,6350,9,left,0,15,14.583,Tue Apr 12 12:37:55 2016
91,6500,10,5600,4,right,0,17,8.79,Tue Apr 12 12:38:04 2016
92,6200,8,6350,9,right,1,8,3.355,Tue Apr 12 12:38:07 2016
93,5600,4,5300,2,left,1,5,4.154,Tue Apr 12 12:38:12 2016
94,6050,7,6500,10,right,1,12,6.309,Tue Apr 12 12:38:19 2016
95,6500,10,5150,1,right,0,18,10.677,Tue Apr 12 12:38:30 2016
96,1350,7,1150,1,right,0,22,8.56,Tue Apr 12 12:38:39 2016
97,6500,10,5600,4,left,1,17,5.672,Tue Apr 12 12:38:45 2016
98,6350,9,6500,10,right,1,9,2.669,Tue Apr 12 12:38:48 2016
99,6050,7,6350,9,right,1,10,4.269,Tue Apr 12 12:38:52 2016
100,5300,2,5600,4,right,1,5,7.626,Tue Apr 12 12:39:00 2016
101,5450,3,5300,2,left,1,2,12.146,Tue Apr 12 12:39:13 2016
102,5300,2,5150,1,left,1,1,2.536,Tue Apr 12 12:39:16 2016
103,6050,7,6500,10,left,0,12,12.964,Tue Apr 12 12:39:30 2016
104,5150,1,5300,2,right,1,1,5.272,Tue Apr 12 12:39:36 2016
105,5450,3,5150,1,left,1,4,2.532,Tue Apr 12 12:39:49 2016
106,5450,3,6350,9,left,0,15,5.189,Tue Apr 12 12:39:54 2016
107,6200,8,5300,2,right,0,13,3.185,Tue Apr 12 12:39:58 2016
108,6050,7,5600,4,right,0,14,3.238,Tue Apr 12 12:40:02 2016
109,5600,4,5150,1,left,1,6,4.637,Tue Apr 12 12:40:07 2016
110,6050,7,6200,8,right,1,7,2.922,Tue Apr 12 12:40:10 2016
111,1250,4,1450,10,left,0,23,11.192,Tue Apr 12 12:40:22 2016
112,6500,10,6350,9,left,1,9,3.422,Tue Apr 12 12:40:26 2016
113,1350,7,1150,1,right,0,22,3.369,Tue Apr 12 12:40:37 2016
114,5600,4,5450,3,left,1,3,6.259,Tue Apr 12 12:40:44 2016
115,6050,7,5150,1,right,0,16,5.805,Tue Apr 12 12:40:50 2016
116,1350,7,1250,4,right,0,20,4.273,Tue Apr 12 12:40:54 2016
117,6200,8,6500,10,left,0,11,2.604,Tue Apr 12 12:40:57 2016
118,5150,1,6500,10,left,0,18,5.189,Tue Apr 12 12:41:03 2016
119,5300,2,6200,8,left,0,13,12.981,Tue Apr 12 12:41:20 2016
120,5450,3,5150,1,left,1,4,2.886,Tue Apr 12 12:41:23 2016
121,6500,10,5600,4,right,0,17,1.919,Tue Apr 12 12:41:25 2016
122,1350,7,1250,4,right,0,20,11.38,Tue Apr 12 12:41:37 2016
123,6500,10,6350,9,left,1,9,4.804,Tue Apr 12 12:41:42 2016
124,6050,7,6350,9,right,1,10,5.507,Tue Apr 12 12:41:48 2016
125,1150,1,1250,4,left,0,19,4.922,Tue Apr 12 12:41:54 2016
126,5150,1,6050,7,left,0,16,4.189,Tue Apr 12 12:41:58 2016
127,1450,10,1250,4,right,0,23,5.042,Tue Apr 12 12:42:04 2016
128,6200,8,6350,9,right,1,8,4.171,Tue Apr 12 12:42:08 2016
129,5600,4,6500,10,left,0,17,6.789,Tue Apr 12 12:42:15 2016
130,5150,1,6050,7,left,0,16,5.456,Tue Apr 12 12:42:21 2016
131,1250,4,1350,7,left,0,20,4.256,Tue Apr 12 12:42:25 2016
132,6500,10,5150,1,right,0,18,4.957,Tue Apr 12 12:42:31 2016
133,5300,2,5600,4,left,0,5,10.461,Tue Apr 12 12:42:42 2016
134,6350,9,5450,3,right,0,15,5.157,Tue Apr 12 12:42:47 2016
135,6200,8,6350,9,right,1,8,3.336,Tue Apr 12 12:42:51 2016
136,5600,4,5150,1,left,1,6,3.938,Tue Apr 12 12:42:55 2016
137,5600,4,6050,7,left,0,14,46.113,Tue Apr 12 12:43:46 2016
138,6350,9,6050,7,left,1,10,6.975,Tue Apr 12 12:43:54 2016
139,5150,1,5300,2,right,1,1,2.92,Tue Apr 12 12:43:57 2016
140,5600,4,5150,1,right,0,6,3.822,Tue Apr 12 12:44:01 2016
141,5600,4,5450,3,left,1,3,3.186,Tue Apr 12 12:44:05 2016
142,5150,1,5300,2,right,1,1,2.004,Tue Apr 12 12:44:08 2016
143,5300,2,5450,3,right,1,2,3.235,Tue Apr 12 12:44:12 2016
144,6500,10,5600,4,right,0,17,3.189,Tue Apr 12 12:44:15 2016
145,5450,3,5600,4,right,1,3,12.995,Tue Apr 12 12:44:30 2016
146,6050,7,5600,4,right,0,14,5.607,Tue Apr 12 12:44:36 2016
147,1350,7,1450,10,left,0,21,6.222,Tue Apr 12 12:44:43 2016
148,5300,2,5600,4,right,1,5,9.243,Tue Apr 12 12:44:54 2016
149,5600,4,6050,7,left,0,14,9.159,Tue Apr 12 12:45:05 2016
150,6500,10,5150,1,right,0,18,2.269,Tue Apr 12 12:45:08 2016
151,5150,1,6050,7,left,0,16,23.341,Tue Apr 12 12:45:31 2016
152,1350,7,1450,10,left,0,21,5.174,Tue Apr 12 12:45:37 2016
153,1350,7,1250,4,right,0,20,4.721,Tue Apr 12 12:45:42 2016
154,5150,1,5300,2,right,1,1,5.707,Tue Apr 12 12:46:28 2016
155,6350,9,5450,3,right,0,15,2.668,Tue Apr 12 12:46:31 2016
