trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
48,5450,3,6350,9,left,0,15,5.712,Wed Apr 20 14:46:55 2016
49,6050,7,5600,4,left,1,14,7.078,Wed Apr 20 14:47:03 2016
50,5150,1,5600,4,left,0,6,3.408,Wed Apr 20 14:47:07 2016
51,1450,10,1150,1,right,0,24,10.1,Wed Apr 20 14:47:19 2016
52,6050,7,5150,1,left,1,16,9.913,Wed Apr 20 14:47:30 2016
53,1350,7,1450,10,left,0,21,7.146,Wed Apr 20 14:47:38 2016
54,5450,3,5600,4,left,0,3,7.663,Wed Apr 20 14:47:46 2016
55,5600,4,6050,7,right,1,14,10.499,Wed Apr 20 14:47:58 2016
56,5600,4,6500,10,right,1,17,8.417,Wed Apr 20 14:48:07 2016
57,6350,9,6500,10,right,1,9,7.162,Wed Apr 20 14:48:15 2016
58,5450,3,5150,1,left,1,4,10.817,Wed Apr 20 14:48:27 2016
59,6350,9,6200,8,left,1,8,10.132,Wed Apr 20 14:48:38 2016
60,1250,4,1450,10,left,0,23,9.866,Wed Apr 20 14:48:48 2016
61,6050,7,6500,10,right,1,12,7.029,Wed Apr 20 14:48:56 2016
62,5600,4,6050,7,left,0,14,10.834,Wed Apr 20 14:49:08 2016
63,5150,1,5300,2,right,1,1,19.074,Wed Apr 20 14:49:28 2016
64,1250,4,1150,1,right,0,19,11.017,Wed Apr 20 14:49:40 2016
65,6200,8,6350,9,right,1,8,6.895,Wed Apr 20 14:49:48 2016
66,6050,7,5150,1,right,0,16,11.268,Wed Apr 20 14:50:00 2016
67,5150,1,6050,7,left,0,16,11.55,Wed Apr 20 14:50:13 2016
68,1450,10,1350,7,right,0,21,11.467,Wed Apr 20 14:50:26 2016
69,5150,1,5300,2,right,1,1,7.195,Wed Apr 20 14:50:33 2016
70,1350,7,1250,4,right,0,20,11.851,Wed Apr 20 14:50:46 2016
71,6200,8,6050,7,right,0,7,8.914,Wed Apr 20 14:50:56 2016
72,5450,3,5150,1,right,0,4,10.733,Wed Apr 20 14:51:07 2016
73,6500,10,6350,9,left,1,9,6.345,Wed Apr 20 14:51:15 2016
74,5300,2,5150,1,left,1,1,6.213,Wed Apr 20 14:51:22 2016
75,1450,10,1250,4,right,0,23,9.865,Wed Apr 20 14:51:32 2016
76,1350,7,1450,10,left,0,21,7.814,Wed Apr 20 14:51:41 2016
77,5600,4,5150,1,left,1,6,15.221,Wed Apr 20 14:51:57 2016
78,6050,7,6500,10,left,0,12,10.367,Wed Apr 20 14:52:08 2016
79,1150,1,1250,4,left,0,19,10.28,Wed Apr 20 14:52:20 2016
80,5600,4,5300,2,left,1,5,10.032,Wed Apr 20 14:52:31 2016
81,6200,8,6350,9,left,0,8,11.485,Wed Apr 20 14:52:44 2016
82,1450,10,1250,4,right,0,23,14.252,Wed Apr 20 14:52:59 2016
83,6350,9,5450,3,left,1,15,23.229,Wed Apr 20 14:53:23 2016
84,6500,10,5150,1,right,0,18,14.419,Wed Apr 20 14:53:39 2016
85,6050,7,5150,1,left,1,16,5.827,Wed Apr 20 14:53:45 2016
86,6350,9,6050,7,left,1,10,9.733,Wed Apr 20 14:53:56 2016
87,6050,7,6500,10,right,1,12,3.373,Wed Apr 20 14:54:00 2016
88,6050,7,5600,4,left,1,14,8.947,Wed Apr 20 14:54:10 2016
89,6350,9,6200,8,left,1,8,15.438,Wed Apr 20 14:54:27 2016
90,5300,2,6200,8,right,1,13,15.188,Wed Apr 20 14:54:43 2016
91,5300,2,6200,8,right,1,13,12.901,Wed Apr 20 14:54:56 2016
92,1250,4,1450,10,left,0,23,10.468,Wed Apr 20 14:55:07 2016
93,1150,1,1350,7,left,0,22,8.329,Wed Apr 20 14:55:17 2016
94,6500,10,5600,4,left,1,17,21.278,Wed Apr 20 14:55:39 2016
95,5150,1,5600,4,right,1,6,5.226,Wed Apr 20 14:55:45 2016
96,6050,7,6500,10,left,0,12,7.88,Wed Apr 20 14:55:54 2016
97,1150,1,1350,7,left,0,22,6.294,Wed Apr 20 14:56:01 2016
98,5150,1,5300,2,right,1,1,9.883,Wed Apr 20 14:56:11 2016
99,5150,1,5600,4,right,1,6,12.45,Wed Apr 20 14:56:24 2016
100,6500,10,6200,8,left,1,11,5.762,Wed Apr 20 14:56:31 2016
101,1250,4,1150,1,right,0,19,10.181,Wed Apr 20 14:56:42 2016
102,5600,4,5150,1,left,1,6,10.984,Wed Apr 20 14:56:54 2016
103,5150,1,5450,3,right,1,4,9.498,Wed Apr 20 14:57:05 2016
104,5450,3,5300,2,left,1,2,19.125,Wed Apr 20 14:57:25 2016
105,5450,3,5150,1,left,1,4,7.045,Wed Apr 20 14:57:33 2016
106,5150,1,5450,3,right,1,4,8.764,Wed Apr 20 14:57:42 2016
107,6500,10,6350,9,left,1,9,21.843,Wed Apr 20 14:58:05 2016
108,5600,4,6500,10,right,1,17,20.01,Wed Apr 20 14:58:26 2016
109,5600,4,6500,10,right,1,17,14.703,Wed Apr 20 14:58:41 2016
110,6350,9,6200,8,left,1,8,8.397,Wed Apr 20 14:58:50 2016
111,6350,9,6050,7,left,1,10,20.926,Wed Apr 20 14:59:12 2016
112,1350,7,1450,10,left,0,21,10.115,Wed Apr 20 14:59:24 2016
113,6500,10,5600,4,right,0,17,26.948,Wed Apr 20 14:59:51 2016
114,6050,7,5150,1,left,1,16,12.319,Wed Apr 20 15:00:05 2016
115,5150,1,6500,10,right,1,18,20.075,Wed Apr 20 15:00:26 2016
116,6050,7,5150,1,left,1,16,13.835,Wed Apr 20 15:00:40 2016
117,5600,4,5300,2,left,1,5,15.754,Wed Apr 20 15:00:57 2016
118,1350,7,1250,4,right,0,20,9.515,Wed Apr 20 15:01:07 2016
119,5600,4,6050,7,right,1,14,10.915,Wed Apr 20 15:01:19 2016
120,6050,7,6500,10,left,0,12,10.232,Wed Apr 20 15:01:30 2016
121,1450,10,1150,1,right,0,24,6.228,Wed Apr 20 15:01:36 2016
122,6200,8,6050,7,left,1,7,10.064,Wed Apr 20 15:01:47 2016
123,1350,7,1250,4,right,0,20,20.259,Wed Apr 20 15:02:08 2016
124,6200,8,6500,10,right,1,11,7.245,Wed Apr 20 15:02:16 2016
125,5300,2,5150,1,left,1,1,8.429,Wed Apr 20 15:02:25 2016
126,5450,3,5600,4,right,1,3,6.707,Wed Apr 20 15:02:33 2016
127,6050,7,6500,10,left,0,12,6.878,Wed Apr 20 15:02:40 2016
128,6200,8,6350,9,right,1,8,17.424,Wed Apr 20 15:02:58 2016
129,6050,7,6350,9,right,1,10,6.328,Wed Apr 20 15:03:06 2016
130,6500,10,6350,9,left,1,9,7.697,Wed Apr 20 15:03:14 2016
131,1150,1,1450,10,left,0,24,5.877,Wed Apr 20 15:03:21 2016
132,1350,7,1150,1,right,0,22,6.596,Wed Apr 20 15:03:28 2016
133,5150,1,5300,2,right,1,1,6.26,Wed Apr 20 15:03:35 2016
134,5300,2,5450,3,right,1,2,8.611,Wed Apr 20 15:03:47 2016
135,5450,3,6350,9,right,1,15,20.891,Wed Apr 20 15:04:10 2016
136,6500,10,5150,1,left,1,18,9.748,Wed Apr 20 15:04:21 2016
137,6200,8,6050,7,left,1,7,14.467,Wed Apr 20 15:04:36 2016
138,5150,1,5300,2,right,1,1,4.627,Wed Apr 20 15:04:42 2016
139,5450,3,5300,2,left,1,2,22.142,Wed Apr 20 15:05:05 2016
140,5450,3,5600,4,right,1,3,9.148,Wed Apr 20 15:05:14 2016
141,6200,8,6050,7,left,1,7,9.332,Wed Apr 20 15:05:24 2016
142,5150,1,6500,10,right,1,18,12.019,Wed Apr 20 15:05:37 2016
143,6350,9,6050,7,left,1,10,9.03,Wed Apr 20 15:05:47 2016
144,1450,10,1250,4,left,1,23,10.932,Wed Apr 20 15:05:58 2016
145,6200,8,5300,2,right,0,13,10.817,Wed Apr 20 15:06:10 2016
146,6050,7,6500,10,right,1,12,9.799,Wed Apr 20 15:06:20 2016
147,1150,1,1450,10,left,0,24,6.777,Wed Apr 20 15:06:28 2016
148,5150,1,5300,2,right,1,1,3.223,Wed Apr 20 15:06:32 2016
149,1150,1,1350,7,left,0,22,7.128,Wed Apr 20 15:06:40 2016
150,6200,8,6050,7,left,1,7,7.779,Wed Apr 20 15:06:48 2016
151,1350,7,1150,1,right,0,22,5.794,Wed Apr 20 15:06:54 2016
152,5600,4,5450,3,left,1,3,7.563,Wed Apr 20 15:07:03 2016
153,6500,10,5150,1,left,1,18,9.064,Wed Apr 20 15:07:12 2016
154,1250,4,1150,1,right,0,19,6.043,Wed Apr 20 15:07:19 2016
155,6200,8,6500,10,right,1,11,5.643,Wed Apr 20 15:07:26 2016
156,1250,4,1350,7,left,0,20,5.861,Wed Apr 20 15:07:32 2016
157,5600,4,5150,1,left,1,6,15.936,Wed Apr 20 15:07:49 2016
158,5300,2,5450,3,right,1,2,9.398,Wed Apr 20 15:07:59 2016
159,1150,1,1450,10,left,0,24,9.764,Wed Apr 20 15:08:10 2016
160,6350,9,5450,3,left,1,15,18.824,Wed Apr 20 15:08:30 2016
161,6350,9,6200,8,left,1,8,11.166,Wed Apr 20 15:08:41 2016
162,5600,4,5300,2,left,1,5,15.054,Wed Apr 20 15:08:57 2016
163,5600,4,5150,1,left,1,6,15.92,Wed Apr 20 15:09:14 2016
164,5150,1,5600,4,right,1,6,7.027,Wed Apr 20 15:09:21 2016
165,1150,1,1250,4,left,0,19,2.706,Wed Apr 20 15:09:25 2016
166,5600,4,5450,3,left,1,3,7.029,Wed Apr 20 15:09:32 2016
167,5150,1,5450,3,left,0,4,14.618,Wed Apr 20 15:09:48 2016
168,5600,4,5450,3,left,1,3,8.097,Wed Apr 20 15:09:56 2016
169,5600,4,6500,10,left,0,17,10.029,Wed Apr 20 15:10:07 2016
170,5150,1,5600,4,right,1,6,8.346,Wed Apr 20 15:10:16 2016
171,5600,4,6050,7,right,1,14,12.817,Wed Apr 20 15:10:30 2016
172,1350,7,1450,10,left,0,21,5.594,Wed Apr 20 15:10:36 2016
173,5300,2,5600,4,right,1,5,7.261,Wed Apr 20 15:10:44 2016
174,6350,9,5450,3,left,1,15,8.097,Wed Apr 20 15:10:52 2016
175,1150,1,1250,4,left,0,19,5.743,Wed Apr 20 15:10:59 2016
176,5450,3,5300,2,right,0,2,9.013,Wed Apr 20 15:11:09 2016
177,1450,10,1150,1,right,0,24,15.019,Wed Apr 20 15:11:24 2016
178,5450,3,5300,2,left,1,2,7.546,Wed Apr 20 15:11:33 2016
179,6200,8,6050,7,left,1,7,10.548,Wed Apr 20 15:11:44 2016
180,5450,3,6350,9,left,0,15,13.619,Wed Apr 20 15:11:59 2016
181,1450,10,1150,1,right,0,24,16.285,Wed Apr 20 15:12:16 2016
182,1350,7,1150,1,right,0,22,5.192,Wed Apr 20 15:12:22 2016
183,1250,4,1450,10,left,0,23,7.244,Wed Apr 20 15:12:29 2016
184,5150,1,5600,4,right,1,6,6.828,Wed Apr 20 15:12:36 2016
185,6050,7,5600,4,left,1,14,16.62,Wed Apr 20 15:12:53 2016
186,6500,10,5600,4,left,1,17,2.841,Wed Apr 20 15:12:57 2016
187,5300,2,5600,4,right,1,5,4.157,Wed Apr 20 15:13:02 2016
188,1150,1,1350,7,left,0,22,4.277,Wed Apr 20 15:13:07 2016
189,5600,4,5300,2,left,1,5,6.843,Wed Apr 20 15:13:14 2016
190,5450,3,5300,2,left,1,2,5.643,Wed Apr 20 15:13:20 2016
191,1150,1,1250,4,left,0,19,4.441,Wed Apr 20 15:13:25 2016
192,5300,2,5450,3,left,0,2,1.139,Wed Apr 20 15:13:27 2016
193,6050,7,6500,10,right,1,12,5.341,Wed Apr 20 15:13:33 2016
194,6050,7,6200,8,right,1,7,17.089,Wed Apr 20 15:13:51 2016
195,6500,10,5150,1,left,1,18,7.879,Wed Apr 20 15:13:59 2016
196,6200,8,6050,7,left,1,7,22.411,Wed Apr 20 15:14:22 2016
197,6050,7,6350,9,right,1,10,3.625,Wed Apr 20 15:14:26 2016
198,6350,9,5450,3,left,1,15,7.744,Wed Apr 20 15:14:35 2016
199,1350,7,1150,1,right,0,22,6.395,Wed Apr 20 15:14:42 2016
200,5300,2,5450,3,right,1,2,5.26,Wed Apr 20 15:14:48 2016
201,1250,4,1150,1,right,0,19,5.308,Wed Apr 20 15:14:54 2016
202,6200,8,6500,10,right,1,11,5.994,Wed Apr 20 15:15:00 2016
203,5300,2,5150,1,left,1,1,4.791,Wed Apr 20 15:15:05 2016
204,5450,3,6350,9,left,0,15,13.687,Wed Apr 20 15:15:20 2016
205,6500,10,5150,1,left,1,18,18.589,Wed Apr 20 15:15:39 2016
206,6050,7,5600,4,right,0,14,12.084,Wed Apr 20 15:15:52 2016
207,6500,10,5150,1,left,1,18,9.629,Wed Apr 20 15:16:02 2016
208,5600,4,5300,2,right,0,5,7.979,Wed Apr 20 15:16:11 2016
209,5300,2,5450,3,right,1,2,7.894,Wed Apr 20 15:16:19 2016
210,6050,7,6350,9,right,1,10,3.642,Wed Apr 20 15:16:23 2016
211,5300,2,5150,1,left,1,1,9.113,Wed Apr 20 15:16:33 2016
212,5150,1,5450,3,right,1,4,4.375,Wed Apr 20 15:16:38 2016
213,6200,8,5300,2,left,1,13,17.171,Wed Apr 20 15:16:55 2016
214,5300,2,6200,8,right,1,13,10.549,Wed Apr 20 15:17:07 2016
215,1250,4,1450,10,left,0,23,4.757,Wed Apr 20 15:17:12 2016
216,1350,7,1250,4,right,0,20,4.241,Wed Apr 20 15:17:17 2016
217,6500,10,6350,9,left,1,9,10.132,Wed Apr 20 15:17:27 2016
218,6200,8,5300,2,left,1,13,13.401,Wed Apr 20 15:17:41 2016
219,1450,10,1350,7,right,0,21,7.211,Wed Apr 20 15:17:49 2016
220,5150,1,5450,3,right,1,4,11.166,Wed Apr 20 15:18:01 2016
221,6050,7,6350,9,right,1,10,10.998,Wed Apr 20 15:18:13 2016
222,5450,3,5150,1,right,0,4,12.983,Wed Apr 20 15:18:26 2016
223,6350,9,6500,10,right,1,9,7.711,Wed Apr 20 15:18:35 2016
224,1450,10,1250,4,right,0,23,13.919,Wed Apr 20 15:18:49 2016
225,1350,7,1250,4,right,0,20,7.594,Wed Apr 20 15:18:57 2016
226,5600,4,6050,7,right,1,14,4.343,Wed Apr 20 15:19:02 2016
227,5300,2,5600,4,right,1,5,4.84,Wed Apr 20 15:19:07 2016
228,6200,8,5300,2,left,1,13,21.726,Wed Apr 20 15:19:29 2016
229,6200,8,6050,7,left,1,7,4.892,Wed Apr 20 15:19:34 2016
230,6500,10,6050,7,left,1,12,6.727,Wed Apr 20 15:19:42 2016
231,6500,10,6200,8,left,1,11,10.882,Wed Apr 20 15:19:53 2016
232,5600,4,6500,10,right,1,17,11.233,Wed Apr 20 15:20:05 2016
233,6500,10,6350,9,left,1,9,13.549,Wed Apr 20 15:20:19 2016
234,5150,1,6050,7,right,1,16,15.787,Wed Apr 20 15:20:35 2016
235,1350,7,1250,4,right,0,20,4.341,Wed Apr 20 15:20:40 2016
236,6050,7,5600,4,left,1,14,6.542,Wed Apr 20 15:20:47 2016
237,6200,8,6350,9,right,1,8,4.139,Wed Apr 20 15:20:52 2016
238,1350,7,1150,1,right,0,22,2.99,Wed Apr 20 15:20:55 2016
239,1250,4,1350,7,left,0,20,5.29,Wed Apr 20 15:21:01 2016
240,6500,10,6350,9,left,1,9,3.491,Wed Apr 20 15:21:05 2016
