trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
56,6350,9,6200,8,left,1,8,4.427,Fri May 13 11:17:31 2016
57,6500,10,5600,4,right,0,17,3.075,Fri May 13 11:17:34 2016
58,6200,8,6500,10,left,0,11,9.717,Fri May 13 11:17:45 2016
59,6200,8,6500,10,left,0,11,5.144,Fri May 13 11:17:51 2016
60,6350,9,6500,10,right,1,9,5.328,Fri May 13 11:17:57 2016
61,6500,10,6350,9,left,1,9,7.546,Fri May 13 11:18:06 2016
62,5600,4,5150,1,right,0,6,8.215,Fri May 13 11:18:15 2016
63,1450,10,1250,4,right,0,23,6.211,Fri May 13 11:18:22 2016
64,5600,4,5300,2,right,0,5,15.689,Fri May 13 11:18:38 2016
65,5600,4,5450,3,left,1,3,6.178,Fri May 13 11:18:45 2016
66,5600,4,5450,3,left,1,3,2.709,Fri May 13 11:18:48 2016
67,6200,8,6050,7,left,1,7,4.961,Fri May 13 11:18:54 2016
68,5300,2,6200,8,left,0,13,2.858,Fri May 13 11:18:58 2016
69,5600,4,5300,2,right,0,5,5.594,Fri May 13 11:19:04 2016
70,1350,7,1250,4,right,0,20,4.378,Fri May 13 11:19:09 2016
71,1450,10,1150,1,right,0,24,7.413,Fri May 13 11:19:17 2016
72,1450,10,1250,4,right,0,23,44.855,Fri May 13 11:20:03 2016
73,6200,8,6350,9,right,1,8,17.073,Fri May 13 11:20:21 2016
74,6050,7,5600,4,right,0,14,4.01,Fri May 13 11:20:26 2016
75,6500,10,6050,7,right,0,12,3.124,Fri May 13 11:20:30 2016
76,5300,2,5450,3,right,1,2,3.21,Fri May 13 11:20:34 2016
77,5600,4,5150,1,right,0,6,4.342,Fri May 13 11:20:39 2016
78,1450,10,1250,4,right,0,23,4.594,Fri May 13 11:20:44 2016
79,5150,1,6050,7,left,0,16,4.493,Fri May 13 11:20:49 2016
80,6500,10,6200,8,right,0,11,6.48,Fri May 13 11:20:57 2016
81,6500,10,6350,9,left,1,9,5.278,Fri May 13 11:21:03 2016
82,1150,1,1450,10,left,0,24,13.3,Fri May 13 11:21:17 2016
83,6050,7,5150,1,left,1,16,4.493,Fri May 13 11:21:23 2016
84,5300,2,5600,4,left,0,5,4.394,Fri May 13 11:21:28 2016
85,6200,8,6500,10,left,0,11,3.126,Fri May 13 11:21:32 2016
86,5150,1,6050,7,left,0,16,3.543,Fri May 13 11:21:37 2016
87,6200,8,6500,10,left,0,11,5.944,Fri May 13 11:21:43 2016
88,6500,10,5600,4,right,0,17,3.526,Fri May 13 11:21:48 2016
89,5300,2,5600,4,left,0,5,6.062,Fri May 13 11:21:54 2016
90,5450,3,5150,1,right,0,4,5.261,Fri May 13 11:22:00 2016
91,6500,10,6050,7,right,0,12,8.367,Fri May 13 11:22:10 2016
92,6050,7,6500,10,left,0,12,8.881,Fri May 13 11:22:19 2016
93,6500,10,5150,1,right,0,18,3.125,Fri May 13 11:22:23 2016
94,6350,9,6050,7,right,0,10,9.417,Fri May 13 11:22:34 2016
95,5450,3,6350,9,left,0,15,4.86,Fri May 13 11:22:39 2016
96,6200,8,6050,7,left,1,7,4.762,Fri May 13 11:22:45 2016
97,6500,10,5150,1,right,0,18,4.143,Fri May 13 11:22:50 2016
98,1450,10,1350,7,right,0,21,7.882,Fri May 13 11:22:58 2016
99,1150,1,1350,7,left,0,22,5.493,Fri May 13 11:23:05 2016
100,6350,9,6050,7,right,0,10,7.748,Fri May 13 11:23:13 2016
101,6500,10,5600,4,right,0,17,3.091,Fri May 13 11:23:17 2016
102,5150,1,5600,4,left,0,6,2.96,Fri May 13 11:23:20 2016
103,5600,4,5300,2,right,0,5,5.027,Fri May 13 11:23:26 2016
104,5150,1,5300,2,right,1,1,3.977,Fri May 13 11:23:31 2016
105,6200,8,6500,10,left,0,11,4.778,Fri May 13 11:23:36 2016
106,6350,9,6200,8,left,1,8,5.595,Fri May 13 11:23:44 2016
107,1350,7,1450,10,left,0,21,3.091,Fri May 13 11:23:50 2016
108,6050,7,6350,9,left,0,10,5.145,Fri May 13 11:23:56 2016
109,1250,4,1350,7,left,0,20,2.991,Fri May 13 11:24:00 2016
110,5600,4,6500,10,left,0,17,3.926,Fri May 13 11:24:05 2016
111,1150,1,1450,10,left,0,24,3.159,Fri May 13 11:24:08 2016
112,6200,8,6050,7,left,1,7,2.608,Fri May 13 11:24:13 2016
113,1250,4,1350,7,left,0,20,8.364,Fri May 13 11:24:22 2016
114,1350,7,1250,4,right,0,20,3.893,Fri May 13 11:24:26 2016
115,5600,4,5450,3,left,1,3,6.829,Fri May 13 11:24:35 2016
116,5300,2,5150,1,left,1,1,7.23,Fri May 13 11:24:43 2016
117,1450,10,1150,1,right,0,24,5.66,Fri May 13 11:24:49 2016
118,6200,8,6050,7,left,1,7,3.51,Fri May 13 11:24:54 2016
119,6050,7,5600,4,right,0,14,2.857,Fri May 13 11:25:00 2016
120,1250,4,1450,10,left,0,23,13.036,Fri May 13 11:25:14 2016
121,5450,3,6350,9,left,0,15,3.125,Fri May 13 11:25:17 2016
122,5600,4,6500,10,left,0,17,3.792,Fri May 13 11:25:22 2016
123,5300,2,6200,8,left,0,13,2.458,Fri May 13 11:25:25 2016
124,6500,10,6050,7,right,0,12,2.526,Fri May 13 11:25:28 2016
125,6050,7,6500,10,left,0,12,3.692,Fri May 13 11:25:33 2016
126,6200,8,5300,2,right,0,13,3.326,Fri May 13 11:25:37 2016
127,5300,2,5450,3,right,1,2,1.84,Fri May 13 11:25:39 2016
128,1350,7,1450,10,left,0,21,2.508,Fri May 13 11:25:43 2016
129,1150,1,1250,4,left,0,19,4.576,Fri May 13 11:25:48 2016
130,5450,3,5600,4,right,1,3,2.143,Fri May 13 11:25:51 2016
131,1150,1,1250,4,left,0,19,1.654,Fri May 13 11:25:53 2016
132,5450,3,5600,4,right,1,3,1.574,Fri May 13 11:25:56 2016
133,6500,10,6050,7,right,0,12,1.937,Fri May 13 11:25:58 2016
134,6350,9,5450,3,right,0,15,1.49,Fri May 13 11:26:00 2016
135,6200,8,5300,2,right,0,13,1.573,Fri May 13 11:26:03 2016
136,6500,10,5600,4,right,0,17,2.241,Fri May 13 11:26:05 2016
137,5300,2,5450,3,right,1,2,1.74,Fri May 13 11:26:08 2016
138,1350,7,1150,1,right,0,22,2.057,Fri May 13 11:26:11 2016
139,6350,9,6500,10,right,1,9,2.025,Fri May 13 11:26:13 2016
140,6350,9,6050,7,right,0,10,1.558,Fri May 13 11:26:15 2016
141,6500,10,5600,4,right,0,17,1.238,Fri May 13 11:26:17 2016
142,6350,9,6200,8,left,1,8,3.676,Fri May 13 11:26:22 2016
143,6500,10,6350,9,left,1,9,1.907,Fri May 13 11:26:24 2016
144,1450,10,1150,1,right,0,24,5.595,Fri May 13 11:26:30 2016
145,5150,1,6500,10,left,0,18,1.554,Fri May 13 11:26:33 2016
146,6500,10,6200,8,right,0,11,1.874,Fri May 13 11:26:35 2016
147,5150,1,5450,3,left,0,4,4.71,Fri May 13 11:26:41 2016
148,5450,3,5150,1,right,0,4,2.423,Fri May 13 11:26:44 2016
149,6500,10,6050,7,right,0,12,1.657,Fri May 13 11:26:46 2016
150,6200,8,6500,10,left,0,11,1.84,Fri May 13 11:26:48 2016
151,6500,10,5600,4,right,0,17,1.573,Fri May 13 11:26:51 2016
152,1250,4,1150,1,right,0,19,1.324,Fri May 13 11:26:52 2016
153,6050,7,5150,1,right,0,16,1.39,Fri May 13 11:26:55 2016
154,5600,4,6050,7,left,0,14,1.523,Fri May 13 11:26:57 2016
155,1250,4,1150,1,right,0,19,1.507,Fri May 13 11:26:59 2016
156,1150,1,1250,4,left,0,19,1.409,Fri May 13 11:27:01 2016
157,6350,9,6050,7,right,0,10,1.591,Fri May 13 11:27:03 2016
158,6200,8,6500,10,left,0,11,2.242,Fri May 13 11:27:06 2016
159,1450,10,1250,4,right,0,23,1.524,Fri May 13 11:27:08 2016
160,5450,3,5150,1,right,0,4,2.875,Fri May 13 11:27:12 2016
161,5150,1,5300,2,right,1,1,2.073,Fri May 13 11:27:15 2016
162,6200,8,5300,2,right,0,13,5.51,Fri May 13 11:27:21 2016
163,6050,7,5150,1,right,0,16,4.759,Fri May 13 11:27:26 2016
164,5150,1,5450,3,left,0,4,2.224,Fri May 13 11:27:29 2016
165,1350,7,1250,4,right,0,20,2.191,Fri May 13 11:27:32 2016
166,5150,1,5600,4,left,0,6,3.308,Fri May 13 11:27:36 2016
167,5300,2,5150,1,right,0,1,4.226,Fri May 13 11:27:41 2016
168,1250,4,1450,10,left,0,23,1.723,Fri May 13 11:27:43 2016
169,5300,2,5600,4,left,0,5,2.907,Fri May 13 11:27:47 2016
170,6050,7,6500,10,left,0,12,1.608,Fri May 13 11:27:49 2016
171,1450,10,1150,1,right,0,24,1.79,Fri May 13 11:27:51 2016
172,1450,10,1250,4,right,0,23,1.925,Fri May 13 11:27:54 2016
173,5300,2,5450,3,right,1,2,1.456,Fri May 13 11:27:56 2016
174,5150,1,6050,7,left,0,16,2.141,Fri May 13 11:27:59 2016
175,6200,8,6050,7,left,1,7,2.391,Fri May 13 11:28:02 2016
176,1150,1,1250,4,left,0,19,2.692,Fri May 13 11:28:05 2016
177,5600,4,5150,1,right,0,6,2.157,Fri May 13 11:28:08 2016
178,1350,7,1450,10,left,0,21,1.506,Fri May 13 11:28:10 2016
179,5150,1,6050,7,left,0,16,1.524,Fri May 13 11:28:12 2016
180,6200,8,6050,7,left,1,7,2.592,Fri May 13 11:28:15 2016
181,5450,3,5300,2,left,1,2,2.256,Fri May 13 11:28:18 2016
182,5600,4,5300,2,right,0,5,2.141,Fri May 13 11:28:21 2016
183,5150,1,6500,10,left,0,18,6.995,Fri May 13 11:28:29 2016
184,1150,1,1350,7,left,0,22,3.492,Fri May 13 11:28:33 2016
185,5450,3,5150,1,right,0,4,5.425,Fri May 13 11:28:39 2016
186,6350,9,6500,10,right,1,9,1.79,Fri May 13 11:28:41 2016
187,6350,9,6200,8,left,1,8,2.408,Fri May 13 11:28:44 2016
188,5600,4,5450,3,left,1,3,2.642,Fri May 13 11:28:48 2016
189,6500,10,6350,9,left,1,9,1.807,Fri May 13 11:28:50 2016
190,6200,8,5300,2,right,0,13,3.676,Fri May 13 11:28:55 2016
191,1350,7,1150,1,right,0,22,4.392,Fri May 13 11:29:00 2016
192,1150,1,1350,7,left,0,22,2.326,Fri May 13 11:29:03 2016
193,6200,8,6350,9,right,1,8,2.607,Fri May 13 11:29:07 2016
194,6050,7,5600,4,right,0,14,2.24,Fri May 13 11:29:09 2016
195,1250,4,1150,1,right,0,19,2.806,Fri May 13 11:29:13 2016
196,5450,3,5300,2,left,1,2,3.659,Fri May 13 11:29:17 2016
197,6500,10,5150,1,right,0,18,8.614,Fri May 13 11:29:26 2016
198,5600,4,6500,10,right,1,17,1.606,Fri May 13 11:29:29 2016
199,5450,3,6350,9,right,1,15,2.09,Fri May 13 11:29:31 2016
200,1450,10,1350,7,right,0,21,5.945,Fri May 13 11:29:38 2016
201,6050,7,6200,8,right,1,7,1.539,Fri May 13 11:29:40 2016
202,1350,7,1250,4,right,0,20,1.892,Fri May 13 11:29:42 2016
203,5150,1,5600,4,left,0,6,1.423,Fri May 13 11:29:44 2016
204,5300,2,5450,3,right,1,2,1.673,Fri May 13 11:29:46 2016
205,1250,4,1350,7,left,0,20,2.024,Fri May 13 11:29:49 2016
206,5300,2,6200,8,left,0,13,1.739,Fri May 13 11:29:51 2016
207,6500,10,6200,8,right,0,11,1.357,Fri May 13 11:29:53 2016
208,6050,7,5150,1,right,0,16,1.406,Fri May 13 11:29:56 2016
209,6350,9,5450,3,right,0,15,3.424,Fri May 13 11:29:59 2016
210,6350,9,5450,3,right,0,15,3.592,Fri May 13 11:30:04 2016
211,6200,8,6050,7,left,1,7,1.674,Fri May 13 11:30:06 2016
212,5150,1,5300,2,right,1,1,1.59,Fri May 13 11:30:08 2016
213,5600,4,6050,7,left,0,14,1.69,Fri May 13 11:30:10 2016
214,5150,1,5450,3,left,0,4,4.561,Fri May 13 11:30:15 2016
215,5450,3,5150,1,right,0,4,1.906,Fri May 13 11:30:18 2016
216,5600,4,5450,3,left,1,3,2.074,Fri May 13 11:30:21 2016
217,5600,4,5150,1,right,0,6,3.624,Fri May 13 11:30:25 2016
218,6350,9,6500,10,right,1,9,1.607,Fri May 13 11:30:27 2016
219,5300,2,5450,3,right,1,2,1.84,Fri May 13 11:30:30 2016
220,5600,4,5300,2,right,0,5,2.008,Fri May 13 11:30:32 2016
221,5150,1,5600,4,left,0,6,1.673,Fri May 13 11:30:35 2016
222,6350,9,6050,7,right,0,10,1.941,Fri May 13 11:30:37 2016
223,1150,1,1350,7,left,0,22,2.925,Fri May 13 11:30:41 2016
224,6500,10,5150,1,right,0,18,5.061,Fri May 13 11:30:46 2016
225,6500,10,6350,9,left,1,9,2.991,Fri May 13 11:30:50 2016
226,5150,1,5450,3,left,0,4,2.675,Fri May 13 11:30:53 2016
227,5150,1,5600,4,left,0,6,2.958,Fri May 13 11:30:57 2016
228,1350,7,1450,10,left,0,21,3.442,Fri May 13 11:31:01 2016
229,5300,2,5150,1,left,1,1,1.323,Fri May 13 11:31:03 2016
230,5150,1,5300,2,right,1,1,2.009,Fri May 13 11:31:06 2016
231,1350,7,1150,1,right,0,22,5.477,Fri May 13 11:31:12 2016
232,5450,3,6350,9,left,0,15,2.173,Fri May 13 11:31:14 2016
233,1350,7,1250,4,right,0,20,2.407,Fri May 13 11:31:17 2016
234,6050,7,5150,1,right,0,16,9.599,Fri May 13 11:31:27 2016
235,5600,4,6050,7,left,0,14,11.683,Fri May 13 11:31:40 2016
236,6500,10,6050,7,right,0,12,2.508,Fri May 13 11:31:43 2016
237,1450,10,1250,4,right,0,23,6.411,Fri May 13 11:31:50 2016
238,5150,1,6500,10,left,0,18,1.373,Fri May 13 11:31:52 2016
239,5150,1,5600,4,left,0,6,1.787,Fri May 13 11:31:54 2016
240,5150,1,5300,2,right,1,1,2.391,Fri May 13 11:31:57 2016
