trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
148,5600,4,6050,7,left,0,14,7.68,Thu May  5 14:55:44 2016
149,1450,10,1250,4,right,0,23,6.328,Thu May  5 14:55:51 2016
150,5450,3,5150,1,left,1,4,7.581,Thu May  5 14:56:00 2016
151,6500,10,6350,9,left,1,9,7.413,Thu May  5 14:56:08 2016
152,5150,1,5300,2,right,1,1,6.796,Thu May  5 14:56:16 2016
153,6050,7,5150,1,right,0,16,3.808,Thu May  5 14:56:21 2016
154,5150,1,5600,4,right,1,6,9.215,Thu May  5 14:56:31 2016
155,6500,10,5150,1,right,0,18,5.862,Thu May  5 14:56:38 2016
156,6200,8,6350,9,right,1,8,4.543,Thu May  5 14:56:43 2016
157,1450,10,1250,4,right,0,23,9.013,Thu May  5 14:56:53 2016
158,6200,8,6500,10,right,1,11,5.778,Thu May  5 14:57:00 2016
159,6050,7,5600,4,right,0,14,13.102,Thu May  5 14:57:14 2016
160,1150,1,1450,10,left,0,24,6.446,Thu May  5 14:57:22 2016
161,6050,7,5150,1,right,0,16,10.097,Thu May  5 14:57:32 2016
162,1450,10,1250,4,right,0,23,3.943,Thu May  5 14:57:37 2016
163,5450,3,6350,9,left,0,15,5.91,Thu May  5 14:57:44 2016
164,5150,1,5450,3,right,1,4,5.945,Thu May  5 14:57:51 2016
165,5300,2,6200,8,left,0,13,10.081,Thu May  5 14:58:02 2016
166,5150,1,6500,10,left,0,18,8.648,Thu May  5 14:58:11 2016
167,1350,7,1450,10,left,0,21,3.909,Thu May  5 14:58:17 2016
168,5150,1,5450,3,right,1,4,5.478,Thu May  5 14:58:23 2016
169,1350,7,1150,1,right,0,22,4.66,Thu May  5 14:58:30 2016
170,6350,9,5450,3,right,0,15,3.776,Thu May  5 14:58:35 2016
171,6500,10,5150,1,right,0,18,8.68,Thu May  5 14:58:46 2016
172,1450,10,1350,7,right,0,21,9.883,Thu May  5 14:58:57 2016
173,6350,9,5450,3,right,0,15,2.874,Thu May  5 14:59:00 2016
174,5450,3,5150,1,left,1,4,8.063,Thu May  5 14:59:09 2016
175,6500,10,6350,9,left,1,9,6.411,Thu May  5 14:59:16 2016
176,1150,1,1250,4,left,0,19,8.998,Thu May  5 14:59:26 2016
177,6050,7,5600,4,right,0,14,5.694,Thu May  5 14:59:33 2016
178,5300,2,6200,8,left,0,13,11.802,Thu May  5 14:59:45 2016
179,1450,10,1250,4,right,0,23,6.261,Thu May  5 14:59:52 2016
180,1150,1,1450,10,left,0,24,3.209,Thu May  5 14:59:56 2016
181,6500,10,5150,1,right,0,18,3.524,Thu May  5 15:00:01 2016
182,5150,1,5300,2,right,1,1,6.729,Thu May  5 15:00:08 2016
183,5450,3,5300,2,left,1,2,10.982,Thu May  5 15:00:20 2016
184,5450,3,5300,2,left,1,2,3.009,Thu May  5 15:00:25 2016
185,6050,7,5600,4,right,0,14,5.178,Thu May  5 15:00:31 2016
186,1450,10,1250,4,right,0,23,8.198,Thu May  5 15:00:40 2016
187,6200,8,6500,10,right,1,11,7.913,Thu May  5 15:00:49 2016
188,5450,3,5600,4,right,1,3,5.428,Thu May  5 15:00:55 2016
189,6200,8,6050,7,left,1,7,6.427,Thu May  5 15:01:02 2016
190,1350,7,1250,4,right,0,20,6.495,Thu May  5 15:01:09 2016
191,5450,3,5150,1,left,1,4,8.446,Thu May  5 15:01:19 2016
192,1350,7,1250,4,right,0,20,5.461,Thu May  5 15:01:25 2016
193,5150,1,5600,4,right,1,6,4.525,Thu May  5 15:01:31 2016
194,1250,4,1150,1,right,0,19,6.828,Thu May  5 15:01:38 2016
195,6200,8,6500,10,right,1,11,4.875,Thu May  5 15:01:44 2016
196,5150,1,5600,4,right,1,6,9.75,Thu May  5 15:01:54 2016
197,5300,2,5600,4,right,1,5,11.533,Thu May  5 15:02:07 2016
198,1450,10,1350,7,right,0,21,7.379,Thu May  5 15:02:15 2016
199,5300,2,5600,4,right,1,5,6.711,Thu May  5 15:02:23 2016
200,5150,1,5600,4,right,1,6,4.294,Thu May  5 15:02:28 2016
201,1150,1,1450,10,left,0,24,4.558,Thu May  5 15:02:33 2016
202,6500,10,6350,9,left,1,9,4.311,Thu May  5 15:02:38 2016
203,6050,7,6200,8,right,1,7,4.877,Thu May  5 15:02:44 2016
204,6500,10,6200,8,left,1,11,5.027,Thu May  5 15:02:50 2016
205,6050,7,6350,9,right,1,10,15.037,Thu May  5 15:03:05 2016
206,6500,10,6350,9,left,1,9,3.373,Thu May  5 15:03:10 2016
207,5150,1,5300,2,right,1,1,10.165,Thu May  5 15:03:21 2016
208,1350,7,1250,4,right,0,20,8.547,Thu May  5 15:03:30 2016
209,5150,1,5450,3,right,1,4,6.194,Thu May  5 15:03:36 2016
210,6050,7,6500,10,left,0,12,11.952,Thu May  5 15:03:49 2016
211,1150,1,1250,4,right,1,19,7.229,Thu May  5 15:03:58 2016
212,5450,3,6350,9,left,0,15,4.558,Thu May  5 15:04:03 2016
213,5150,1,5450,3,right,1,4,11.098,Thu May  5 15:04:15 2016
214,5150,1,6050,7,left,0,16,2.624,Thu May  5 15:04:18 2016
215,5450,3,5600,4,right,1,3,3.191,Thu May  5 15:04:22 2016
216,6200,8,6050,7,left,1,7,3.692,Thu May  5 15:04:26 2016
217,5300,2,5450,3,right,1,2,11.532,Thu May  5 15:04:38 2016
218,1350,7,1250,4,right,0,20,4.392,Thu May  5 15:04:43 2016
219,5450,3,5600,4,right,1,3,5.626,Thu May  5 15:04:50 2016
220,6350,9,6200,8,left,1,8,3.474,Thu May  5 15:04:54 2016
221,6050,7,5150,1,right,0,16,4.575,Thu May  5 15:04:59 2016
222,6200,8,6050,7,left,1,7,3.742,Thu May  5 15:05:03 2016
223,6500,10,5600,4,right,0,17,3.625,Thu May  5 15:05:07 2016
224,6500,10,5600,4,right,0,17,5.345,Thu May  5 15:05:13 2016
225,6500,10,6050,7,left,1,12,5.725,Thu May  5 15:05:20 2016
226,6050,7,5150,1,right,0,16,4.694,Thu May  5 15:05:25 2016
227,6500,10,6200,8,left,1,11,7.779,Thu May  5 15:05:33 2016
228,5600,4,6050,7,left,0,14,3.223,Thu May  5 15:05:37 2016
229,5450,3,5600,4,right,1,3,3.674,Thu May  5 15:05:41 2016
230,6050,7,6200,8,right,1,7,3.777,Thu May  5 15:05:46 2016
231,6500,10,6200,8,left,1,11,3.325,Thu May  5 15:05:49 2016
232,5600,4,5150,1,left,1,6,15.288,Thu May  5 15:06:05 2016
233,5600,4,5150,1,left,1,6,6.694,Thu May  5 15:06:13 2016
234,1450,10,1350,7,left,1,21,2.725,Thu May  5 15:06:16 2016
235,5450,3,5600,4,right,1,3,4.809,Thu May  5 15:06:22 2016
236,1150,1,1350,7,left,0,22,3.76,Thu May  5 15:06:26 2016
237,1350,7,1150,1,right,0,22,6.978,Thu May  5 15:06:33 2016
238,5300,2,5600,4,right,1,5,2.876,Thu May  5 15:06:37 2016
239,1450,10,1150,1,right,0,24,6.859,Thu May  5 15:06:44 2016
240,6500,10,6200,8,left,1,11,3.525,Thu May  5 15:06:48 2016
