trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
76,1450,10,1150,1,right,0,24,4.193,Wed May  4 14:46:04 2016
77,1450,10,1150,1,right,0,24,3.808,Wed May  4 14:46:08 2016
78,6050,7,6350,9,right,1,10,5.328,Wed May  4 14:46:14 2016
79,6350,9,6200,8,left,1,8,18.073,Wed May  4 14:46:32 2016
80,5150,1,6500,10,left,0,18,6.728,Wed May  4 14:46:40 2016
81,5300,2,5450,3,right,1,2,2.141,Wed May  4 14:46:42 2016
82,5150,1,5600,4,left,0,6,3.61,Wed May  4 14:46:46 2016
83,1450,10,1350,7,left,1,21,3.192,Wed May  4 14:46:49 2016
84,1250,4,1350,7,left,0,20,2.808,Wed May  4 14:46:53 2016
85,1350,7,1150,1,right,0,22,3.775,Wed May  4 14:46:57 2016
86,6050,7,6350,9,right,1,10,2.325,Wed May  4 14:46:59 2016
87,1450,10,1350,7,left,1,21,19.207,Wed May  4 14:47:19 2016
88,5300,2,6200,8,left,0,13,2.139,Wed May  4 14:47:21 2016
89,5600,4,5150,1,right,0,6,3.008,Wed May  4 14:47:25 2016
90,1250,4,1350,7,left,0,20,2.223,Wed May  4 14:47:27 2016
91,1350,7,1150,1,right,0,22,2.857,Wed May  4 14:47:31 2016
92,6500,10,6350,9,left,1,9,2.608,Wed May  4 14:47:34 2016
93,1250,4,1450,10,left,0,23,3.107,Wed May  4 14:47:37 2016
94,5600,4,6500,10,left,0,17,2.242,Wed May  4 14:47:40 2016
95,5300,2,5150,1,left,1,1,3.541,Wed May  4 14:47:44 2016
96,1350,7,1150,1,right,0,22,6.929,Wed May  4 14:47:51 2016
97,1450,10,1150,1,right,0,24,2.455,Wed May  4 14:47:54 2016
98,5600,4,6050,7,left,0,14,7.947,Wed May  4 14:48:02 2016
99,6500,10,5600,4,right,0,17,5.193,Wed May  4 14:48:08 2016
100,5300,2,6200,8,left,0,13,2.39,Wed May  4 14:48:11 2016
101,1250,4,1150,1,right,0,19,2.322,Wed May  4 14:48:13 2016
102,5450,3,5150,1,right,0,4,1.774,Wed May  4 14:48:15 2016
103,1150,1,1450,10,left,0,24,1.726,Wed May  4 14:48:17 2016
104,5150,1,5600,4,left,0,6,1.074,Wed May  4 14:48:19 2016
105,6350,9,6200,8,left,1,8,2.957,Wed May  4 14:48:22 2016
106,5600,4,6500,10,left,0,17,3.541,Wed May  4 14:48:26 2016
107,6500,10,6200,8,right,0,11,2.423,Wed May  4 14:48:29 2016
108,1350,7,1150,1,right,0,22,2.975,Wed May  4 14:48:32 2016
109,1450,10,1250,4,right,0,23,2.791,Wed May  4 14:48:35 2016
110,5300,2,5450,3,left,0,2,2.157,Wed May  4 14:48:37 2016
111,6350,9,6500,10,right,1,9,3.742,Wed May  4 14:48:42 2016
112,5450,3,5300,2,left,1,2,6.228,Wed May  4 14:48:48 2016
113,5300,2,5450,3,right,1,2,7.445,Wed May  4 14:48:56 2016
114,6200,8,6350,9,right,1,8,6.829,Wed May  4 14:49:04 2016
115,6500,10,6050,7,left,1,12,12.251,Wed May  4 14:49:16 2016
116,6500,10,5150,1,right,0,18,1.706,Wed May  4 14:49:18 2016
117,5600,4,6500,10,left,0,17,1.906,Wed May  4 14:49:21 2016
118,6350,9,5450,3,right,0,15,14.668,Wed May  4 14:49:36 2016
119,6200,8,6500,10,left,0,11,1.989,Wed May  4 14:49:38 2016
120,5150,1,5600,4,left,0,6,2.975,Wed May  4 14:49:41 2016
121,1250,4,1150,1,right,0,19,2.673,Wed May  4 14:49:44 2016
122,6350,9,6500,10,right,1,9,4.275,Wed May  4 14:49:49 2016
123,5450,3,6350,9,left,0,15,2.858,Wed May  4 14:49:52 2016
124,5300,2,5150,1,right,0,1,1.723,Wed May  4 14:49:54 2016
125,1250,4,1450,10,left,0,23,2.207,Wed May  4 14:49:57 2016
126,1350,7,1450,10,left,0,21,3.426,Wed May  4 14:50:01 2016
127,5150,1,6500,10,left,0,18,1.888,Wed May  4 14:50:03 2016
128,6500,10,6050,7,left,1,12,5.611,Wed May  4 14:50:09 2016
129,6500,10,6050,7,left,1,12,3.925,Wed May  4 14:50:13 2016
130,5150,1,5300,2,left,0,1,3.942,Wed May  4 14:50:18 2016
131,5600,4,5300,2,right,0,5,4.709,Wed May  4 14:50:23 2016
132,6350,9,6500,10,right,1,9,4.61,Wed May  4 14:50:28 2016
133,6200,8,6500,10,left,0,11,12.466,Wed May  4 14:50:41 2016
134,6200,8,6500,10,left,0,11,3.442,Wed May  4 14:50:45 2016
135,6350,9,5450,3,right,0,15,2.073,Wed May  4 14:50:47 2016
136,6500,10,6200,8,right,0,11,4.343,Wed May  4 14:50:52 2016
137,1250,4,1450,10,left,0,23,6.846,Wed May  4 14:50:59 2016
138,6050,7,5150,1,right,0,16,1.19,Wed May  4 14:51:01 2016
139,1450,10,1150,1,right,0,24,1.357,Wed May  4 14:51:03 2016
140,5450,3,5600,4,right,1,3,3.074,Wed May  4 14:51:06 2016
141,5450,3,5600,4,right,1,3,2.506,Wed May  4 14:51:09 2016
142,6050,7,6200,8,right,1,7,3.292,Wed May  4 14:51:13 2016
143,1450,10,1150,1,right,0,24,2.504,Wed May  4 14:51:16 2016
144,6050,7,5150,1,right,0,16,1.74,Wed May  4 14:51:18 2016
145,5450,3,5600,4,right,1,3,4.574,Wed May  4 14:51:23 2016
146,6350,9,6500,10,right,1,9,6.728,Wed May  4 14:51:30 2016
147,1150,1,1350,7,left,0,22,2.122,Wed May  4 14:51:32 2016
148,6200,8,6500,10,left,0,11,4.692,Wed May  4 14:51:37 2016
149,6200,8,6350,9,left,0,8,1.772,Wed May  4 14:51:39 2016
150,5300,2,5450,3,right,1,2,3.292,Wed May  4 14:51:43 2016
151,5450,3,5600,4,right,1,3,2.089,Wed May  4 14:51:45 2016
152,1150,1,1350,7,left,0,22,2.373,Wed May  4 14:51:48 2016
153,6200,8,6050,7,left,1,7,3.824,Wed May  4 14:51:52 2016
154,1150,1,1350,7,left,0,22,2.291,Wed May  4 14:51:55 2016
155,1350,7,1450,10,left,0,21,2.791,Wed May  4 14:51:58 2016
156,6500,10,5600,4,right,0,17,9.065,Wed May  4 14:52:08 2016
157,6500,10,6050,7,left,1,12,6.359,Wed May  4 14:52:15 2016
158,5150,1,5300,2,right,1,1,6.379,Wed May  4 14:52:21 2016
159,6350,9,5450,3,left,1,15,7.779,Wed May  4 14:52:30 2016
160,6500,10,6050,7,left,1,12,4.736,Wed May  4 14:52:35 2016
161,5300,2,5600,4,right,1,5,3.892,Wed May  4 14:52:39 2016
162,6350,9,5450,3,right,0,15,3.01,Wed May  4 14:52:43 2016
163,5150,1,5450,3,left,0,4,3.04,Wed May  4 14:52:46 2016
164,1450,10,1250,4,right,0,23,3.292,Wed May  4 14:52:49 2016
165,6050,7,6350,9,left,0,10,21.175,Wed May  4 14:53:11 2016
166,1150,1,1350,7,left,0,22,1.541,Wed May  4 14:53:13 2016
167,5600,4,5450,3,left,1,3,1.606,Wed May  4 14:53:15 2016
168,1150,1,1250,4,left,0,19,2.342,Wed May  4 14:53:18 2016
169,5300,2,5450,3,right,1,2,1.472,Wed May  4 14:53:19 2016
170,1450,10,1350,7,right,0,21,2.458,Wed May  4 14:53:22 2016
171,1350,7,1250,4,right,0,20,3.307,Wed May  4 14:53:26 2016
172,6200,8,6050,7,left,1,7,2.773,Wed May  4 14:53:29 2016
173,6050,7,6350,9,right,1,10,2.807,Wed May  4 14:53:32 2016
174,5300,2,6200,8,left,0,13,3.54,Wed May  4 14:53:36 2016
175,6050,7,5600,4,right,0,14,2.474,Wed May  4 14:53:39 2016
176,5600,4,6050,7,left,0,14,6.727,Wed May  4 14:53:46 2016
177,6350,9,6050,7,right,0,10,20.975,Wed May  4 14:54:07 2016
178,5600,4,5150,1,right,0,6,1.84,Wed May  4 14:54:09 2016
179,5150,1,6500,10,left,0,18,1.371,Wed May  4 14:54:11 2016
180,5300,2,6200,8,left,0,13,2.257,Wed May  4 14:54:13 2016
181,6500,10,6050,7,left,1,12,2.023,Wed May  4 14:54:16 2016
182,5150,1,5450,3,left,0,4,1.973,Wed May  4 14:54:18 2016
183,6050,7,6350,9,right,1,10,1.389,Wed May  4 14:54:20 2016
184,6500,10,6050,7,left,1,12,1.839,Wed May  4 14:54:23 2016
185,6350,9,6200,8,left,1,8,2.237,Wed May  4 14:54:25 2016
186,5600,4,5150,1,right,0,6,3.692,Wed May  4 14:54:29 2016
187,6050,7,5600,4,left,1,14,4.375,Wed May  4 14:54:34 2016
188,5600,4,5300,2,right,0,5,7.012,Wed May  4 14:54:41 2016
189,6200,8,6050,7,left,1,7,3.289,Wed May  4 14:54:45 2016
190,5300,2,6200,8,left,0,13,1.791,Wed May  4 14:54:47 2016
191,5450,3,5300,2,left,1,2,3.958,Wed May  4 14:54:52 2016
192,5600,4,5450,3,left,1,3,2.324,Wed May  4 14:54:54 2016
193,1250,4,1150,1,right,0,19,4.009,Wed May  4 14:54:59 2016
194,1150,1,1250,4,left,0,19,2.507,Wed May  4 14:55:02 2016
195,6500,10,5150,1,right,0,18,1.522,Wed May  4 14:55:04 2016
196,5300,2,5150,1,left,1,1,2.59,Wed May  4 14:55:07 2016
197,6050,7,5150,1,right,0,16,2.94,Wed May  4 14:55:10 2016
198,1150,1,1350,7,right,1,22,1.557,Wed May  4 14:55:13 2016
199,5450,3,5300,2,left,1,2,7.128,Wed May  4 14:55:21 2016
200,5300,2,5150,1,left,1,1,15.637,Wed May  4 14:55:37 2016
201,1450,10,1150,1,right,0,24,1.622,Wed May  4 14:55:39 2016
202,1250,4,1350,7,left,0,20,2.09,Wed May  4 14:55:41 2016
203,6500,10,5600,4,right,0,17,1.656,Wed May  4 14:55:43 2016
204,6350,9,5450,3,right,0,15,2.442,Wed May  4 14:55:46 2016
205,5150,1,5300,2,right,1,1,1.806,Wed May  4 14:55:48 2016
206,5300,2,5150,1,left,1,1,2.224,Wed May  4 14:55:51 2016
207,5300,2,6200,8,left,0,13,3.558,Wed May  4 14:55:54 2016
208,5300,2,6200,8,left,0,13,9.114,Wed May  4 14:56:04 2016
209,5150,1,6500,10,left,0,18,3.157,Wed May  4 14:56:08 2016
210,6050,7,5150,1,right,0,16,2.156,Wed May  4 14:56:10 2016
211,5300,2,5600,4,left,0,5,2.989,Wed May  4 14:56:13 2016
212,5150,1,6500,10,left,0,18,1.841,Wed May  4 14:56:16 2016
213,5600,4,6050,7,left,0,14,4.041,Wed May  4 14:56:20 2016
214,5150,1,5450,3,left,0,4,3.876,Wed May  4 14:56:24 2016
215,5600,4,6500,10,left,0,17,1.772,Wed May  4 14:56:26 2016
216,1250,4,1350,7,left,0,20,1.99,Wed May  4 14:56:29 2016
217,1450,10,1350,7,right,0,21,3.057,Wed May  4 14:56:32 2016
218,5150,1,5450,3,right,1,4,24.429,Wed May  4 14:56:57 2016
219,1250,4,1450,10,left,0,23,1.756,Wed May  4 14:56:59 2016
220,6350,9,6500,10,right,1,9,2.507,Wed May  4 14:57:02 2016
221,6050,7,6200,8,right,1,7,2.972,Wed May  4 14:57:05 2016
222,5150,1,6500,10,left,0,18,1.706,Wed May  4 14:57:07 2016
223,6350,9,6200,8,left,1,8,2.506,Wed May  4 14:57:10 2016
224,5600,4,5450,3,left,1,3,3.008,Wed May  4 14:57:13 2016
225,5150,1,5450,3,left,0,4,7.111,Wed May  4 14:57:21 2016
226,6350,9,6050,7,left,1,10,1.924,Wed May  4 14:57:23 2016
227,6500,10,6350,9,left,1,9,3.19,Wed May  4 14:57:27 2016
228,6350,9,6200,8,left,1,8,2.391,Wed May  4 14:57:30 2016
229,6350,9,6500,10,right,1,9,2.289,Wed May  4 14:57:32 2016
230,6050,7,5150,1,right,0,16,2.056,Wed May  4 14:57:35 2016
231,5450,3,5150,1,right,0,4,2.873,Wed May  4 14:57:38 2016
232,6050,7,6200,8,right,1,7,2.425,Wed May  4 14:57:41 2016
233,5150,1,5450,3,right,1,4,2.989,Wed May  4 14:57:44 2016
234,1150,1,1250,4,left,0,19,4.576,Wed May  4 14:57:49 2016
235,1250,4,1450,10,left,0,23,4.708,Wed May  4 14:57:54 2016
236,1450,10,1250,4,right,0,23,3.241,Wed May  4 14:57:58 2016
237,5600,4,6050,7,left,0,14,1.839,Wed May  4 14:58:00 2016
238,6050,7,5600,4,right,0,14,2.157,Wed May  4 14:58:02 2016
239,6050,7,6500,10,right,1,12,3.926,Wed May  4 14:58:07 2016
240,6050,7,6200,8,right,1,7,2.741,Wed May  4 14:58:10 2016
