trial,money_left,weeks_left,money_right,weeks_right,choice,biggerchosen,pair,time,date
60,1150,1,1350,7,left,0,22,2.492,Fri May 13 13:04:23 2016
61,1450,10,1350,7,right,0,21,13.318,Fri May 13 13:04:37 2016
62,6500,10,5600,4,right,0,17,3.609,Fri May 13 13:04:42 2016
63,1250,4,1150,1,right,0,19,3.641,Fri May 13 13:04:46 2016
64,1450,10,1350,7,right,0,21,3.092,Fri May 13 13:04:50 2016
65,5450,3,5150,1,right,0,4,24.23,Fri May 13 13:05:16 2016
66,5450,3,5300,2,left,1,2,9.715,Fri May 13 13:05:26 2016
67,1250,4,1450,10,left,0,23,3.425,Fri May 13 13:05:30 2016
68,6050,7,5600,4,left,1,14,5.494,Fri May 13 13:05:37 2016
69,5450,3,6350,9,right,1,15,5.594,Fri May 13 13:05:43 2016
70,1150,1,1250,4,left,0,19,13.184,Fri May 13 13:05:57 2016
71,6500,10,6200,8,right,0,11,5.76,Fri May 13 13:06:05 2016
72,5450,3,5600,4,right,1,3,8.565,Fri May 13 13:06:14 2016
73,1250,4,1350,7,left,0,20,4.574,Fri May 13 13:06:19 2016
74,5150,1,5600,4,right,1,6,5.161,Fri May 13 13:06:25 2016
75,5600,4,5300,2,left,1,5,6.613,Fri May 13 13:06:33 2016
76,6500,10,6200,8,right,0,11,3.91,Fri May 13 13:06:37 2016
77,1150,1,1250,4,left,0,19,6.16,Fri May 13 13:06:45 2016
78,1150,1,1250,4,left,0,19,8.414,Fri May 13 13:06:54 2016
79,6500,10,6350,9,left,1,9,3.142,Fri May 13 13:06:59 2016
80,5150,1,6050,7,right,1,16,10.867,Fri May 13 13:07:10 2016
81,1250,4,1450,10,left,0,23,6.779,Fri May 13 13:07:18 2016
82,1250,4,1450,10,left,0,23,3.777,Fri May 13 13:07:23 2016
83,5300,2,5600,4,left,0,5,19.875,Fri May 13 13:07:44 2016
84,1250,4,1450,10,left,0,23,2.408,Fri May 13 13:07:47 2016
85,5600,4,5450,3,right,0,3,5.178,Fri May 13 13:07:53 2016
86,5150,1,5300,2,right,1,1,2.441,Fri May 13 13:07:57 2016
87,6500,10,6050,7,left,1,12,7.278,Fri May 13 13:08:05 2016
88,5150,1,5300,2,right,1,1,3.191,Fri May 13 13:08:09 2016
89,1350,7,1150,1,right,0,22,3.292,Fri May 13 13:08:13 2016
90,5150,1,6050,7,left,0,16,4.611,Fri May 13 13:08:19 2016
91,6050,7,5600,4,left,1,14,24.714,Fri May 13 13:08:44 2016
92,5300,2,5450,3,left,0,2,3.46,Fri May 13 13:08:50 2016
93,6350,9,5450,3,right,0,15,5.511,Fri May 13 13:08:56 2016
94,1150,1,1450,10,left,0,24,2.876,Fri May 13 13:09:00 2016
95,6350,9,6200,8,left,1,8,3.34,Fri May 13 13:09:04 2016
96,5150,1,5450,3,right,1,4,6.814,Fri May 13 13:09:12 2016
97,6500,10,6350,9,left,1,9,2.923,Fri May 13 13:09:15 2016
98,1350,7,1250,4,right,0,20,2.826,Fri May 13 13:09:19 2016
99,5600,4,5300,2,left,1,5,8.13,Fri May 13 13:09:28 2016
100,5300,2,6200,8,right,1,13,7.681,Fri May 13 13:09:36 2016
101,5300,2,6200,8,right,1,13,8.347,Fri May 13 13:09:46 2016
102,6350,9,5450,3,right,0,15,8.298,Fri May 13 13:09:55 2016
103,5150,1,5600,4,left,0,6,2.307,Fri May 13 13:09:58 2016
104,5450,3,5300,2,left,1,2,1.807,Fri May 13 13:10:00 2016
105,5150,1,6050,7,left,0,16,3.791,Fri May 13 13:10:05 2016
106,6200,8,5300,2,right,0,13,6.014,Fri May 13 13:10:12 2016
107,5150,1,6500,10,left,0,18,1.706,Fri May 13 13:10:14 2016
108,5150,1,6500,10,left,0,18,1.773,Fri May 13 13:10:17 2016
109,1150,1,1450,10,left,0,24,1.572,Fri May 13 13:10:19 2016
110,6500,10,6200,8,right,0,11,3.526,Fri May 13 13:10:24 2016
111,6500,10,6200,8,left,1,11,5.844,Fri May 13 13:10:30 2016
112,1350,7,1250,4,right,0,20,12.051,Fri May 13 13:10:43 2016
113,6200,8,6500,10,right,1,11,6.528,Fri May 13 13:10:51 2016
114,6200,8,6050,7,left,1,7,3.192,Fri May 13 13:10:55 2016
115,5150,1,5300,2,right,1,1,2.074,Fri May 13 13:10:58 2016
116,6500,10,6050,7,left,1,12,4.911,Fri May 13 13:11:03 2016
117,1150,1,1350,7,left,0,22,3.442,Fri May 13 13:11:08 2016
118,5300,2,5600,4,right,1,5,2.942,Fri May 13 13:11:11 2016
119,5450,3,5300,2,left,1,2,4.541,Fri May 13 13:11:17 2016
120,1250,4,1150,1,right,0,19,2.108,Fri May 13 13:11:20 2016
121,5150,1,6500,10,left,0,18,1.956,Fri May 13 13:11:22 2016
122,6050,7,5150,1,right,0,16,2.041,Fri May 13 13:11:25 2016
123,6350,9,6500,10,right,1,9,2.674,Fri May 13 13:11:29 2016
124,5600,4,6500,10,left,0,17,3.092,Fri May 13 13:11:33 2016
125,6350,9,6200,8,left,1,8,9.714,Fri May 13 13:11:43 2016
126,6350,9,6500,10,right,1,9,3.977,Fri May 13 13:11:48 2016
127,6200,8,6350,9,right,1,8,4.96,Fri May 13 13:11:54 2016
128,1250,4,1350,7,left,0,20,5.529,Fri May 13 13:12:00 2016
129,6050,7,5600,4,left,1,14,4.66,Fri May 13 13:12:06 2016
130,1150,1,1250,4,left,0,19,1.824,Fri May 13 13:12:08 2016
131,5450,3,5150,1,right,0,4,2.791,Fri May 13 13:12:12 2016
132,6350,9,6200,8,left,1,8,4.777,Fri May 13 13:12:18 2016
133,6350,9,6050,7,left,1,10,6.946,Fri May 13 13:12:26 2016
134,5600,4,5150,1,left,1,6,5.695,Fri May 13 13:12:32 2016
135,1450,10,1350,7,right,0,21,3.44,Fri May 13 13:12:36 2016
136,5300,2,5450,3,right,1,2,2.391,Fri May 13 13:12:43 2016
137,1250,4,1350,7,left,0,20,5.86,Fri May 13 13:12:50 2016
138,5600,4,5150,1,left,1,6,13.336,Fri May 13 13:13:04 2016
139,6500,10,5600,4,right,0,17,3.725,Fri May 13 13:13:09 2016
140,1450,10,1150,1,right,0,24,2.474,Fri May 13 13:13:12 2016
141,5450,3,6350,9,left,0,15,14.487,Fri May 13 13:13:27 2016
142,6500,10,6050,7,right,0,12,3.61,Fri May 13 13:13:32 2016
143,6050,7,6350,9,left,0,10,4.209,Fri May 13 13:13:37 2016
144,6200,8,6500,10,right,1,11,4.694,Fri May 13 13:13:42 2016
145,6050,7,5150,1,right,0,16,2.108,Fri May 13 13:13:45 2016
146,5600,4,5450,3,left,1,3,8.448,Fri May 13 13:13:55 2016
147,6050,7,6200,8,right,1,7,3.292,Fri May 13 13:13:59 2016
148,5450,3,5150,1,left,1,4,20.143,Fri May 13 13:14:20 2016
149,5450,3,5600,4,right,1,3,2.339,Fri May 13 13:14:23 2016
150,6500,10,5600,4,right,0,17,3.541,Fri May 13 13:14:27 2016
151,5300,2,5150,1,left,1,1,5.227,Fri May 13 13:14:33 2016
152,5600,4,5150,1,left,1,6,6.362,Fri May 13 13:14:40 2016
153,6200,8,6050,7,left,1,7,6.077,Fri May 13 13:14:47 2016
154,1350,7,1150,1,right,0,22,3.326,Fri May 13 13:14:52 2016
155,6500,10,6050,7,left,1,12,24.881,Fri May 13 13:15:18 2016
156,5150,1,5450,3,right,1,4,5.611,Fri May 13 13:15:24 2016
157,5150,1,6050,7,left,0,16,3.208,Fri May 13 13:15:28 2016
158,5150,1,5450,3,right,1,4,3.776,Fri May 13 13:15:33 2016
159,6350,9,6200,8,left,1,8,2.607,Fri May 13 13:15:37 2016
160,6500,10,5150,1,right,0,18,4.543,Fri May 13 13:15:42 2016
161,6350,9,6500,10,right,1,9,2.908,Fri May 13 13:15:46 2016
162,5450,3,5600,4,right,1,3,10.867,Fri May 13 13:15:58 2016
163,5450,3,6350,9,left,0,15,5.694,Fri May 13 13:16:04 2016
164,5150,1,5600,4,right,1,6,3.643,Fri May 13 13:16:08 2016
165,6500,10,6350,9,left,1,9,2.64,Fri May 13 13:16:12 2016
166,5150,1,6500,10,left,0,18,6.613,Fri May 13 13:16:19 2016
167,6350,9,5450,3,left,1,15,10.449,Fri May 13 13:16:31 2016
168,5300,2,5150,1,left,1,1,3.392,Fri May 13 13:16:35 2016
169,5150,1,6500,10,left,0,18,4.009,Fri May 13 13:16:40 2016
170,1150,1,1350,7,left,0,22,2.258,Fri May 13 13:16:43 2016
171,1450,10,1250,4,right,0,23,2.707,Fri May 13 13:16:47 2016
172,5450,3,6350,9,left,0,15,12.568,Fri May 13 13:17:01 2016
173,1250,4,1150,1,right,0,19,2.826,Fri May 13 13:17:04 2016
174,6050,7,6500,10,right,1,12,4.076,Fri May 13 13:17:09 2016
175,5450,3,5600,4,right,1,3,3.34,Fri May 13 13:17:13 2016
176,5600,4,5300,2,left,1,5,3.527,Fri May 13 13:17:18 2016
177,6050,7,6200,8,right,1,7,4.543,Fri May 13 13:17:23 2016
178,1350,7,1450,10,left,0,21,6.06,Fri May 13 13:17:30 2016
179,5300,2,5150,1,left,1,1,5.36,Fri May 13 13:17:36 2016
180,5450,3,5150,1,left,1,4,4.127,Fri May 13 13:17:41 2016
181,6200,8,6500,10,right,1,11,6.127,Fri May 13 13:17:48 2016
182,5150,1,6050,7,left,0,16,4.944,Fri May 13 13:17:54 2016
183,1250,4,1450,10,left,0,23,2.49,Fri May 13 13:17:57 2016
184,5300,2,5150,1,right,0,1,2.642,Fri May 13 13:18:07 2016
185,6500,10,6200,8,left,1,11,17.156,Fri May 13 13:18:25 2016
186,5600,4,6500,10,left,0,17,11.017,Fri May 13 13:18:37 2016
187,5600,4,5300,2,left,1,5,3.423,Fri May 13 13:18:42 2016
188,6350,9,5450,3,right,0,15,2.826,Fri May 13 13:18:45 2016
189,6500,10,5150,1,right,0,18,1.671,Fri May 13 13:18:48 2016
190,6500,10,6050,7,right,0,12,3.492,Fri May 13 13:18:52 2016
191,6050,7,5600,4,right,0,14,3.34,Fri May 13 13:18:56 2016
192,1150,1,1450,10,left,0,24,5.677,Fri May 13 13:19:03 2016
193,6200,8,6500,10,right,1,11,5.027,Fri May 13 13:19:09 2016
194,6350,9,6050,7,left,1,10,8.482,Fri May 13 13:19:18 2016
195,5150,1,5300,2,right,1,1,3.541,Fri May 13 13:19:23 2016
196,5150,1,6050,7,left,0,16,5.01,Fri May 13 13:19:28 2016
197,6350,9,6200,8,left,1,8,3.591,Fri May 13 13:19:33 2016
198,6050,7,6350,9,right,1,10,13.437,Fri May 13 13:19:47 2016
199,5300,2,5450,3,right,1,2,6.562,Fri May 13 13:19:55 2016
200,5450,3,5300,2,left,1,2,2.741,Fri May 13 13:19:58 2016
201,6350,9,6500,10,right,1,9,3.057,Fri May 13 13:20:02 2016
202,5600,4,5300,2,left,1,5,4.744,Fri May 13 13:20:08 2016
203,6050,7,5150,1,right,0,16,3.073,Fri May 13 13:20:13 2016
204,1250,4,1150,1,right,0,19,3.324,Fri May 13 13:20:17 2016
205,6350,9,6200,8,left,1,8,5.794,Fri May 13 13:20:24 2016
206,5150,1,5450,3,right,1,4,4.977,Fri May 13 13:20:30 2016
207,1350,7,1450,10,left,0,21,4.825,Fri May 13 13:20:35 2016
208,6500,10,6050,7,left,1,12,12.518,Fri May 13 13:20:49 2016
209,5600,4,6500,10,right,1,17,6.261,Fri May 13 13:20:56 2016
210,6350,9,6050,7,left,1,10,3.424,Fri May 13 13:21:00 2016
211,5450,3,6350,9,left,0,15,4.026,Fri May 13 13:21:05 2016
212,5600,4,5450,3,left,1,3,2.524,Fri May 13 13:21:09 2016
213,6050,7,6350,9,right,1,10,4.893,Fri May 13 13:21:14 2016
214,6050,7,5150,1,right,0,16,4.56,Fri May 13 13:21:20 2016
215,5150,1,5450,3,right,1,4,4.608,Fri May 13 13:21:25 2016
216,6500,10,6350,9,left,1,9,3.143,Fri May 13 13:21:29 2016
217,6200,8,6050,7,left,1,7,4.608,Fri May 13 13:21:35 2016
218,6350,9,5450,3,right,0,15,4.141,Fri May 13 13:21:40 2016
219,6050,7,6500,10,right,1,12,2.674,Fri May 13 13:21:44 2016
220,5450,3,5300,2,left,1,2,4.092,Fri May 13 13:21:49 2016
221,5300,2,6200,8,left,0,13,17.906,Fri May 13 13:22:08 2016
222,5600,4,5300,2,left,1,5,3.376,Fri May 13 13:22:13 2016
223,6200,8,6350,9,right,1,8,3.006,Fri May 13 13:22:17 2016
224,6500,10,5150,1,right,0,18,6.112,Fri May 13 13:22:24 2016
225,6050,7,5600,4,right,0,14,6.11,Fri May 13 13:22:31 2016
226,5150,1,5600,4,right,1,6,5.677,Fri May 13 13:22:37 2016
227,5600,4,6050,7,left,0,14,21.611,Fri May 13 13:23:00 2016
228,6500,10,6350,9,left,1,9,3.843,Fri May 13 13:23:05 2016
229,6050,7,6200,8,right,1,7,3.057,Fri May 13 13:23:09 2016
230,6200,8,5300,2,right,0,13,17.074,Fri May 13 13:23:27 2016
231,6500,10,6200,8,left,1,11,4.526,Fri May 13 13:23:32 2016
232,6500,10,6050,7,left,1,12,4.544,Fri May 13 13:23:38 2016
233,6350,9,6200,8,left,1,8,5.309,Fri May 13 13:23:44 2016
234,1150,1,1350,7,left,0,22,3.158,Fri May 13 13:23:49 2016
235,6350,9,6050,7,left,1,10,5.843,Fri May 13 13:23:56 2016
236,1350,7,1450,10,left,0,21,21.861,Fri May 13 13:24:18 2016
237,6200,8,5300,2,right,0,13,5.01,Fri May 13 13:24:24 2016
238,1250,4,1350,7,left,0,20,2.824,Fri May 13 13:24:28 2016
239,5600,4,6050,7,right,1,14,7.596,Fri May 13 13:24:36 2016
240,6350,9,6050,7,left,1,10,5.61,Fri May 13 13:24:43 2016
